Number;Date-Time;Temp(°C);Salinity(psu);Conduct(mS/cm);Velocity(m/sec)
157;01.05.2025 06:00:00;5,73;0,00;0,00;1428,71
158;01.05.2025 06:30:00;5,66;0,00;0,00;1428,40
159;01.05.2025 07:00:00;5,69;0,00;0,00;1428,56
160;01.05.2025 07:30:00;5,93;0,00;0,00;1429,62
161;01.05.2025 08:00:00;6,59;0,00;0,00;1432,46
162;01.05.2025 08:30:00;7,55;0,00;0,00;1436,50
163;01.05.2025 09:00:00;8,75;0,00;0,00;1441,48
164;01.05.2025 09:30:00;10,06;0,01;0,00;1446,73
165;01.05.2025 10:00:00;11,47;0,01;0,00;1452,22
166;01.05.2025 10:30:00;12,79;0,01;0,00;1457,19
167;01.05.2025 11:00:00;13,96;0,01;0,00;1461,49
168;01.05.2025 11:30:00;15,09;0,01;0,00;1465,52
169;01.05.2025 12:00:00;16,12;0,01;0,00;1469,08
170;01.05.2025 12:30:00;17,11;0,01;0,00;1472,43
171;01.05.2025 13:00:00;18,09;0,01;0,00;1475,67
172;01.05.2025 13:30:00;19,13;0,01;0,00;1479,00
173;01.05.2025 14:00:00;20,71;0,02;0,02;1483,94
174;01.05.2025 14:30:00;22,86;0,02;0,02;1490,35
175;01.05.2025 15:00:00;25,35;0,02;0,02;1497,33
176;01.05.2025 15:30:00;27,98;0,01;0,00;1504,24
177;01.05.2025 16:00:00;30,68;0,01;0,00;1510,87
178;01.05.2025 16:30:00;33,13;0,02;0,02;1516,48
179;01.05.2025 17:00:00;35,32;0,02;0,00;1521,20
180;01.05.2025 17:30:00;37,26;0,02;0,02;1525,16
181;01.05.2025 18:00:00;38,65;0,03;0,05;1527,86
182;01.05.2025 18:30:00;39,35;0,03;0,05;1529,20
183;01.05.2025 19:00:00;39,16;0,03;0,05;1528,83
184;01.05.2025 19:30:00;34,18;0,02;0,00;1518,76
185;01.05.2025 20:00:00;27,11;0,01;0,00;1502,01
186;01.05.2025 20:30:00;23,99;0,02;0,02;1493,57
187;01.05.2025 21:00:00;22,60;0,02;0,02;1489,59
188;01.05.2025 21:30:00;22,10;0,01;0,00;1488,13
189;01.05.2025 22:00:00;21,84;0,01;0,00;1487,36
190;01.05.2025 22:30:00;21,81;0,02;0,02;1487,28
191;01.05.2025 23:00:00;21,70;0,01;0,00;1486,93
192;01.05.2025 23:30:00;21,52;0,02;0,02;1486,41
193;02.05.2025 00:00:00;21,38;0,01;0,00;1485,97
194;02.05.2025 00:30:00;21,20;0,01;0,00;1485,44
195;02.05.2025 01:00:00;21,06;0,02;0,02;1485,01
196;02.05.2025 01:30:00;20,91;0,02;0,02;1484,57
197;02.05.2025 02:00:00;20,79;0,02;0,02;1484,21
198;02.05.2025 02:30:00;20,68;0,01;0,00;1483,84
199;02.05.2025 03:00:00;20,56;0,01;0,00;1483,49
200;02.05.2025 03:30:00;20,47;0,02;0,02;1483,23
201;02.05.2025 04:00:00;20,39;0,02;0,02;1482,96
202;02.05.2025 04:30:00;20,30;0,01;0,00;1482,68
203;02.05.2025 05:00:00;20,21;0,02;0,02;1482,41
204;02.05.2025 05:30:00;20,12;0,02;0,02;1482,14
205;02.05.2025 06:00:00;20,03;0,02;0,02;1481,87
206;02.05.2025 06:30:00;19,89;0,02;0,02;1481,41
207;02.05.2025 07:00:00;19,92;0,02;0,02;1481,50
208;02.05.2025 07:30:00;19,95;0,01;0,00;1481,59
209;02.05.2025 08:00:00;19,92;0,02;0,02;1481,50
210;02.05.2025 08:30:00;19,89;0,02;0,02;1481,41
211;02.05.2025 09:00:00;19,89;0,02;0,02;1481,41
212;02.05.2025 09:30:00;19,95;0,02;0,02;1481,59
213;02.05.2025 10:00:00;20,01;0,01;0,00;1481,77
214;02.05.2025 10:30:00;20,06;0,02;0,02;1481,96
215;02.05.2025 11:00:00;20,18;0,01;0,00;1482,31
216;02.05.2025 11:30:00;20,30;0,01;0,00;1482,68
217;02.05.2025 12:00:00;20,44;0,01;0,00;1483,13
218;02.05.2025 12:30:00;20,77;0,01;0,00;1484,11
219;02.05.2025 13:00:00;21,09;0,01;0,00;1485,09
220;02.05.2025 13:30:00;21,14;0,01;0,00;1485,26
221;02.05.2025 14:00:00;21,06;0,01;0,00;1485,00
222;02.05.2025 14:30:00;21,09;0,01;0,00;1485,09
223;02.05.2025 15:00:00;21,29;0,02;0,02;1485,71
224;02.05.2025 15:30:00;21,55;0,02;0,02;1486,50
225;02.05.2025 16:00:00;21,79;0,02;0,02;1487,19
226;02.05.2025 16:30:00;21,96;0,01;0,00;1487,70
227;02.05.2025 17:00:00;22,13;0,02;0,02;1488,23
228;02.05.2025 17:30:00;22,19;0,02;0,02;1488,40
229;02.05.2025 18:00:00;22,13;0,01;0,00;1488,22
230;02.05.2025 18:30:00;21,93;0,01;0,00;1487,62
231;02.05.2025 19:00:00;21,73;0,01;0,00;1487,01
232;02.05.2025 19:30:00;21,58;0,02;0,02;1486,59
233;02.05.2025 20:00:00;21,47;0,02;0,02;1486,24
234;02.05.2025 20:30:00;21,41;0,02;0,02;1486,06
235;02.05.2025 21:00:00;21,38;0,01;0,00;1485,97
236;02.05.2025 21:30:00;21,44;0,02;0,02;1486,15
237;02.05.2025 22:00:00;21,38;0,01;0,00;1485,97
238;02.05.2025 22:30:00;21,23;0,02;0,02;1485,54
239;02.05.2025 23:00:00;21,17;0,02;0,02;1485,36
240;02.05.2025 23:30:00;21,29;0,01;0,00;1485,70
241;03.05.2025 00:00:00;21,41;0,02;0,02;1486,06
242;03.05.2025 00:30:00;21,41;0,02;0,02;1486,06
243;03.05.2025 01:00:00;21,35;0,01;0,00;1485,88
244;03.05.2025 01:30:00;21,26;0,02;0,02;1485,62
245;03.05.2025 02:00:00;21,14;0,01;0,00;1485,26
246;03.05.2025 02:30:00;21,03;0,02;0,02;1484,92
247;03.05.2025 03:00:00;20,91;0,02;0,02;1484,57
248;03.05.2025 03:30:00;20,79;0,02;0,02;1484,21
249;03.05.2025 04:00:00;20,68;0,02;0,02;1483,85
250;03.05.2025 04:30:00;20,53;0,01;0,00;1483,40
251;03.05.2025 05:00:00;20,39;0,01;0,00;1482,95
252;03.05.2025 05:30:00;20,21;0,02;0,02;1482,41
253;03.05.2025 06:00:00;20,09;0,01;0,00;1482,04
254;03.05.2025 06:30:00;19,98;0,01;0,00;1481,68
255;03.05.2025 07:00:00;19,83;0,01;0,00;1481,22
256;03.05.2025 07:30:00;19,71;0,02;0,02;1480,86
257;03.05.2025 08:00:00;19,62;0,01;0,00;1480,58
258;03.05.2025 08:30:00;19,65;0,01;0,00;1480,67
259;03.05.2025 09:00:00;19,60;0,01;0,00;1480,48
260;03.05.2025 09:30:00;19,54;0,01;0,00;1480,30
261;03.05.2025 10:00:00;19,57;0,01;0,00;1480,39
262;03.05.2025 10:30:00;19,68;0,02;0,02;1480,77
263;03.05.2025 11:00:00;19,74;0,01;0,00;1480,94
264;03.05.2025 11:30:00;19,80;0,01;0,00;1481,13
265;03.05.2025 12:00:00;19,86;0,02;0,02;1481,32
266;03.05.2025 12:30:00;19,98;0,02;0,02;1481,69
267;03.05.2025 13:00:00;20,06;0,02;0,02;1481,96
268;03.05.2025 13:30:00;20,18;0,01;0,00;1482,31
269;03.05.2025 14:00:00;20,24;0,02;0,02;1482,50
270;03.05.2025 14:30:00;20,24;0,02;0,02;1482,50
271;03.05.2025 15:00:00;20,30;0,02;0,02;1482,68
272;03.05.2025 15:30:00;20,44;0,02;0,02;1483,14
273;03.05.2025 16:00:00;20,59;0,02;0,02;1483,58
274;03.05.2025 16:30:00;20,77;0,02;0,02;1484,12
275;03.05.2025 17:00:00;20,94;0,01;0,00;1484,64
276;03.05.2025 17:30:00;21,00;0,02;0,02;1484,83
277;03.05.2025 18:00:00;20,97;0,02;0,02;1484,74
278;03.05.2025 18:30:00;20,91;0,02;0,02;1484,57
279;03.05.2025 19:00:00;20,85;0,02;0,02;1484,39
280;03.05.2025 19:30:00;20,82;0,01;0,00;1484,29
281;03.05.2025 20:00:00;20,74;0,01;0,00;1484,02
282;03.05.2025 20:30:00;20,65;0,01;0,00;1483,75
283;03.05.2025 21:00:00;20,65;0,02;0,02;1483,76
284;03.05.2025 21:30:00;20,59;0,02;0,02;1483,58
285;03.05.2025 22:00:00;20,44;0,01;0,00;1483,13
286;03.05.2025 22:30:00;20,15;0,02;0,02;1482,23
287;03.05.2025 23:00:00;20,01;0,02;0,02;1481,78
288;03.05.2025 23:30:00;19,98;0,02;0,02;1481,69
289;04.05.2025 00:00:00;19,92;0,02;0,02;1481,50
290;04.05.2025 00:30:00;19,86;0,01;0,00;1481,31
291;04.05.2025 01:00:00;19,74;0,01;0,00;1480,94
292;04.05.2025 01:30:00;19,62;0,01;0,00;1480,58
293;04.05.2025 02:00:00;19,77;0,02;0,02;1481,05
294;04.05.2025 02:30:00;19,74;0,02;0,02;1480,95
295;04.05.2025 03:00:00;19,62;0,01;0,00;1480,58
296;04.05.2025 03:30:00;19,48;0,01;0,00;1480,11
297;04.05.2025 04:00:00;19,30;0,01;0,00;1479,56
298;04.05.2025 04:30:00;19,15;0,01;0,00;1479,09
299;04.05.2025 05:00:00;19,01;0,01;0,00;1478,62
300;04.05.2025 05:30:00;18,89;0,01;0,00;1478,24
301;04.05.2025 06:00:00;18,77;0,01;0,00;1477,87
302;04.05.2025 06:30:00;18,65;0,01;0,00;1477,49
303;04.05.2025 07:00:00;18,56;0,01;0,00;1477,20
304;04.05.2025 07:30:00;18,45;0,01;0,00;1476,82
305;04.05.2025 08:00:00;18,45;0,01;0,00;1476,82
306;04.05.2025 08:30:00;18,42;0,01;0,00;1476,72
307;04.05.2025 09:00:00;18,39;0,01;0,00;1476,63
308;04.05.2025 09:30:00;18,45;0,01;0,00;1476,82
309;04.05.2025 10:00:00;18,48;0,01;0,00;1476,92
310;04.05.2025 10:30:00;18,54;0,01;0,00;1477,11
311;04.05.2025 11:00:00;18,80;0,01;0,00;1477,96
312;04.05.2025 11:30:00;19,21;0,01;0,00;1479,28
313;04.05.2025 12:00:00;19,51;0,01;0,00;1480,21
314;04.05.2025 12:30:00;19,71;0,02;0,02;1480,86
315;04.05.2025 13:00:00;19,92;0,01;0,00;1481,49
316;04.05.2025 13:30:00;20,09;0,02;0,02;1482,05
317;04.05.2025 14:00:00;20,30;0,01;0,00;1482,68
318;04.05.2025 14:30:00;20,47;0,01;0,00;1483,22
319;04.05.2025 15:00:00;20,65;0,02;0,02;1483,76
320;04.05.2025 15:30:00;21,00;0,01;0,00;1484,82
321;04.05.2025 16:00:00;21,32;0,02;0,02;1485,80
322;04.05.2025 16:30:00;21,58;0,01;0,00;1486,58
323;04.05.2025 17:00:00;21,84;0,02;0,02;1487,37
324;04.05.2025 17:30:00;21,96;0,02;0,02;1487,71
325;04.05.2025 18:00:00;21,96;0,02;0,02;1487,71
326;04.05.2025 18:30:00;21,93;0,01;0,00;1487,62
327;04.05.2025 19:00:00;21,76;0,01;0,00;1487,10
328;04.05.2025 19:30:00;21,61;0,01;0,00;1486,66
329;04.05.2025 20:00:00;21,76;0,02;0,02;1487,11
330;04.05.2025 20:30:00;21,49;0,02;0,02;1486,33
331;04.05.2025 21:00:00;21,49;0,02;0,02;1486,33
332;04.05.2025 21:30:00;21,47;0,01;0,00;1486,23
333;04.05.2025 22:00:00;21,38;0,01;0,00;1485,97
334;04.05.2025 22:30:00;21,26;0,02;0,02;1485,62
335;04.05.2025 23:00:00;21,17;0,02;0,02;1485,36
336;04.05.2025 23:30:00;21,06;0,02;0,02;1485,01
337;05.05.2025 00:00:00;21,06;0,01;0,00;1485,00
338;05.05.2025 00:30:00;21,03;0,01;0,00;1484,91
339;05.05.2025 01:00:00;20,97;0,01;0,00;1484,73
340;05.05.2025 01:30:00;20,94;0,02;0,02;1484,65
341;05.05.2025 02:00:00;20,88;0,01;0,00;1484,47
342;05.05.2025 02:30:00;20,71;0,02;0,02;1483,94
343;05.05.2025 03:00:00;20,47;0,01;0,00;1483,22
344;05.05.2025 03:30:00;20,24;0,02;0,02;1482,50
345;05.05.2025 04:00:00;20,24;0,02;0,02;1482,50
346;05.05.2025 04:30:00;20,15;0,01;0,00;1482,22
347;05.05.2025 05:00:00;20,03;0,02;0,02;1481,87
348;05.05.2025 05:30:00;19,92;0,01;0,00;1481,49
349;05.05.2025 06:00:00;19,80;0,01;0,00;1481,13
350;05.05.2025 06:30:00;19,68;0,02;0,02;1480,77
351;05.05.2025 07:00:00;19,57;0,01;0,00;1480,39
352;05.05.2025 07:30:00;19,33;0,01;0,00;1479,65
353;05.05.2025 08:00:00;19,15;0,01;0,00;1479,09
354;05.05.2025 08:30:00;19,15;0,01;0,00;1479,09
355;05.05.2025 09:00:00;19,51;0,01;0,00;1480,21
356;05.05.2025 09:30:00;20,01;0,02;0,02;1481,78
357;05.05.2025 10:00:00;20,33;0,02;0,02;1482,77
358;05.05.2025 10:30:00;20,50;0,02;0,02;1483,32
359;05.05.2025 11:00:00;20,53;0,02;0,02;1483,41
360;05.05.2025 11:30:00;20,62;0,01;0,00;1483,66
361;05.05.2025 12:00:00;20,79;0,02;0,02;1484,21
362;05.05.2025 12:30:00;21,00;0,02;0,02;1484,83
363;05.05.2025 13:00:00;21,20;0,02;0,02;1485,45
364;05.05.2025 13:30:00;21,41;0,01;0,00;1486,05
365;05.05.2025 14:00:00;21,55;0,02;0,02;1486,50
366;05.05.2025 14:30:00;21,64;0,02;0,02;1486,76
367;05.05.2025 15:00:00;21,79;0,01;0,00;1487,19
368;05.05.2025 15:30:00;21,87;0,02;0,02;1487,45
369;05.05.2025 16:00:00;21,84;0,02;0,02;1487,37
370;05.05.2025 16:30:00;21,70;0,02;0,02;1486,93
371;05.05.2025 17:00:00;21,44;0,01;0,00;1486,14
372;05.05.2025 17:30:00;21,23;0,02;0,02;1485,54
373;05.05.2025 18:00:00;21,06;0,02;0,02;1485,01
374;05.05.2025 18:30:00;20,88;0,02;0,02;1484,48
375;05.05.2025 19:00:00;20,71;0,02;0,02;1483,94
376;05.05.2025 19:30:00;20,56;0,01;0,00;1483,49
377;05.05.2025 20:00:00;20,44;0,01;0,00;1483,13
378;05.05.2025 20:30:00;20,01;0,02;0,02;1481,78
379;05.05.2025 21:00:00;20,03;0,02;0,02;1481,87
380;05.05.2025 21:30:00;20,27;0,02;0,02;1482,59
381;05.05.2025 22:00:00;20,53;0,01;0,00;1483,40
382;05.05.2025 22:30:00;20,77;0,02;0,02;1484,12
383;05.05.2025 23:00:00;21,09;0,01;0,00;1485,09
384;05.05.2025 23:30:00;21,06;0,02;0,02;1485,01
385;06.05.2025 00:00:00;21,00;0,02;0,02;1484,83
386;06.05.2025 00:30:00;21,00;0,02;0,02;1484,83
387;06.05.2025 01:00:00;21,00;0,01;0,00;1484,82
388;06.05.2025 01:30:00;21,00;0,02;0,02;1484,83
389;06.05.2025 02:00:00;21,00;0,02;0,02;1484,83
390;06.05.2025 02:30:00;21,00;0,01;0,00;1484,82
391;06.05.2025 03:00:00;20,97;0,02;0,02;1484,74
392;06.05.2025 03:30:00;20,94;0,01;0,00;1484,64
393;06.05.2025 04:00:00;20,88;0,01;0,00;1484,47
394;06.05.2025 04:30:00;20,85;0,01;0,00;1484,38
395;06.05.2025 05:00:00;20,79;0,02;0,02;1484,21
396;06.05.2025 05:30:00;20,77;0,02;0,02;1484,12
397;06.05.2025 06:00:00;20,71;0,02;0,02;1483,94
398;06.05.2025 06:30:00;20,01;0,01;0,00;1481,77
399;06.05.2025 07:00:00;19,18;0,01;0,00;1479,18
400;06.05.2025 07:30:00;17,11;5,01;7,58;1478,25
401;06.05.2025 08:00:00;12,10;23,75;28,25;1483,48
402;06.05.2025 08:30:00;12,10;23,77;28,28;1483,52
403;06.05.2025 09:00:00;12,10;23,75;28,25;1483,48
404;06.05.2025 09:30:00;12,13;23,73;28,25;1483,57
405;06.05.2025 10:00:00;12,26;23,68;28,28;1483,95
406;06.05.2025 10:30:00;12,38;23,71;28,40;1484,43
407;06.05.2025 11:00:00;12,60;23,71;28,55;1485,20
408;06.05.2025 11:30:00;12,60;23,74;28,58;1485,23
409;06.05.2025 12:00:00;12,51;23,79;28,58;1484,97
410;06.05.2025 12:30:00;12,82;23,79;28,79;1486,05
411;06.05.2025 13:00:00;12,85;23,77;28,79;1486,14
412;06.05.2025 13:30:00;12,98;23,75;28,86;1486,54
413;06.05.2025 14:00:00;12,79;23,89;28,88;1486,06
414;06.05.2025 14:30:00;13,10;23,89;29,09;1487,13
415;06.05.2025 15:00:00;13,29;23,99;29,33;1487,89
416;06.05.2025 15:30:00;13,29;24,04;29,39;1487,95
417;06.05.2025 16:00:00;13,35;24,05;29,45;1488,18
418;06.05.2025 16:30:00;12,94;24,30;29,44;1487,10
419;06.05.2025 17:00:00;12,73;24,57;29,58;1486,67
420;06.05.2025 17:30:00;12,51;25,03;29,93;1486,47
421;06.05.2025 18:00:00;12,60;24,97;29,93;1486,72
422;06.05.2025 18:30:00;12,60;25,27;30,25;1487,08
423;06.05.2025 19:00:00;12,60;25,30;30,28;1487,12
424;06.05.2025 19:30:00;12,70;25,18;30,23;1487,30
425;06.05.2025 20:00:00;12,91;25,01;30,20;1487,85
426;06.05.2025 20:30:00;12,98;24,95;30,17;1487,99
427;06.05.2025 21:00:00;13,01;24,98;30,23;1488,13
428;06.05.2025 21:30:00;12,98;24,98;30,20;1488,02
429;06.05.2025 22:00:00;12,91;24,93;30,11;1487,76
430;06.05.2025 22:30:00;12,91;24,93;30,11;1487,76
431;06.05.2025 23:00:00;12,88;25,01;30,17;1487,74
432;06.05.2025 23:30:00;12,88;24,98;30,14;1487,71
433;07.05.2025 00:00:00;12,82;25,02;30,14;1487,54
434;07.05.2025 00:30:00;12,76;25,11;30,20;1487,44
