Number;Date-Time;Temp(°C);Salinity(psu);Conduct(mS/cm);Velocity(m/sec)
1;28.04.2025 00:00:00;21,75;0,01;0,00;1487,08
2;28.04.2025 00:30:00;21,63;0,01;0,00;1486,73
3;28.04.2025 01:00:00;21,49;0,01;0,00;1486,29
4;28.04.2025 01:30:00;21,37;0,01;0,00;1485,94
5;28.04.2025 02:00:00;21,28;0,02;0,03;1485,69
6;28.04.2025 02:30:00;21,19;0,02;0,03;1485,43
7;28.04.2025 03:00:00;21,11;0,02;0,03;1485,16
8;28.04.2025 03:30:00;21,02;0,02;0,03;1484,90
9;28.04.2025 04:00:00;20,93;0,02;0,03;1484,63
10;28.04.2025 04:30:00;20,84;0,01;0,00;1484,35
11;28.04.2025 05:00:00;20,76;0,01;0,00;1484,08
12;28.04.2025 05:30:00;20,70;0,02;0,03;1483,92
13;28.04.2025 06:00:00;20,61;0,01;0,00;1483,64
14;28.04.2025 06:30:00;20,52;0,02;0,03;1483,38
15;28.04.2025 07:00:00;20,49;0,02;0,03;1483,29
16;28.04.2025 07:30:00;20,49;0,01;0,00;1483,28
17;28.04.2025 08:00:00;20,55;0,01;0,00;1483,46
18;28.04.2025 08:30:00;20,64;0,01;0,00;1483,73
19;28.04.2025 09:00:00;20,73;0,01;0,00;1483,99
20;28.04.2025 09:30:00;20,82;0,02;0,03;1484,27
21;28.04.2025 10:00:00;20,84;0,01;0,00;1484,35
22;28.04.2025 10:30:00;20,87;0,01;0,00;1484,44
23;28.04.2025 11:00:00;20,90;0,01;0,00;1484,53
24;28.04.2025 11:30:00;20,93;0,01;0,00;1484,62
25;28.04.2025 12:00:00;20,96;0,01;0,00;1484,71
26;28.04.2025 12:30:00;20,96;0,01;0,00;1484,71
27;28.04.2025 13:00:00;20,93;0,01;0,00;1484,62
28;28.04.2025 13:30:00;20,93;0,02;0,03;1484,63
29;28.04.2025 14:00:00;20,90;0,01;0,00;1484,53
30;28.04.2025 14:30:00;20,93;0,01;0,00;1484,62
31;28.04.2025 15:00:00;20,93;0,01;0,00;1484,62
32;28.04.2025 15:30:00;20,93;0,01;0,00;1484,62
33;28.04.2025 16:00:00;20,93;0,01;0,00;1484,62
34;28.04.2025 16:30:00;20,87;0,01;0,00;1484,44
35;28.04.2025 17:00:00;20,82;0,01;0,00;1484,26
36;28.04.2025 17:30:00;20,79;0,01;0,00;1484,17
37;28.04.2025 18:00:00;20,73;0,02;0,03;1484,01
38;28.04.2025 18:30:00;20,67;0,02;0,03;1483,83
39;28.04.2025 19:00:00;20,58;0,02;0,03;1483,56
40;28.04.2025 19:30:00;20,49;0,01;0,00;1483,28
41;28.04.2025 20:00:00;20,43;0,01;0,00;1483,10
42;28.04.2025 20:30:00;20,41;0,01;0,00;1483,01
43;28.04.2025 21:00:00;20,29;0,01;0,00;1482,64
44;28.04.2025 21:30:00;20,17;0,01;0,00;1482,28
45;28.04.2025 22:00:00;20,08;0,02;0,03;1482,02
46;28.04.2025 22:30:00;20,11;0,01;0,00;1482,10
47;28.04.2025 23:00:00;20,11;0,01;0,00;1482,10
48;28.04.2025 23:30:00;20,11;0,01;0,00;1482,10
49;29.04.2025 00:00:00;20,11;0,01;0,00;1482,10
50;29.04.2025 00:30:00;20,11;0,01;0,00;1482,10
51;29.04.2025 01:00:00;20,08;0,01;0,00;1482,01
52;29.04.2025 01:30:00;20,05;0,01;0,00;1481,92
53;29.04.2025 02:00:00;20,05;0,01;0,00;1481,92
54;29.04.2025 02:30:00;20,11;0,01;0,00;1482,10
55;29.04.2025 03:00:00;20,26;0,01;0,00;1482,55
56;29.04.2025 03:30:00;20,41;0,01;0,00;1483,01
57;29.04.2025 04:00:00;20,49;0,01;0,00;1483,28
58;29.04.2025 04:30:00;20,58;0,02;0,03;1483,56
59;29.04.2025 05:00:00;20,70;0,01;0,00;1483,90
60;29.04.2025 05:30:00;20,76;0,02;0,03;1484,09
61;29.04.2025 06:00:00;20,70;0,01;0,00;1483,90
62;29.04.2025 06:30:00;20,67;0,01;0,00;1483,82
63;29.04.2025 07:00:00;20,61;0,02;0,03;1483,65
64;29.04.2025 07:30:00;20,55;0,01;0,00;1483,46
65;29.04.2025 08:00:00;20,52;0,02;0,03;1483,38
66;29.04.2025 08:30:00;20,46;0,01;0,00;1483,19
67;29.04.2025 09:00:00;20,43;0,02;0,03;1483,11
68;29.04.2025 09:30:00;20,43;0,01;0,00;1483,10
69;29.04.2025 10:00:00;20,41;0,02;0,03;1483,02
70;29.04.2025 10:30:00;20,41;0,01;0,00;1483,01
71;29.04.2025 11:00:00;20,46;0,02;0,03;1483,20
72;29.04.2025 11:30:00;20,55;0,02;0,03;1483,47
73;29.04.2025 12:00:00;20,61;0,02;0,03;1483,65
74;29.04.2025 12:30:00;20,64;0,01;0,00;1483,73
75;29.04.2025 13:00:00;20,64;0,02;0,03;1483,74
76;29.04.2025 13:30:00;20,64;0,02;0,03;1483,74
77;29.04.2025 14:00:00;20,61;0,02;0,03;1483,65
78;29.04.2025 14:30:00;20,61;0,01;0,00;1483,64
79;29.04.2025 15:00:00;20,58;0,02;0,03;1483,56
80;29.04.2025 15:30:00;20,52;0,02;0,03;1483,38
81;29.04.2025 16:00:00;20,49;0,02;0,03;1483,29
82;29.04.2025 16:30:00;20,46;0,01;0,00;1483,19
83;29.04.2025 17:00:00;20,43;0,02;0,03;1483,11
84;29.04.2025 17:30:00;20,41;0,01;0,00;1483,01
85;29.04.2025 18:00:00;20,38;0,02;0,03;1482,93
86;29.04.2025 18:30:00;20,32;0,02;0,03;1482,75
87;29.04.2025 19:00:00;20,26;0,01;0,00;1482,55
88;29.04.2025 19:30:00;20,20;0,02;0,03;1482,38
89;29.04.2025 20:00:00;20,14;0,01;0,00;1482,19
90;29.04.2025 20:30:00;20,14;0,02;0,03;1482,20
91;29.04.2025 21:00:00;20,14;0,01;0,00;1482,19
92;29.04.2025 21:30:00;20,14;0,02;0,03;1482,20
93;29.04.2025 22:00:00;20,11;0,01;0,00;1482,10
94;29.04.2025 22:30:00;20,08;0,02;0,03;1482,02
95;29.04.2025 23:00:00;20,02;0,02;0,03;1481,84
96;29.04.2025 23:30:00;19,97;0,02;0,03;1481,66
97;30.04.2025 00:00:00;19,91;0,01;0,00;1481,46
98;30.04.2025 00:30:00;19,82;0,02;0,03;1481,20
99;30.04.2025 01:00:00;19,76;0,02;0,03;1481,01
100;30.04.2025 01:30:00;19,70;0,02;0,03;1480,83
101;30.04.2025 02:00:00;19,67;0,02;0,03;1480,74
102;30.04.2025 02:30:00;19,67;0,02;0,03;1480,74
103;30.04.2025 03:00:00;19,70;0,01;0,00;1480,82
104;30.04.2025 03:30:00;19,82;0,01;0,00;1481,19
105;30.04.2025 04:00:00;19,97;0,02;0,03;1481,66
106;30.04.2025 04:30:00;20,11;0,02;0,03;1482,11
107;30.04.2025 05:00:00;20,26;0,01;0,00;1482,55
108;30.04.2025 05:30:00;20,38;0,01;0,00;1482,92
109;30.04.2025 06:00:00;20,46;0,01;0,00;1483,19
110;30.04.2025 06:30:00;20,55;0,02;0,03;1483,47
111;30.04.2025 07:00:00;20,61;0,02;0,03;1483,65
112;30.04.2025 07:30:00;20,67;0,01;0,00;1483,82
113;30.04.2025 08:00:00;20,70;0,02;0,03;1483,92
114;30.04.2025 08:30:00;20,70;0,02;0,03;1483,92
115;30.04.2025 09:00:00;21,19;0,02;0,03;1485,43
116;30.04.2025 09:30:00;21,72;0,01;0,00;1486,99
117;30.04.2025 10:00:00;21,28;0,01;0,00;1485,68
118;30.04.2025 10:30:00;20,43;0,01;0,00;1483,10
119;30.04.2025 11:00:00;19,73;0,01;0,00;1480,91
120;30.04.2025 11:30:00;19,29;0,02;0,03;1479,53
121;30.04.2025 12:00:00;19,26;0,02;0,03;1479,44
122;30.04.2025 12:30:00;19,50;0,01;0,00;1480,17
123;30.04.2025 13:00:00;19,17;0,01;0,00;1479,15
124;30.04.2025 13:30:00;19,32;0,02;0,03;1479,63
125;30.04.2025 14:00:00;19,32;0,02;0,03;1479,63
126;30.04.2025 14:30:00;19,38;0,01;0,00;1479,80
127;30.04.2025 15:00:00;19,53;0,01;0,00;1480,26
128;30.04.2025 15:30:00;20,08;0,01;0,00;1482,01
129;30.04.2025 16:00:00;21,02;0,01;0,00;1484,88
130;30.04.2025 16:30:00;21,63;0,02;0,03;1486,74
131;30.04.2025 17:00:00;22,13;0,02;0,03;1488,21
132;30.04.2025 17:30:00;22,10;0,02;0,03;1488,12
133;30.04.2025 18:00:00;21,81;0,01;0,00;1487,25
134;30.04.2025 18:30:00;21,75;0,01;0,00;1487,08
135;30.04.2025 19:00:00;22,13;0,03;0,05;1488,22
136;30.04.2025 19:30:00;22,53;0,02;0,03;1489,40
137;30.04.2025 20:00:00;22,85;0,03;0,05;1490,35
138;30.04.2025 20:30:00;22,91;0,02;0,03;1490,50
139;30.04.2025 21:00:00;22,82;0,02;0,03;1490,25
140;30.04.2025 21:30:00;22,74;0,02;0,03;1490,00
141;30.04.2025 22:00:00;22,59;0,03;0,05;1489,59
142;30.04.2025 22:30:00;22,45;0,02;0,03;1489,15
143;30.04.2025 23:00:00;22,24;0,02;0,03;1488,55
144;30.04.2025 23:30:00;22,10;0,02;0,03;1488,12
145;01.05.2025 00:00:00;21,92;0,02;0,03;1487,61
146;01.05.2025 00:30:00;21,72;0,02;0,03;1487,00
147;01.05.2025 01:00:00;21,54;0,02;0,03;1486,48
148;01.05.2025 01:30:00;21,37;0,01;0,00;1485,94
149;01.05.2025 02:00:00;21,19;0,01;0,00;1485,41
150;01.05.2025 02:30:00;21,02;0,01;0,00;1484,88
151;01.05.2025 03:00:00;20,84;0,01;0,00;1484,35
152;01.05.2025 03:30:00;20,70;0,01;0,00;1483,90
153;01.05.2025 04:00:00;20,52;0,01;0,00;1483,37
154;01.05.2025 04:30:00;20,35;0,01;0,00;1482,83
155;01.05.2025 05:00:00;20,17;0,01;0,00;1482,28
156;01.05.2025 05:30:00;20,05;0,01;0,00;1481,92
157;01.05.2025 06:00:00;19,88;0,01;0,00;1481,37
158;01.05.2025 06:30:00;19,73;0,01;0,00;1480,91
159;01.05.2025 07:00:00;19,70;0,01;0,00;1480,82
160;01.05.2025 07:30:00;19,67;0,02;0,03;1480,74
161;01.05.2025 08:00:00;19,76;0,02;0,03;1481,01
162;01.05.2025 08:30:00;19,94;0,01;0,00;1481,55
163;01.05.2025 09:00:00;19,94;0,01;0,00;1481,55
164;01.05.2025 09:30:00;20,11;0,02;0,03;1482,11
165;01.05.2025 10:00:00;20,38;0,01;0,00;1482,92
166;01.05.2025 10:30:00;20,58;0,02;0,03;1483,56
167;01.05.2025 11:00:00;20,93;0,02;0,03;1484,63
168;01.05.2025 11:30:00;21,63;0,01;0,00;1486,73
169;01.05.2025 12:00:00;23,00;0,03;0,05;1490,77
170;01.05.2025 12:30:00;23,49;0,02;0,03;1492,17
171;01.05.2025 13:00:00;23,35;0,02;0,03;1491,75
172;01.05.2025 13:30:00;23,14;0,03;0,05;1491,18
173;01.05.2025 14:00:00;22,91;0,02;0,03;1490,50
174;01.05.2025 14:30:00;22,56;0,03;0,05;1489,50
175;01.05.2025 15:00:00;22,33;0,02;0,03;1488,81
176;01.05.2025 15:30:00;22,48;0,03;0,05;1489,25
177;01.05.2025 16:00:00;22,50;0,02;0,03;1489,32
178;01.05.2025 16:30:00;22,42;0,02;0,03;1489,06
179;01.05.2025 17:00:00;22,39;0,02;0,03;1488,98
180;01.05.2025 17:30:00;22,39;0,02;0,03;1488,98
181;01.05.2025 18:00:00;22,45;0,03;0,05;1489,16
182;01.05.2025 18:30:00;22,59;0,03;0,05;1489,59
183;01.05.2025 19:00:00;22,77;0,03;0,05;1490,09
184;01.05.2025 19:30:00;22,88;0,02;0,03;1490,42
185;01.05.2025 20:00:00;22,91;0,02;0,03;1490,50
186;01.05.2025 20:30:00;22,82;0,02;0,03;1490,25
187;01.05.2025 21:00:00;22,80;0,03;0,05;1490,18
188;01.05.2025 21:30:00;22,85;0,03;0,05;1490,35
189;01.05.2025 22:00:00;23,00;0,02;0,03;1490,75
190;01.05.2025 22:30:00;23,17;0,02;0,03;1491,26
191;01.05.2025 23:00:00;23,20;0,02;0,03;1491,34
192;01.05.2025 23:30:00;23,14;0,03;0,05;1491,18
193;02.05.2025 00:00:00;23,06;0,03;0,05;1490,93
194;02.05.2025 00:30:00;22,94;0,02;0,03;1490,59
195;02.05.2025 01:00:00;22,77;0,03;0,05;1490,09
196;02.05.2025 01:30:00;22,59;0,02;0,03;1489,57
197;02.05.2025 02:00:00;22,45;0,02;0,03;1489,15
198;02.05.2025 02:30:00;22,30;0,02;0,03;1488,72
199;02.05.2025 03:00:00;22,13;0,03;0,05;1488,22
200;02.05.2025 03:30:00;21,95;0,01;0,00;1487,68
201;02.05.2025 04:00:00;21,78;0,02;0,03;1487,17
202;02.05.2025 04:30:00;21,63;0,01;0,00;1486,73
203;02.05.2025 05:00:00;21,46;0,01;0,00;1486,20
204;02.05.2025 05:30:00;21,28;0,01;0,00;1485,68
205;02.05.2025 06:00:00;21,11;0,02;0,03;1485,16
206;02.05.2025 06:30:00;20,96;0,01;0,00;1484,71
207;02.05.2025 07:00:00;20,82;0,01;0,00;1484,26
208;02.05.2025 07:30:00;20,70;0,02;0,03;1483,92
209;02.05.2025 08:00:00;20,67;0,01;0,00;1483,82
210;02.05.2025 08:30:00;20,90;0,01;0,00;1484,53
211;02.05.2025 09:00:00;21,89;0,01;0,00;1487,51
212;02.05.2025 09:30:00;22,45;0,03;0,05;1489,16
213;02.05.2025 10:00:00;21,81;0,01;0,00;1487,25
214;02.05.2025 10:30:00;21,43;0,01;0,00;1486,12
215;02.05.2025 11:00:00;23,35;0,02;0,03;1491,75
216;02.05.2025 11:30:00;22,45;0,02;0,03;1489,15
217;02.05.2025 12:00:00;21,75;0,01;0,00;1487,08
218;02.05.2025 12:30:00;21,34;0,02;0,03;1485,87
219;02.05.2025 13:00:00;21,19;0,01;0,00;1485,41
220;02.05.2025 13:30:00;21,19;0,01;0,00;1485,41
221;02.05.2025 14:00:00;21,22;0,02;0,03;1485,51
222;02.05.2025 14:30:00;21,31;0,02;0,03;1485,78
223;02.05.2025 15:00:00;21,37;0,01;0,00;1485,94
224;02.05.2025 15:30:00;21,37;0,01;0,00;1485,94
225;02.05.2025 16:00:00;21,43;0,02;0,03;1486,13
226;02.05.2025 16:30:00;21,40;0,02;0,03;1486,04
227;02.05.2025 17:00:00;21,34;0,02;0,03;1485,87
228;02.05.2025 17:30:00;21,31;0,01;0,00;1485,77
229;02.05.2025 18:00:00;21,34;0,01;0,00;1485,85
230;02.05.2025 18:30:00;21,34;0,01;0,00;1485,85
231;02.05.2025 19:00:00;21,49;0,01;0,00;1486,29
232;02.05.2025 19:30:00;21,52;0,02;0,03;1486,39
233;02.05.2025 20:00:00;21,52;0,02;0,03;1486,39
234;02.05.2025 20:30:00;18,94;26,54;36,54;1508,80
235;02.05.2025 21:00:00;11,91;28,45;33,13;1488,56
236;02.05.2025 21:30:00;11,85;28,38;33,00;1488,24
237;02.05.2025 22:00:00;11,72;28,37;32,89;1487,79
238;02.05.2025 22:30:00;11,69;28,40;32,89;1487,71
239;02.05.2025 23:00:00;11,63;28,39;32,84;1487,48
240;02.05.2025 23:30:00;11,63;28,42;32,86;1487,51
241;03.05.2025 00:00:00;11,57;28,42;32,81;1487,29
242;03.05.2025 00:30:00;11,50;28,41;32,76;1487,06
243;03.05.2025 01:00:00;11,53;28,41;32,78;1487,17
244;03.05.2025 01:30:00;11,37;28,46;32,70;1486,67
245;03.05.2025 02:00:00;10,93;28,55;32,44;1485,18
246;03.05.2025 02:30:00;11,05;28,55;32,54;1485,64
247;03.05.2025 03:00:00;11,15;28,55;32,62;1485,98
248;03.05.2025 03:30:00;11,09;28,58;32,59;1485,78
249;03.05.2025 04:00:00;10,86;28,62;32,46;1485,04
250;03.05.2025 04:30:00;10,83;28,62;32,43;1484,92
251;03.05.2025 05:00:00;10,93;28,60;32,49;1485,24
252;03.05.2025 05:30:00;10,41;28,71;32,19;1483,52
253;03.05.2025 06:00:00;10,22;28,76;32,09;1482,87
254;03.05.2025 06:30:00;10,38;28,74;32,19;1483,43
255;03.05.2025 07:00:00;10,12;28,78;32,03;1482,54
256;03.05.2025 07:30:00;10,12;28,81;32,06;1482,57
257;03.05.2025 08:00:00;10,12;28,81;32,06;1482,57
258;03.05.2025 08:30:00;10,18;28,81;32,11;1482,81
259;03.05.2025 09:00:00;10,09;28,81;32,03;1482,46
260;03.05.2025 09:30:00;10,38;28,81;32,27;1483,53
261;03.05.2025 10:00:00;10,41;28,76;32,24;1483,58
262;03.05.2025 10:30:00;10,48;28,76;32,30;1483,82
263;03.05.2025 11:00:00;10,57;28,79;32,40;1484,20
264;03.05.2025 11:30:00;10,80;28,74;32,54;1484,96
265;03.05.2025 12:00:00;11,02;28,75;32,72;1485,77
266;03.05.2025 12:30:00;11,41;28,71;32,99;1487,08
267;03.05.2025 13:00:00;11,69;28,72;33,23;1488,10
268;03.05.2025 13:30:00;11,57;28,74;33,15;1487,68
269;03.05.2025 14:00:00;11,79;28,72;33,31;1488,44
270;03.05.2025 14:30:00;11,91;28,70;33,39;1488,86
271;03.05.2025 15:00:00;12,17;28,70;33,60;1489,74
272;03.05.2025 15:30:00;12,36;28,66;33,70;1490,35
273;03.05.2025 16:00:00;12,55;28,64;33,84;1490,97
274;03.05.2025 16:30:00;12,45;28,64;33,76;1490,65
275;03.05.2025 17:00:00;12,42;28,59;33,68;1490,48
276;03.05.2025 17:30:00;12,23;28,61;33,55;1489,85
277;03.05.2025 18:00:00;12,04;28,58;33,36;1489,15
278;03.05.2025 18:30:00;11,60;28,61;33,04;1487,64
279;03.05.2025 19:00:00;11,28;28,63;32,80;1486,54
280;03.05.2025 19:30:00;11,31;28,66;32,86;1486,68
281;03.05.2025 20:00:00;11,85;28,65;33,28;1488,57
282;03.05.2025 20:30:00;12,10;28,63;33,47;1489,43
283;03.05.2025 21:00:00;12,04;28,63;33,41;1489,21
284;03.05.2025 21:30:00;11,85;28,60;33,23;1488,51
285;03.05.2025 22:00:00;11,44;28,59;32,89;1487,05
286;03.05.2025 22:30:00;11,44;28,61;32,91;1487,08
287;03.05.2025 23:00:00;11,37;28,58;32,83;1486,82
288;03.05.2025 23:30:00;11,28;28,58;32,75;1486,47
289;04.05.2025 00:00:00;11,25;28,58;32,73;1486,36
290;04.05.2025 00:30:00;11,47;28,59;32,91;1487,16
291;04.05.2025 01:00:00;11,31;28,58;32,78;1486,59
292;04.05.2025 01:30:00;11,28;28,53;32,70;1486,41
293;04.05.2025 02:00:00;11,18;28,55;32,65;1486,10
294;04.05.2025 02:30:00;11,18;28,53;32,62;1486,07
295;04.05.2025 03:00:00;11,25;28,53;32,68;1486,30
296;04.05.2025 03:30:00;11,25;28,53;32,68;1486,30
297;04.05.2025 04:00:00;11,25;28,51;32,65;1486,27
298;04.05.2025 04:30:00;11,25;28,48;32,62;1486,24
299;04.05.2025 05:00:00;11,21;28,45;32,57;1486,09
300;04.05.2025 05:30:00;11,18;28,45;32,54;1485,98
301;04.05.2025 06:00:00;11,09;28,45;32,47;1485,63
302;04.05.2025 06:30:00;11,02;28,47;32,44;1485,43
303;04.05.2025 07:00:00;10,99;28,45;32,39;1485,28
304;04.05.2025 07:30:00;10,99;28,22;32,15;1485,01
305;04.05.2025 08:00:00;11,09;28,23;32,23;1485,36
306;04.05.2025 08:30:00;11,18;28,20;32,29;1485,67
307;04.05.2025 09:00:00;11,25;28,16;32,29;1485,84
308;04.05.2025 09:30:00;11,31;28,16;32,34;1486,07
309;04.05.2025 10:00:00;11,37;28,16;32,39;1486,30
310;04.05.2025 10:30:00;11,44;28,14;32,42;1486,50
311;04.05.2025 11:00:00;11,57;28,14;32,53;1486,96
312;04.05.2025 11:30:00;11,69;28,17;32,66;1487,44
313;04.05.2025 12:00:00;11,91;28,18;32,84;1488,23
314;04.05.2025 12:30:00;12,07;28,19;32,98;1488,79
315;04.05.2025 13:00:00;12,33;28,20;33,19;1489,68
316;04.05.2025 13:30:00;12,80;28,19;33,56;1491,29
317;04.05.2025 14:00:00;12,58;28,21;33,40;1490,56
318;04.05.2025 14:30:00;12,70;28,24;33,53;1491,02
319;04.05.2025 15:00:00;13,01;28,23;33,77;1492,08
320;04.05.2025 15:30:00;12,76;28,19;33,53;1491,18
321;04.05.2025 16:00:00;13,33;28,22;34,01;1493,12
322;04.05.2025 16:30:00;13,60;28,21;34,22;1494,04
323;04.05.2025 17:00:00;13,42;28,22;34,09;1493,44
324;04.05.2025 17:30:00;12,92;28,22;33,69;1491,75
325;04.05.2025 18:00:00;13,17;28,23;33,90;1492,61
326;04.05.2025 18:30:00;12,86;28,22;33,64;1491,54
327;04.05.2025 19:00:00;11,91;28,26;32,92;1488,32
328;04.05.2025 19:30:00;11,76;28,27;32,82;1487,79
329;04.05.2025 20:00:00;11,72;28,27;32,79;1487,67
330;04.05.2025 20:30:00;11,69;28,27;32,76;1487,56
331;04.05.2025 21:00:00;11,85;28,28;32,89;1488,12
332;04.05.2025 21:30:00;12,07;28,29;33,08;1488,91
333;04.05.2025 22:00:00;12,23;28,24;33,16;1489,40
334;04.05.2025 22:30:00;11,98;28,26;32,98;1488,54
335;04.05.2025 23:00:00;11,95;28,26;32,95;1488,43
336;04.05.2025 23:30:00;11,88;28,28;32,92;1488,24
337;05.05.2025 00:00:00;11,79;28,30;32,87;1487,93
338;05.05.2025 00:30:00;11,76;28,30;32,84;1487,82
339;05.05.2025 01:00:00;11,76;28,27;32,82;1487,79
340;05.05.2025 01:30:00;11,66;28,30;32,76;1487,48
341;05.05.2025 02:00:00;11,53;28,29;32,66;1487,02
342;05.05.2025 02:30:00;11,66;28,30;32,76;1487,48
343;05.05.2025 03:00:00;11,72;28,27;32,79;1487,67
344;05.05.2025 03:30:00;11,69;28,27;32,76;1487,56
345;05.05.2025 04:00:00;11,66;28,30;32,76;1487,48
346;05.05.2025 04:30:00;11,50;28,29;32,63;1486,91
347;05.05.2025 05:00:00;11,50;28,29;32,63;1486,91
348;05.05.2025 05:30:00;11,53;28,29;32,66;1487,02
349;05.05.2025 06:00:00;11,47;28,29;32,60;1486,80
350;05.05.2025 06:30:00;11,47;28,22;32,53;1486,71
351;05.05.2025 07:00:00;11,53;27,97;32,32;1486,63
352;05.05.2025 07:30:00;11,60;27,92;32,32;1486,80
353;05.05.2025 08:00:00;11,76;27,93;32,46;1487,37
354;05.05.2025 08:30:00;11,82;27,93;32,51;1487,59
355;05.05.2025 09:00:00;11,91;27,91;32,56;1487,90
356;05.05.2025 09:30:00;11,98;27,89;32,59;1488,10
357;05.05.2025 10:00:00;12,20;27,90;32,77;1488,88
358;05.05.2025 10:30:00;12,14;27,88;32,70;1488,63
359;05.05.2025 11:00:00;11,95;27,87;32,54;1487,96
360;05.05.2025 11:30:00;12,04;27,87;32,62;1488,29
361;05.05.2025 12:00:00;11,98;27,84;32,54;1488,04
362;05.05.2025 12:30:00;12,01;27,82;32,54;1488,12
363;05.05.2025 13:00:00;12,01;27,82;32,54;1488,12
364;05.05.2025 13:30:00;12,14;27,80;32,62;1488,54
365;05.05.2025 14:00:00;12,14;27,83;32,64;1488,57
366;05.05.2025 14:30:00;12,14;27,80;32,62;1488,54
367;05.05.2025 15:00:00;12,23;27,81;32,70;1488,87
368;05.05.2025 15:30:00;12,26;27,78;32,70;1488,96
369;05.05.2025 16:00:00;12,73;27,81;33,10;1490,61
370;05.05.2025 16:30:00;13,05;27,80;33,33;1491,67
371;05.05.2025 17:00:00;12,07;27,85;32,62;1488,37
372;05.05.2025 17:30:00;11,53;27,97;32,32;1486,63
373;05.05.2025 18:00:00;12,89;28,01;33,43;1491,39
374;05.05.2025 18:30:00;14,89;27,90;34,92;1497,93
375;05.05.2025 19:00:00;15,35;27,88;35,27;1499,38
376;05.05.2025 19:30:00;15,05;27,86;35,00;1498,38
377;05.05.2025 20:00:00;15,02;27,86;34,98;1498,28
378;05.05.2025 20:30:00;14,83;27,85;34,82;1497,67
379;05.05.2025 21:00:00;15,26;27,85;35,16;1499,05
380;05.05.2025 21:30:00;14,99;27,84;34,93;1498,15
381;05.05.2025 22:00:00;14,56;27,84;34,58;1496,76
382;05.05.2025 22:30:00;14,28;27,82;34,34;1495,83
383;05.05.2025 23:00:00;13,94;27,83;34,08;1494,72
384;05.05.2025 23:30:00;13,70;27,84;33,89;1493,91
385;06.05.2025 00:00:00;13,64;27,86;33,86;1493,73
386;06.05.2025 00:30:00;13,64;27,86;33,86;1493,73
387;06.05.2025 01:00:00;13,85;27,87;34,05;1494,46
388;06.05.2025 01:30:00;13,79;27,89;34,02;1494,28
389;06.05.2025 02:00:00;13,67;27,88;33,92;1493,86
390;06.05.2025 02:30:00;13,39;27,89;33,70;1492,93
391;06.05.2025 03:00:00;13,60;27,88;33,86;1493,65
392;06.05.2025 03:30:00;13,39;27,89;33,70;1492,93
393;06.05.2025 04:00:00;13,11;27,92;33,52;1492,03
394;06.05.2025 04:30:00;13,14;27,90;33,52;1492,11
395;06.05.2025 05:00:00;13,20;27,90;33,57;1492,32
396;06.05.2025 05:30:00;13,20;27,90;33,57;1492,32
397;06.05.2025 06:00:00;12,95;27,94;33,41;1491,52
398;06.05.2025 06:30:00;12,48;27,99;33,09;1489,97
399;06.05.2025 07:00:00;12,39;28,01;33,04;1489,66
400;06.05.2025 07:30:00;12,29;28,03;32,98;1489,36
401;06.05.2025 08:00:00;12,76;28,03;33,35;1490,98
402;06.05.2025 08:30:00;12,92;28,03;33,49;1491,52
403;06.05.2025 09:00:00;12,98;28,04;33,54;1491,74
404;06.05.2025 09:30:00;12,76;28,05;33,38;1491,01
405;06.05.2025 10:00:00;12,55;28,09;33,25;1490,30
406;06.05.2025 10:30:00;12,58;28,11;33,30;1490,44
407;06.05.2025 11:00:00;12,42;28,11;33,17;1489,89
408;06.05.2025 11:30:00;12,36;28,13;33,14;1489,70
409;06.05.2025 12:00:00;12,42;28,11;33,17;1489,89
410;06.05.2025 12:30:00;12,45;28,11;33,19;1490,00
411;06.05.2025 13:00:00;12,29;28,12;33,09;1489,48
412;06.05.2025 13:30:00;12,39;28,10;33,14;1489,78
413;06.05.2025 14:00:00;12,45;28,13;33,22;1490,03
414;06.05.2025 14:30:00;12,39;28,10;33,14;1489,78
415;06.05.2025 15:00:00;12,39;28,13;33,16;1489,81
416;06.05.2025 15:30:00;12,39;28,10;33,14;1489,78
417;06.05.2025 16:00:00;12,42;28,11;33,17;1489,89
418;06.05.2025 16:30:00;12,55;28,14;33,30;1490,36
419;06.05.2025 17:00:00;12,36;28,13;33,14;1489,70
420;06.05.2025 17:30:00;12,29;28,12;33,09;1489,48
421;06.05.2025 18:00:00;12,20;28,15;33,03;1489,18
422;06.05.2025 18:30:00;12,20;28,12;33,01;1489,15
423;06.05.2025 19:00:00;12,29;28,12;33,09;1489,48
424;06.05.2025 19:30:00;12,64;28,12;33,35;1490,66
425;06.05.2025 20:00:00;12,58;28,11;33,30;1490,44
426;06.05.2025 20:30:00;12,61;28,11;33,32;1490,55
427;06.05.2025 21:00:00;12,58;28,14;33,32;1490,47
428;06.05.2025 21:30:00;12,67;28,12;33,38;1490,77
429;06.05.2025 22:00:00;12,67;28,14;33,40;1490,80
430;06.05.2025 22:30:00;12,70;28,12;33,40;1490,88
431;06.05.2025 23:00:00;12,70;28,14;33,43;1490,91
432;06.05.2025 23:30:00;12,73;28,12;33,43;1490,99
433;07.05.2025 00:00:00;12,73;28,14;33,46;1491,02
434;07.05.2025 00:30:00;12,80;28,12;33,48;1491,20
435;07.05.2025 01:00:00;12,83;28,12;33,51;1491,31
436;07.05.2025 01:30:00;12,86;28,15;33,56;1491,45
