"Number","Date-Time","Temp(°C)","Salinity(psu)","Conduct(mS/cm)","Velocity(m/sec)"
1711,"02-06-2025 15:00:00",13.78,22.36,27.84,1487.62
1712,"02-06-2025 15:30:00",13.56,22.23,27.56,1486.72
1713,"02-06-2025 16:00:00",13.62,22.15,27.5,1486.83
1714,"02-06-2025 16:30:00",14,22.01,27.59,1487.94
1715,"02-06-2025 17:00:00",14,21.89,27.45,1487.79
1716,"02-06-2025 17:30:00",14.09,21.84,27.45,1488.05
1717,"02-06-2025 18:00:00",13.56,21.88,27.16,1486.3
1718,"02-06-2025 18:30:00",14.4,21.99,27.83,1489.27
1719,"02-06-2025 19:00:00",13.84,22,27.47,1487.4
1720,"02-06-2025 19:30:00",13.47,22.11,27.35,1486.25
1721,"02-06-2025 20:00:00",12.87,22.14,27,1484.23
1722,"02-06-2025 20:30:00",13.59,22.16,27.5,1486.75
1723,"02-06-2025 21:00:00",13.09,22.19,27.21,1485.06
1724,"02-06-2025 21:30:00",13.06,22.19,27.18,1484.94
1725,"02-06-2025 22:00:00",12.71,22.23,27,1483.79
1726,"02-06-2025 22:30:00",12.68,22.3,27.06,1483.76
1727,"02-06-2025 23:00:00",12.68,22.33,27.09,1483.8
1728,"02-06-2025 23:30:00",12.65,22.39,27.14,1483.77
1729,"03-06-2025 00:00:00",12.65,22.45,27.2,1483.83
1730,"03-06-2025 00:30:00",12.78,22.5,27.34,1484.34
1731,"03-06-2025 01:00:00",12.59,22.51,27.23,1483.69
1732,"03-06-2025 01:30:00",12.62,22.54,27.28,1483.84
1733,"03-06-2025 02:00:00",12.59,22.56,27.28,1483.75
1734,"03-06-2025 02:30:00",12.65,22.58,27.34,1483.99
1735,"03-06-2025 03:00:00",12.49,22.67,27.34,1483.55
1736,"03-06-2025 03:30:00",12.36,22.72,27.31,1483.16
1737,"03-06-2025 04:00:00",12.43,22.76,27.39,1483.43
1738,"03-06-2025 04:30:00",12.27,22.77,27.31,1482.89
1739,"03-06-2025 05:00:00",12.24,22.74,27.25,1482.74
1740,"03-06-2025 05:30:00",12.3,22.75,27.31,1482.98
1741,"03-06-2025 06:00:00",12.33,22.74,27.31,1483.07
1742,"03-06-2025 06:30:00",12.24,22.77,27.28,1482.77
1743,"03-06-2025 07:00:00",12.3,22.75,27.31,1482.98
1744,"03-06-2025 07:30:00",12.3,22.78,27.34,1483.01
1745,"03-06-2025 08:00:00",12.43,22.76,27.39,1483.43
1746,"03-06-2025 08:30:00",12.59,22.69,27.43,1483.91
1747,"03-06-2025 09:00:00",12.68,22.66,27.46,1484.2
1748,"03-06-2025 09:30:00",12.78,22.61,27.46,1484.46
1749,"03-06-2025 10:00:00",12.87,22.6,27.52,1484.79
1750,"03-06-2025 10:30:00",13.03,22.56,27.58,1485.29
1751,"03-06-2025 11:00:00",13.25,22.54,27.69,1486.02
1752,"03-06-2025 11:30:00",13.53,22.48,27.81,1486.91
1753,"03-06-2025 12:00:00",13.62,22.45,27.84,1487.2
1754,"03-06-2025 12:30:00",13.44,22.48,27.75,1486.59
1755,"03-06-2025 13:00:00",14.15,22.45,28.19,1488.99
1756,"03-06-2025 13:30:00",14.34,22.39,28.25,1489.55
1757,"03-06-2025 14:00:00",14.4,22.41,28.31,1489.77
1758,"03-06-2025 14:30:00",14.49,22.4,28.37,1490.08
1759,"03-06-2025 15:00:00",14.65,22.39,28.45,1490.58
1760,"03-06-2025 15:30:00",14.77,22.4,28.54,1490.99
1761,"03-06-2025 16:00:00",15.11,22.4,28.77,1492.11
1762,"03-06-2025 16:30:00",15.39,22.4,28.95,1493.01
1763,"03-06-2025 17:00:00",16,22.4,29.36,1494.98
1764,"03-06-2025 17:30:00",15.72,22.38,29.15,1494.08
1765,"03-06-2025 18:00:00",15.66,22.39,29.12,1493.89
1766,"03-06-2025 18:30:00",14.71,22.33,28.43,1490.71
1767,"03-06-2025 19:00:00",14.99,22.33,28.6,1491.62
1768,"03-06-2025 19:30:00",14.49,22.26,28.2,1489.9
1769,"03-06-2025 20:00:00",14.59,22.23,28.23,1490.18
1770,"03-06-2025 20:30:00",14.25,22.17,27.94,1488.97
1771,"03-06-2025 21:00:00",13.81,22.17,27.64,1487.49
1772,"03-06-2025 21:30:00",14,22.19,27.79,1488.15
1773,"03-06-2025 22:00:00",13.75,22.15,27.59,1487.26
1774,"03-06-2025 22:30:00",13.87,22.21,27.73,1487.75
1775,"03-06-2025 23:00:00",14.65,22.17,28.2,1490.31
1776,"03-06-2025 23:30:00",14.12,22.17,27.85,1488.55
1777,"04-06-2025 00:00:00",13.72,22.17,27.59,1487.18
1778,"04-06-2025 00:30:00",13.75,22.15,27.59,1487.26
1779,"04-06-2025 01:00:00",13.28,22.19,27.32,1485.7
1780,"04-06-2025 01:30:00",13.9,22.29,27.85,1487.96
1781,"04-06-2025 02:00:00",13.9,22.26,27.82,1487.93
1782,"04-06-2025 02:30:00",13.56,22.23,27.56,1486.72
1783,"04-06-2025 03:00:00",13.47,22.23,27.5,1486.4
1784,"04-06-2025 03:30:00",13.5,22.24,27.53,1486.52
1785,"04-06-2025 04:00:00",13.47,22.26,27.53,1486.44
1786,"04-06-2025 04:30:00",13.34,22.25,27.44,1486
1787,"04-06-2025 05:00:00",13.22,22.3,27.41,1485.62
1788,"04-06-2025 05:30:00",13.15,22.28,27.35,1485.39
1789,"04-06-2025 06:00:00",13.06,22.29,27.29,1485.07
1790,"04-06-2025 06:30:00",13.06,22.31,27.32,1485.1
1791,"04-06-2025 07:00:00",13.03,22.36,27.35,1485.04
1792,"04-06-2025 07:30:00",13.03,22.38,27.38,1485.07
1793,"04-06-2025 08:00:00",13.03,22.41,27.4,1485.1
1794,"04-06-2025 08:30:00",13.19,22.42,27.52,1485.66
1795,"04-06-2025 09:00:00",12.93,22.46,27.4,1484.84
1796,"04-06-2025 09:30:00",13.19,22.55,27.66,1485.81
1797,"04-06-2025 10:00:00",13.19,22.52,27.63,1485.78
1798,"04-06-2025 10:30:00",13.25,22.54,27.69,1486.02
1799,"04-06-2025 11:00:00",13.5,22.57,27.9,1486.92
1800,"04-06-2025 11:30:00",13.4,22.52,27.78,1486.54
1801,"04-06-2025 12:00:00",13.5,22.47,27.78,1486.79
1802,"04-06-2025 12:30:00",13.75,22.43,27.9,1487.6
1803,"04-06-2025 13:00:00",13.97,22.4,28.02,1488.31
1804,"04-06-2025 13:30:00",13.84,22.4,27.93,1487.88
1805,"04-06-2025 14:00:00",14.06,22.38,28.05,1488.59
1806,"04-06-2025 14:30:00",13.94,22.37,27.96,1488.16
1807,"04-06-2025 15:00:00",14.12,22.37,28.08,1488.79
1808,"04-06-2025 15:30:00",14.03,22.34,27.99,1488.44
1809,"04-06-2025 16:00:00",14.25,22.37,28.16,1489.21
1810,"04-06-2025 16:30:00",13.9,22.39,27.96,1488.08
1811,"04-06-2025 17:00:00",13.4,22.42,27.67,1486.42
1812,"04-06-2025 17:30:00",14.46,22.47,28.42,1490.05
1813,"04-06-2025 18:00:00",13.69,22.49,27.93,1487.46
1814,"04-06-2025 18:30:00",14.9,22.5,28.74,1491.52
1815,"04-06-2025 19:00:00",13.47,22.49,27.78,1486.71
1816,"04-06-2025 19:30:00",13.25,22.51,27.66,1485.99
1817,"04-06-2025 20:00:00",13.19,22.57,27.69,1485.84
1818,"04-06-2025 20:30:00",13.44,22.61,27.89,1486.75
1819,"04-06-2025 21:00:00",13.47,22.66,27.98,1486.92
1820,"04-06-2025 21:30:00",13.56,22.66,28.04,1487.24
1821,"04-06-2025 22:00:00",13.47,22.69,28.01,1486.95
1822,"04-06-2025 22:30:00",13.31,22.68,27.89,1486.4
1823,"04-06-2025 23:00:00",13.25,22.71,27.89,1486.23
1824,"04-06-2025 23:30:00",13.28,22.72,27.92,1486.35
1825,"05-06-2025 00:00:00",13.15,22.74,27.86,1485.94
1826,"05-06-2025 00:30:00",13.31,22.75,27.98,1486.49
1827,"05-06-2025 01:00:00",13.28,22.72,27.92,1486.35
1828,"05-06-2025 01:30:00",13.25,22.74,27.92,1486.26
1829,"05-06-2025 02:00:00",13.22,22.76,27.92,1486.18
1830,"05-06-2025 02:30:00",13.25,22.79,27.98,1486.32
1831,"05-06-2025 03:00:00",13.25,22.82,28.01,1486.35
1832,"05-06-2025 03:30:00",13.25,22.82,28.01,1486.35
1833,"05-06-2025 04:00:00",13.15,22.85,27.98,1486.06
1834,"05-06-2025 04:30:00",13.06,22.9,27.97,1485.81
1835,"05-06-2025 05:00:00",13.06,22.9,27.97,1485.81
1836,"05-06-2025 05:30:00",13.03,22.92,27.97,1485.72
1837,"05-06-2025 06:00:00",13.03,22.95,28,1485.75
1838,"05-06-2025 06:30:00",13.06,22.95,28.03,1485.87
1839,"05-06-2025 07:00:00",13.12,22.97,28.09,1486.1
1840,"05-06-2025 07:30:00",13.22,22.96,28.15,1486.42
1841,"05-06-2025 08:00:00",13.34,22.91,28.18,1486.79
1842,"05-06-2025 08:30:00",13.37,22.9,28.18,1486.88
1843,"05-06-2025 09:00:00",13.31,22.91,28.15,1486.68
1844,"05-06-2025 09:30:00",13.4,22.9,28.21,1487
1845,"05-06-2025 10:00:00",13.56,22.96,28.38,1487.6
1846,"05-06-2025 10:30:00",13.59,23.05,28.49,1487.81
1847,"05-06-2025 11:00:00",13.47,23.09,28.46,1487.44
1848,"05-06-2025 11:30:00",13.28,23.13,28.37,1486.84
1849,"05-06-2025 12:00:00",14.49,23.22,29.3,1491.05
1850,"05-06-2025 12:30:00",14.28,23.22,29.16,1490.33
1851,"05-06-2025 13:00:00",13.94,23.25,28.95,1489.21
1852,"05-06-2025 13:30:00",14.25,23.29,29.21,1490.31
1853,"05-06-2025 14:00:00",13.84,23.28,28.92,1488.93
1854,"05-06-2025 14:30:00",13.84,23.33,28.98,1488.99
1855,"05-06-2025 15:00:00",13.87,23.33,29.01,1489.11
1856,"05-06-2025 15:30:00",14.31,23.38,29.36,1490.62
1857,"05-06-2025 16:00:00",15.17,23.37,29.94,1493.46
1858,"05-06-2025 16:30:00",15.14,23.38,29.94,1493.38
1859,"05-06-2025 17:00:00",15.11,23.38,29.91,1493.27
1860,"05-06-2025 17:30:00",15.2,23.37,29.97,1493.56
1861,"05-06-2025 18:00:00",14.59,23.36,29.53,1491.53
1862,"05-06-2025 18:30:00",13.97,23.38,29.12,1489.48
1863,"05-06-2025 19:00:00",14.53,23.45,29.59,1491.43
1864,"05-06-2025 19:30:00",14.86,23.5,29.88,1492.6
1865,"05-06-2025 20:00:00",14.25,23.46,29.41,1490.51
1866,"05-06-2025 20:30:00",14.83,23.47,29.82,1492.46
1867,"05-06-2025 21:00:00",14.28,23.52,29.5,1490.69
1868,"05-06-2025 21:30:00",14.03,23.49,29.3,1489.82
1869,"05-06-2025 22:00:00",13.37,23.46,28.8,1487.55
1870,"05-06-2025 22:30:00",13.19,23.39,28.6,1486.83
1871,"05-06-2025 23:00:00",13.19,23.26,28.46,1486.67
1872,"05-06-2025 23:30:00",13.19,23.21,28.4,1486.61
1873,"06-06-2025 00:00:00",13.19,23.06,28.23,1486.43
1874,"06-06-2025 00:30:00",13.19,22.93,28.09,1486.27
1875,"06-06-2025 01:00:00",13.19,22.83,27.98,1486.15
1876,"06-06-2025 01:30:00",13.44,22.76,28.07,1486.93
1877,"06-06-2025 02:00:00",13.37,22.74,28.01,1486.7
1878,"06-06-2025 02:30:00",13.28,22.72,27.92,1486.35
1879,"06-06-2025 03:00:00",13.25,22.77,27.95,1486.29
1880,"06-06-2025 03:30:00",13.47,22.69,28.01,1486.95
1881,"06-06-2025 04:00:00",13.37,22.64,27.89,1486.57
1882,"06-06-2025 04:30:00",13.87,22.63,28.21,1488.26
1883,"06-06-2025 05:00:00",13.97,22.78,28.44,1488.76
1884,"06-06-2025 05:30:00",13.66,22.88,28.35,1487.83
1885,"06-06-2025 06:00:00",13.37,22.85,28.12,1486.82
1886,"06-06-2025 06:30:00",13.53,22.86,28.24,1487.37
1887,"06-06-2025 07:00:00",13.59,22.84,28.27,1487.57
1888,"06-06-2025 07:30:00",13.72,22.92,28.44,1488.08
1889,"06-06-2025 08:00:00",13.47,22.87,28.21,1487.17
1890,"06-06-2025 08:30:00",13.66,22.86,28.32,1487.8
1891,"06-06-2025 09:00:00",13.62,22.85,28.3,1487.68
1892,"06-06-2025 09:30:00",13.62,22.85,28.3,1487.68
1893,"06-06-2025 10:00:00",13.81,22.84,28.41,1488.31
1894,"06-06-2025 10:30:00",13.84,22.8,28.38,1488.36
1895,"06-06-2025 11:00:00",13.66,22.78,28.24,1487.7
1896,"06-06-2025 11:30:00",13.72,22.75,28.24,1487.87
1897,"06-06-2025 12:00:00",14.22,22.69,28.5,1489.48
1898,"06-06-2025 12:30:00",14.25,22.64,28.48,1489.53
1899,"06-06-2025 13:00:00",14.06,22.63,28.33,1488.89
1900,"06-06-2025 13:30:00",14.43,22.64,28.59,1490.15
1901,"06-06-2025 14:00:00",14.59,22.65,28.71,1490.68
1902,"06-06-2025 14:30:00",14.53,22.61,28.62,1490.42
1903,"06-06-2025 15:00:00",14.62,22.58,28.65,1490.7
1904,"06-06-2025 15:30:00",14.77,22.79,29,1491.46
1905,"06-06-2025 16:00:00",14.9,22.87,29.17,1491.96
1906,"06-06-2025 16:30:00",15.08,22.88,29.31,1492.58
1907,"06-06-2025 17:00:00",15.3,22.88,29.46,1493.28
1908,"06-06-2025 17:30:00",15.2,22.86,29.37,1492.96
1909,"06-06-2025 18:00:00",14.4,22.9,28.88,1490.36
1910,"06-06-2025 18:30:00",14.37,22.92,28.88,1490.28
1911,"06-06-2025 19:00:00",14.71,22.95,29.14,1491.44
1912,"06-06-2025 19:30:00",14.06,23,28.76,1489.33
1913,"06-06-2025 20:00:00",15.2,22.98,29.51,1493.1
1914,"06-06-2025 20:30:00",14.8,22.97,29.22,1491.77
1915,"06-06-2025 21:00:00",14.9,23.01,29.34,1492.13
1916,"06-06-2025 21:30:00",14.93,22.92,29.25,1492.12
1917,"06-06-2025 22:00:00",14.71,22.87,29.05,1491.35
1918,"06-06-2025 22:30:00",14.62,22.93,29.05,1491.11
1919,"06-06-2025 23:00:00",14.77,22.91,29.14,1491.6
1920,"06-06-2025 23:30:00",13.87,22.76,28.36,1488.41
1921,"07-06-2025 00:00:00",13.72,22.55,28.01,1487.63
1922,"07-06-2025 00:30:00",13.56,22.46,27.81,1487
1923,"07-06-2025 01:00:00",13.44,22.38,27.64,1486.47
1924,"07-06-2025 01:30:00",13.4,22.29,27.52,1486.26
1925,"07-06-2025 02:00:00",13.5,22.24,27.53,1486.52
1926,"07-06-2025 02:30:00",13.4,22.22,27.44,1486.17
1927,"07-06-2025 03:00:00",13.4,22.19,27.41,1486.14
1928,"07-06-2025 03:30:00",13.4,22.17,27.38,1486.11
1929,"07-06-2025 04:00:00",13.4,22.14,27.35,1486.08
1930,"07-06-2025 04:30:00",13.44,22.12,27.35,1486.17
1931,"07-06-2025 05:00:00",13.47,22.08,27.33,1486.22
1932,"07-06-2025 05:30:00",13.4,22.04,27.24,1485.96
1933,"07-06-2025 06:00:00",13.5,21.99,27.24,1486.22
1934,"07-06-2025 06:30:00",13.5,21.99,27.24,1486.22
1935,"07-06-2025 07:00:00",13.59,21.99,27.3,1486.54
1936,"07-06-2025 07:30:00",13.75,21.87,27.27,1486.93
1937,"07-06-2025 08:00:00",13.84,21.72,27.16,1487.07
1938,"07-06-2025 08:30:00",13.9,21.66,27.13,1487.21
1939,"07-06-2025 09:00:00",14.06,21.58,27.14,1487.63
1940,"07-06-2025 09:30:00",14.03,21.5,27.02,1487.43
1941,"07-06-2025 10:00:00",14.06,21.43,26.97,1487.46
1942,"07-06-2025 10:30:00",13.53,21.62,26.84,1485.88
1943,"07-06-2025 11:00:00",14.12,21.79,27.42,1488.1
1944,"07-06-2025 11:30:00",14.62,21.87,27.83,1489.85
1945,"07-06-2025 12:00:00",14,21.89,27.45,1487.79
1946,"07-06-2025 12:30:00",13.72,21.99,27.39,1486.97
1947,"07-06-2025 13:00:00",15.11,22.11,28.43,1491.77
1948,"07-06-2025 13:30:00",15.48,22.15,28.72,1493.02
1949,"07-06-2025 14:00:00",15.75,22.19,28.96,1493.96
1950,"07-06-2025 14:30:00",15.72,22.21,28.95,1493.88
1951,"07-06-2025 15:00:00",15.72,22.23,28.98,1493.91
1952,"07-06-2025 15:30:00",16.45,22.24,29.48,1496.25
1953,"07-06-2025 16:00:00",15.91,22.23,29.1,1494.49
1954,"07-06-2025 16:30:00",15.57,22.37,29.04,1493.57
1955,"07-06-2025 17:00:00",16.21,22.35,29.44,1495.61
1956,"07-06-2025 17:30:00",16.54,22.36,29.68,1496.68
1957,"07-06-2025 18:00:00",15.51,22.4,29.04,1493.41
1958,"07-06-2025 18:30:00",15.85,22.46,29.33,1494.56
1959,"07-06-2025 19:00:00",15.23,22.53,29,1492.67
1960,"07-06-2025 19:30:00",14.12,22.57,28.3,1489.02
1961,"07-06-2025 20:00:00",13.59,22.69,28.1,1487.38
1962,"07-06-2025 20:30:00",15.45,22.8,29.46,1493.68
1963,"07-06-2025 21:00:00",15.11,22.79,29.23,1492.58
1964,"07-06-2025 21:30:00",14.59,22.82,28.91,1490.88
1965,"07-06-2025 22:00:00",14.68,22.89,29.05,1491.27
1966,"07-06-2025 22:30:00",14.71,22.9,29.08,1491.38
1967,"07-06-2025 23:00:00",14.83,22.93,29.2,1491.82
1968,"07-06-2025 23:30:00",13.9,22.92,28.56,1488.71
1969,"08-06-2025 00:00:00",13.44,22.78,28.09,1486.96
1970,"08-06-2025 00:30:00",13.37,22.62,27.87,1486.54
1971,"08-06-2025 01:00:00",13.31,22.5,27.69,1486.19
1972,"08-06-2025 01:30:00",13.22,22.4,27.52,1485.75
1973,"08-06-2025 02:00:00",13.19,22.24,27.32,1485.44
1974,"08-06-2025 02:30:00",13.37,22.16,27.35,1485.99
1975,"08-06-2025 03:00:00",14,22.16,27.76,1488.12
1976,"08-06-2025 03:30:00",13.87,22.21,27.73,1487.75
1977,"08-06-2025 04:00:00",13.44,22.2,27.44,1486.26
1978,"08-06-2025 04:30:00",13.15,21.98,27.01,1485.02
1979,"08-06-2025 05:00:00",13.15,21.85,26.87,1484.87
1980,"08-06-2025 05:30:00",13.4,21.51,26.64,1485.32
1981,"08-06-2025 06:00:00",13.56,21.17,26.36,1485.45
1982,"08-06-2025 06:30:00",13.66,20.9,26.1,1485.44
1983,"08-06-2025 07:00:00",13.69,20.7,25.9,1485.32
1984,"08-06-2025 07:30:00",13.72,20.61,25.82,1485.31
1985,"08-06-2025 08:00:00",13.75,20.55,25.76,1485.34
1986,"08-06-2025 08:30:00",13.78,20.63,25.88,1485.55
1987,"08-06-2025 09:00:00",13.81,20.79,26.08,1485.85
1988,"08-06-2025 09:30:00",13.87,20.81,26.14,1486.08
1989,"08-06-2025 10:00:00",14.12,20.85,26.34,1486.97
1990,"08-06-2025 10:30:00",14.31,21.02,26.66,1487.81
1991,"08-06-2025 11:00:00",14.28,21.09,26.71,1487.78
1992,"08-06-2025 11:30:00",14.09,21.16,26.68,1487.24
1993,"08-06-2025 12:00:00",13.75,21.3,26.62,1486.24
1994,"08-06-2025 12:30:00",14.28,21.41,27.08,1488.17
1995,"08-06-2025 13:00:00",14.77,21.49,27.49,1489.91
1996,"08-06-2025 13:30:00",15.78,21.53,28.19,1493.28
1997,"08-06-2025 14:00:00",14.9,21.52,27.61,1490.36
1998,"08-06-2025 14:30:00",15.78,21.63,28.3,1493.39
1999,"08-06-2025 15:00:00",16.03,21.64,28.48,1494.19
2000,"08-06-2025 15:30:00",15.54,21.64,28.16,1492.61
2001,"08-06-2025 16:00:00",15.39,21.7,28.13,1492.18
2002,"08-06-2025 16:30:00",14.18,21.76,27.42,1488.27
2003,"08-06-2025 17:00:00",14.03,21.92,27.51,1487.94
2004,"08-06-2025 17:30:00",15.14,22.12,28.46,1491.88
2005,"08-06-2025 18:00:00",15.6,22.04,28.67,1493.28
2006,"08-06-2025 18:30:00",15.91,22.06,28.9,1494.3
2007,"08-06-2025 19:00:00",15.11,22.06,28.38,1491.71
2008,"08-06-2025 19:30:00",14.4,22.14,28,1489.45
2009,"08-06-2025 20:00:00",14.37,22.28,28.14,1489.51
2010,"08-06-2025 20:30:00",14.4,22.31,28.19,1489.65
2011,"08-06-2025 21:00:00",14.53,22.39,28.37,1490.16
2012,"08-06-2025 21:30:00",14.99,22.45,28.74,1491.76
2013,"08-06-2025 22:00:00",14.15,22.47,28.22,1489.02
2014,"08-06-2025 22:30:00",14.28,22.53,28.36,1489.5
2015,"08-06-2025 23:00:00",14.31,22.58,28.45,1489.67
2016,"08-06-2025 23:30:00",14.4,22.58,28.51,1489.98
2017,"09-06-2025 00:00:00",14.31,22.56,28.42,1489.64
2018,"09-06-2025 00:30:00",14.22,22.59,28.39,1489.36
2019,"09-06-2025 01:00:00",13.66,22.56,27.98,1487.43
2020,"09-06-2025 01:30:00",13.37,22.54,27.78,1486.45
2021,"09-06-2025 02:00:00",13.22,22.5,27.64,1485.87
2022,"09-06-2025 02:30:00",13.22,22.45,27.58,1485.81
2023,"09-06-2025 03:00:00",13.19,22.42,27.52,1485.66
2024,"09-06-2025 03:30:00",13.56,22.41,27.75,1486.93
2025,"09-06-2025 04:00:00",13.56,22.38,27.73,1486.9
2026,"09-06-2025 04:30:00",13.5,22.39,27.7,1486.7
2027,"09-06-2025 05:00:00",13.75,22.38,27.84,1487.54
2028,"09-06-2025 05:30:00",13.5,22.39,27.7,1486.7
2029,"09-06-2025 06:00:00",13.34,22.41,27.61,1486.18
2030,"09-06-2025 06:30:00",13.47,22.41,27.7,1486.62
2031,"09-06-2025 07:00:00",13.59,22.39,27.76,1487.02
2032,"09-06-2025 07:30:00",13.72,22.22,27.64,1487.24
2033,"09-06-2025 08:00:00",13.84,22.07,27.56,1487.49
2034,"09-06-2025 08:30:00",13.87,22.01,27.5,1487.51
2035,"09-06-2025 09:00:00",13.97,21.98,27.53,1487.8
2036,"09-06-2025 09:30:00",14.15,21.93,27.59,1488.36
2037,"09-06-2025 10:00:00",14.31,21.86,27.62,1488.81
2038,"09-06-2025 10:30:00",14.15,21.83,27.48,1488.25
2039,"09-06-2025 11:00:00",14.96,21.88,28.06,1490.99
2040,"09-06-2025 11:30:00",14.28,21.93,27.68,1488.79
2041,"09-06-2025 12:00:00",14.34,21.97,27.77,1489.04
2042,"09-06-2025 12:30:00",14.77,21.98,28.06,1490.5
2043,"09-06-2025 13:00:00",14.46,22,27.88,1489.49
2044,"09-06-2025 13:30:00",15.69,22.08,28.78,1493.63
2045,"09-06-2025 14:00:00",14.74,22.09,28.17,1490.53
2046,"09-06-2025 14:30:00",14.59,22.16,28.14,1490.09
2047,"09-06-2025 15:00:00",15.11,22.26,28.6,1491.94
2048,"09-06-2025 15:30:00",15.26,22.29,28.75,1492.49
2049,"09-06-2025 16:00:00",14.71,22.23,28.31,1490.59
2050,"09-06-2025 16:30:00",15.05,22.32,28.63,1491.81
2051,"09-06-2025 17:00:00",14.46,22.5,28.45,1490.08
2052,"09-06-2025 17:30:00",15.26,22.46,28.95,1492.69
2053,"09-06-2025 18:00:00",14.03,22.59,28.27,1488.74
2054,"09-06-2025 18:30:00",15.54,22.6,29.29,1493.75
2055,"09-06-2025 19:00:00",13.34,22.63,27.86,1486.46
2056,"09-06-2025 19:30:00",13.56,22.81,28.21,1487.42
2057,"09-06-2025 20:00:00",14.03,22.92,28.64,1489.13
2058,"09-06-2025 20:30:00",13.9,22.99,28.64,1488.8
2059,"09-06-2025 21:00:00",13.06,23.13,28.23,1486.08
2060,"09-06-2025 21:30:00",13.28,23.21,28.46,1486.93
2061,"09-06-2025 22:00:00",13.19,23.21,28.4,1486.61
2062,"09-06-2025 22:30:00",13.66,23.24,28.75,1488.25
2063,"09-06-2025 23:00:00",13.69,23.17,28.69,1488.27
2064,"09-06-2025 23:30:00",13.5,23.1,28.49,1487.55
2065,"10-06-2025 00:00:00",13.22,22.76,27.92,1486.18
2066,"10-06-2025 00:30:00",13.25,22.61,27.78,1486.11
2067,"10-06-2025 01:00:00",13.22,22.5,27.64,1485.87
2068,"10-06-2025 01:30:00",13.22,22.43,27.55,1485.78
2069,"10-06-2025 02:00:00",13.22,22.33,27.44,1485.65
2070,"10-06-2025 02:30:00",13.28,22.21,27.35,1485.74
2071,"10-06-2025 03:00:00",13.28,22.14,27.27,1485.64
2072,"10-06-2025 03:30:00",13.28,22.06,27.18,1485.55
2073,"10-06-2025 04:00:00",13.25,21.98,27.07,1485.34
2074,"10-06-2025 04:30:00",13.25,21.93,27.01,1485.28
2075,"10-06-2025 05:00:00",13.22,21.89,26.95,1485.13
2076,"10-06-2025 05:30:00",13.22,21.82,26.87,1485.04
2077,"10-06-2025 06:00:00",13.22,21.79,26.84,1485.01
2078,"10-06-2025 06:30:00",13.28,21.78,26.87,1485.22
2079,"10-06-2025 07:00:00",13.31,21.79,26.9,1485.33
2080,"10-06-2025 07:30:00",13.37,21.78,26.93,1485.54
2081,"10-06-2025 08:00:00",13.72,21.54,26.87,1486.43
2082,"10-06-2025 08:30:00",13.94,21.17,26.59,1486.73
2083,"10-06-2025 09:00:00",14.03,21.05,26.51,1486.9
2084,"10-06-2025 09:30:00",13.78,20.98,26.28,1485.97
2085,"10-06-2025 10:00:00",14.15,20.98,26.51,1487.24
2086,"10-06-2025 10:30:00",14.53,20.86,26.6,1488.34
2087,"10-06-2025 11:00:00",14.12,20.85,26.34,1486.97
2088,"10-06-2025 11:30:00",14.62,20.81,26.6,1488.59
2089,"10-06-2025 12:00:00",14.83,20.77,26.69,1489.27
2090,"10-06-2025 12:30:00",14.83,20.75,26.66,1489.24
2091,"10-06-2025 13:00:00",14.83,20.77,26.69,1489.27
2092,"10-06-2025 13:30:00",13.75,21,26.28,1485.88
2093,"10-06-2025 14:00:00",13.9,21.29,26.71,1486.76
2094,"10-06-2025 14:30:00",14.9,21.25,27.29,1490.04
2095,"10-06-2025 15:00:00",14.43,21.3,27.06,1488.56
2096,"10-06-2025 15:30:00",14.46,21.36,27.14,1488.73
2097,"10-06-2025 16:00:00",14.28,21.44,27.11,1488.2
2098,"10-06-2025 16:30:00",14.06,21.55,27.11,1487.61
2099,"10-06-2025 17:00:00",13.78,21.66,27.05,1486.78
2100,"10-06-2025 17:30:00",14.71,21.77,27.77,1490.04
2101,"10-06-2025 18:00:00",14.22,21.84,27.54,1488.47
2102,"10-06-2025 18:30:00",14.18,21.98,27.68,1488.54
2103,"10-06-2025 19:00:00",14.37,22.03,27.85,1489.22
2104,"10-06-2025 19:30:00",13.69,22.11,27.5,1487
2105,"10-06-2025 20:00:00",13.72,22.09,27.5,1487.09
2106,"10-06-2025 20:30:00",13.4,22.22,27.44,1486.17
2107,"10-06-2025 21:00:00",13.22,22.27,27.38,1485.59
2108,"10-06-2025 21:30:00",13.4,22.35,27.58,1486.32
2109,"10-06-2025 22:00:00",13.34,22.43,27.64,1486.21
2110,"10-06-2025 22:30:00",13.28,22.47,27.64,1486.04
2111,"10-06-2025 23:00:00",13.75,22.43,27.9,1487.6
2112,"10-06-2025 23:30:00",13.5,22.44,27.75,1486.76
2113,"11-06-2025 00:00:00",13.69,22.44,27.87,1487.4
2114,"11-06-2025 00:30:00",13.47,22.44,27.72,1486.65
2115,"11-06-2025 01:00:00",13.37,22.41,27.64,1486.3
2116,"11-06-2025 01:30:00",13.37,22.44,27.67,1486.33
2117,"11-06-2025 02:00:00",13.31,22.48,27.67,1486.16
2118,"11-06-2025 02:30:00",13.25,22.51,27.66,1485.99
2119,"11-06-2025 03:00:00",13.34,22.48,27.69,1486.27
2120,"11-06-2025 03:30:00",13.31,22.48,27.67,1486.16
2121,"11-06-2025 04:00:00",13.25,22.49,27.64,1485.95
