"Number","Date-Time","Temp(°C)","Salinity(psu)","Conduct(mS/cm)","Velocity(m/sec)"
34,"28-04-2025 16:30:00",23.33,0.01,0,1491.7
35,"28-04-2025 17:00:00",22.95,0.01,0,1490.62
36,"28-04-2025 17:30:00",22.87,0.01,0,1490.36
37,"28-04-2025 18:00:00",22.72,0.01,0,1489.94
38,"28-04-2025 18:30:00",22.61,0.01,0,1489.6
39,"28-04-2025 19:00:00",22.52,0.01,0,1489.35
40,"28-04-2025 19:30:00",22.23,0.01,0,1488.49
41,"28-04-2025 20:00:00",21.82,0.01,0,1487.29
42,"28-04-2025 20:30:00",21.41,0.01,0,1486.06
43,"28-04-2025 21:00:00",21.03,0.01,0,1484.91
44,"28-04-2025 21:30:00",20.68,0.01,0,1483.84
45,"28-04-2025 22:00:00",20.41,0.01,0,1483.03
46,"28-04-2025 22:30:00",20.15,0.01,0,1482.22
47,"28-04-2025 23:00:00",19.94,0.01,0,1481.58
48,"28-04-2025 23:30:00",19.94,0.01,0,1481.58
49,"29-04-2025 00:00:00",20,0.01,0,1481.76
50,"29-04-2025 00:30:00",20.03,0.01,0,1481.85
51,"29-04-2025 01:00:00",19.97,0.01,0,1481.67
52,"29-04-2025 01:30:00",19.91,0.01,0,1481.48
53,"29-04-2025 02:00:00",19.86,0.01,0,1481.3
54,"29-04-2025 02:30:00",19.8,0.01,0,1481.12
55,"29-04-2025 03:00:00",19.77,0.01,0,1481.02
56,"29-04-2025 03:30:00",19.74,0.01,0,1480.93
57,"29-04-2025 04:00:00",19.74,0.01,0,1480.93
58,"29-04-2025 04:30:00",19.68,0.01,0,1480.75
59,"29-04-2025 05:00:00",19.68,0.01,0,1480.75
60,"29-04-2025 05:30:00",19.65,0.01,0,1480.65
61,"29-04-2025 06:00:00",19.56,0.01,0,1480.38
62,"29-04-2025 06:30:00",19.47,0.01,0,1480.1
63,"29-04-2025 07:00:00",19.38,0.01,0,1479.82
64,"29-04-2025 07:30:00",19.3,0.01,0,1479.54
65,"29-04-2025 08:00:00",19.21,0.01,0,1479.26
66,"29-04-2025 08:30:00",19.18,0.01,0,1479.16
67,"29-04-2025 09:00:00",19.5,0.01,0,1480.19
68,"29-04-2025 09:30:00",20.15,0.01,0,1482.22
69,"29-04-2025 10:00:00",20.77,0.01,0,1484.11
70,"29-04-2025 10:30:00",21.18,0.01,0,1485.36
71,"29-04-2025 11:00:00",21.47,0.01,0,1486.24
72,"29-04-2025 11:30:00",21.79,0.01,0,1487.2
73,"29-04-2025 12:00:00",22.11,0.01,0,1488.15
74,"29-04-2025 12:30:00",22.17,0.01,0,1488.32
75,"29-04-2025 13:00:00",22.31,0.01,0,1488.75
76,"29-04-2025 13:30:00",22.46,0.01,0,1489.18
77,"29-04-2025 14:00:00",22.9,0.01,0,1490.45
78,"29-04-2025 14:30:00",23.74,0.01,0,1492.86
79,"29-04-2025 15:00:00",23.97,0.01,0,1493.52
80,"29-04-2025 15:30:00",24,0.01,0,1493.6
81,"29-04-2025 16:00:00",23.68,0.01,0,1492.7
82,"29-04-2025 16:30:00",23.3,0.01,0,1491.62
83,"29-04-2025 17:00:00",22.95,0.01,0,1490.62
84,"29-04-2025 17:30:00",22.66,0.01,0,1489.77
85,"29-04-2025 18:00:00",22.4,0.01,0,1489.01
86,"29-04-2025 18:30:00",22.17,0.01,0,1488.32
87,"29-04-2025 19:00:00",22.02,0.01,0,1487.89
88,"29-04-2025 19:30:00",22.08,0.01,0,1488.06
89,"29-04-2025 20:00:00",22.31,0.01,0,1488.75
90,"29-04-2025 20:30:00",22.37,0.01,0,1488.92
91,"29-04-2025 21:00:00",22.26,0.01,0,1488.58
92,"29-04-2025 21:30:00",22.02,0.01,0,1487.89
93,"29-04-2025 22:00:00",21.7,0.01,0,1486.94
94,"29-04-2025 22:30:00",21.76,0.01,0,1487.11
95,"29-04-2025 23:00:00",21.88,0.01,0,1487.46
96,"29-04-2025 23:30:00",21.85,0.01,0,1487.37
97,"30-04-2025 00:00:00",21.7,0.01,0,1486.94
98,"30-04-2025 00:30:00",21.5,0.01,0,1486.33
99,"30-04-2025 01:00:00",21.32,0.01,0,1485.8
100,"30-04-2025 01:30:00",21.15,0.01,0,1485.27
101,"30-04-2025 02:00:00",20.94,0.01,0,1484.65
102,"30-04-2025 02:30:00",20.68,0.01,0,1483.84
103,"30-04-2025 03:00:00",20.41,0.01,0,1483.03
104,"30-04-2025 03:30:00",20.15,0.01,0,1482.22
105,"30-04-2025 04:00:00",19.89,0.01,0,1481.39
106,"30-04-2025 04:30:00",19.68,0.01,0,1480.75
107,"30-04-2025 05:00:00",19.44,0.01,0,1480
108,"30-04-2025 05:30:00",19.24,0.01,0,1479.35
109,"30-04-2025 06:00:00",19.03,0.01,0,1478.69
110,"30-04-2025 06:30:00",18.85,0.01,0,1478.12
111,"30-04-2025 07:00:00",18.76,0.01,0,1477.84
112,"30-04-2025 07:30:00",18.64,0.01,0,1477.46
113,"30-04-2025 08:00:00",18.56,0.01,0,1477.17
114,"30-04-2025 08:30:00",18.47,0.01,0,1476.88
115,"30-04-2025 09:00:00",18.73,0.01,0,1477.74
116,"30-04-2025 09:30:00",19.5,0.01,0,1480.19
117,"30-04-2025 10:00:00",20.5,0.01,0,1483.3
118,"30-04-2025 10:30:00",21.64,0.01,0,1486.76
119,"30-04-2025 11:00:00",22.69,0.01,0,1489.86
120,"30-04-2025 11:30:00",23.62,0.01,0,1492.53
121,"30-04-2025 12:00:00",24.35,0.01,0,1494.57
122,"30-04-2025 12:30:00",24.29,0.01,0,1494.41
123,"30-04-2025 13:00:00",24.03,0.01,0,1493.68
124,"30-04-2025 13:30:00",23.94,0.01,0,1493.43
125,"30-04-2025 14:00:00",23.59,0.01,0,1492.45
126,"30-04-2025 14:30:00",23.83,0.01,0,1493.11
127,"30-04-2025 15:00:00",23.48,0.01,0,1492.12
128,"30-04-2025 15:30:00",22.98,0.01,0,1490.7
129,"30-04-2025 16:00:00",22.75,0.01,0,1490.03
130,"30-04-2025 16:30:00",22.61,0.01,0,1489.6
131,"30-04-2025 17:00:00",22.46,0.01,0,1489.18
132,"30-04-2025 17:30:00",22.2,0.01,0,1488.41
133,"30-04-2025 18:00:00",22.02,0.01,0,1487.89
134,"30-04-2025 18:30:00",21.67,0.01,0,1486.85
135,"30-04-2025 19:00:00",21.32,0.01,0,1485.8
136,"30-04-2025 19:30:00",21.09,0.01,0,1485.09
137,"30-04-2025 20:00:00",20.97,0.01,0,1484.74
138,"30-04-2025 20:30:00",21,0.01,0,1484.83
139,"30-04-2025 21:00:00",20.88,0.01,0,1484.47
140,"30-04-2025 21:30:00",20.77,0.01,0,1484.11
141,"30-04-2025 22:00:00",20.65,0.01,0,1483.75
142,"30-04-2025 22:30:00",20.5,0.01,0,1483.3
143,"30-04-2025 23:00:00",20.68,0.01,0,1483.84
144,"30-04-2025 23:30:00",20.8,0.01,0,1484.2
145,"01-05-2025 00:00:00",20.82,0.01,0,1484.29
146,"01-05-2025 00:30:00",20.68,0.01,0,1483.84
147,"01-05-2025 01:00:00",20.5,0.01,0,1483.3
148,"01-05-2025 01:30:00",20.27,0.01,0,1482.58
149,"01-05-2025 02:00:00",20.09,0.01,0,1482.03
150,"01-05-2025 02:30:00",19.89,0.01,0,1481.39
151,"01-05-2025 03:00:00",19.71,0.01,0,1480.84
152,"01-05-2025 03:30:00",19.53,0.01,0,1480.28
153,"01-05-2025 04:00:00",19.35,0.01,0,1479.72
154,"01-05-2025 04:30:00",19.21,0.01,0,1479.26
155,"01-05-2025 05:00:00",19.03,0.01,0,1478.69
156,"01-05-2025 05:30:00",18.88,0.01,0,1478.22
157,"01-05-2025 06:00:00",18.76,0.01,0,1477.84
158,"01-05-2025 06:30:00",18.61,0.01,0,1477.36
159,"01-05-2025 07:00:00",18.5,0.01,0,1476.98
160,"01-05-2025 07:30:00",18.79,0.01,0,1477.93
161,"01-05-2025 08:00:00",19.47,0.01,0,1480.1
162,"01-05-2025 08:30:00",20.24,0.01,0,1482.49
163,"01-05-2025 09:00:00",21.29,0.01,0,1485.71
164,"01-05-2025 09:30:00",22.14,0.01,0,1488.24
165,"01-05-2025 10:00:00",22.2,0.01,0,1488.41
166,"01-05-2025 10:30:00",22.08,0.01,0,1488.06
167,"01-05-2025 11:00:00",22.05,0.01,0,1487.98
168,"01-05-2025 11:30:00",22.37,0.01,0,1488.92
169,"01-05-2025 12:00:00",22.52,0.01,0,1489.35
170,"01-05-2025 12:30:00",22.55,0.01,0,1489.43
171,"01-05-2025 13:00:00",22.4,0.01,0,1489.01
172,"01-05-2025 13:30:00",22.31,0.01,0,1488.75
173,"01-05-2025 14:00:00",22.4,0.01,0,1489.01
174,"01-05-2025 14:30:00",22.61,0.01,0,1489.6
175,"01-05-2025 15:00:00",22.93,0.01,0,1490.53
176,"01-05-2025 15:30:00",23.25,0.01,0,1491.45
177,"01-05-2025 16:00:00",23.54,0.01,0,1492.28
178,"01-05-2025 16:30:00",23.85,0.01,0,1493.19
179,"01-05-2025 17:00:00",23.94,0.01,0,1493.43
180,"01-05-2025 17:30:00",23.62,0.01,0,1492.53
181,"01-05-2025 18:00:00",23.33,0.01,0,1491.7
182,"01-05-2025 18:30:00",23.1,0.01,0,1491.03
183,"01-05-2025 19:00:00",23.04,0.01,0,1490.87
184,"01-05-2025 19:30:00",23.04,0.01,0,1490.87
185,"01-05-2025 20:00:00",22.93,0.01,0,1490.53
186,"01-05-2025 20:30:00",22.72,0.01,0,1489.94
187,"01-05-2025 21:00:00",22.72,0.01,0,1489.94
188,"01-05-2025 21:30:00",22.84,0.01,0,1490.28
189,"01-05-2025 22:00:00",23.13,0.01,0,1491.12
190,"01-05-2025 22:30:00",23.45,0.01,0,1492.03
191,"01-05-2025 23:00:00",23.65,0.01,0,1492.61
192,"01-05-2025 23:30:00",23.56,0.01,0,1492.37
193,"02-05-2025 00:00:00",23.42,0.01,0,1491.95
194,"02-05-2025 00:30:00",23.22,0.01,0,1491.37
195,"02-05-2025 01:00:00",22.98,0.01,0,1490.7
196,"02-05-2025 01:30:00",22.72,0.01,0,1489.94
197,"02-05-2025 02:00:00",22.46,0.01,0,1489.18
198,"02-05-2025 02:30:00",22.2,0.01,0,1488.41
199,"02-05-2025 03:00:00",21.96,0.01,0,1487.72
200,"02-05-2025 03:30:00",21.73,0.01,0,1487.02
201,"02-05-2025 04:00:00",21.5,0.01,0,1486.33
202,"02-05-2025 04:30:00",21.26,0.01,0,1485.62
203,"02-05-2025 05:00:00",21.06,0.01,0,1485
204,"02-05-2025 05:30:00",20.82,0.01,0,1484.29
205,"02-05-2025 06:00:00",20.59,0.01,0,1483.57
206,"02-05-2025 06:30:00",20.36,0.01,0,1482.85
207,"02-05-2025 07:00:00",20.12,0.01,0,1482.12
208,"02-05-2025 07:30:00",19.91,0.01,0,1481.48
209,"02-05-2025 08:00:00",19.97,0.01,0,1481.67
210,"02-05-2025 08:30:00",20.21,0.01,0,1482.4
211,"02-05-2025 09:00:00",20.44,0.01,0,1483.12
212,"02-05-2025 09:30:00",21.06,0.01,0,1485
213,"02-05-2025 10:00:00",21.79,0.01,0,1487.2
214,"02-05-2025 10:30:00",22.63,0.01,0,1489.69
215,"02-05-2025 11:00:00",23.27,0.01,0,1491.54
216,"02-05-2025 11:30:00",23.1,0.01,0,1491.03
217,"02-05-2025 12:00:00",22.58,0.01,0,1489.52
218,"02-05-2025 12:30:00",22.08,0.01,0,1488.06
219,"02-05-2025 13:00:00",21.7,0.01,0,1486.94
220,"02-05-2025 13:30:00",21.41,0.01,0,1486.06
221,"02-05-2025 14:00:00",21.12,0.01,0,1485.18
222,"02-05-2025 14:30:00",20.88,0.01,0,1484.47
223,"02-05-2025 15:00:00",20.77,0.01,0,1484.11
224,"02-05-2025 15:30:00",20.71,0.01,0,1483.93
225,"02-05-2025 16:00:00",20.68,0.01,0,1483.84
226,"02-05-2025 16:30:00",20.68,0.01,0,1483.84
227,"02-05-2025 17:00:00",20.68,0.01,0,1483.84
228,"02-05-2025 17:30:00",20.68,0.01,0,1483.84
229,"02-05-2025 18:00:00",20.68,0.01,0,1483.84
230,"02-05-2025 18:30:00",20.71,0.01,0,1483.93
231,"02-05-2025 19:00:00",20.82,0.01,0,1484.29
232,"02-05-2025 19:30:00",20.91,0.01,0,1484.56
233,"02-05-2025 20:00:00",20.94,0.01,0,1484.65
234,"02-05-2025 20:30:00",20.91,0.01,0,1484.56
235,"02-05-2025 21:00:00",20.85,0.01,0,1484.38
236,"02-05-2025 21:30:00",20.8,0.01,0,1484.2
237,"02-05-2025 22:00:00",20.74,0.01,0,1484.02
238,"02-05-2025 22:30:00",20.68,0.01,0,1483.84
239,"02-05-2025 23:00:00",20.65,0.01,0,1483.75
240,"02-05-2025 23:30:00",20.65,0.01,0,1483.75
241,"03-05-2025 00:00:00",20.68,0.01,0,1483.84
242,"03-05-2025 00:30:00",20.71,0.01,0,1483.93
243,"03-05-2025 01:00:00",20.65,0.01,0,1483.75
244,"03-05-2025 01:30:00",20.53,0.01,0,1483.39
245,"03-05-2025 02:00:00",20.36,0.01,0,1482.85
246,"03-05-2025 02:30:00",20.18,0.01,0,1482.31
247,"03-05-2025 03:00:00",19.97,0.01,0,1481.67
248,"03-05-2025 03:30:00",19.8,0.01,0,1481.12
249,"03-05-2025 04:00:00",19.65,0.01,0,1480.65
250,"03-05-2025 04:30:00",19.47,0.01,0,1480.1
251,"03-05-2025 05:00:00",19.3,0.01,0,1479.54
252,"03-05-2025 05:30:00",19.12,0.01,0,1478.97
253,"03-05-2025 06:00:00",18.97,0.01,0,1478.5
254,"03-05-2025 06:30:00",18.85,0.01,0,1478.12
255,"03-05-2025 07:00:00",18.7,0.01,0,1477.65
256,"03-05-2025 07:30:00",18.59,0.01,0,1477.27
257,"03-05-2025 08:00:00",18.47,0.01,0,1476.88
258,"03-05-2025 08:30:00",18.35,0.01,0,1476.5
259,"03-05-2025 09:00:00",18.26,0.01,0,1476.21
260,"03-05-2025 09:30:00",18.17,0.01,0,1475.92
261,"03-05-2025 10:00:00",18.32,0.01,0,1476.4
262,"03-05-2025 10:30:00",18.73,0.01,0,1477.74
263,"03-05-2025 11:00:00",19.12,0.01,0,1478.97
264,"03-05-2025 11:30:00",19.38,0.01,0,1479.82
265,"03-05-2025 12:00:00",19.59,0.01,0,1480.47
266,"03-05-2025 12:30:00",19.68,0.01,0,1480.75
267,"03-05-2025 13:00:00",19.68,0.01,0,1480.75
268,"03-05-2025 13:30:00",19.8,0.01,0,1481.12
269,"03-05-2025 14:00:00",19.94,0.01,0,1481.58
270,"03-05-2025 14:30:00",19.89,0.01,0,1481.39
271,"03-05-2025 15:00:00",19.8,0.01,0,1481.12
272,"03-05-2025 15:30:00",19.74,0.01,0,1480.93
273,"03-05-2025 16:00:00",19.71,0.01,0,1480.84
274,"03-05-2025 16:30:00",19.68,0.01,0,1480.75
275,"03-05-2025 17:00:00",19.71,0.01,0,1480.84
276,"03-05-2025 17:30:00",19.71,0.01,0,1480.84
277,"03-05-2025 18:00:00",19.71,0.01,0,1480.84
278,"03-05-2025 18:30:00",19.65,0.01,0,1480.65
279,"03-05-2025 19:00:00",19.53,0.01,0,1480.28
280,"03-05-2025 19:30:00",19.47,0.01,0,1480.1
281,"03-05-2025 20:00:00",19.47,0.01,0,1480.1
282,"03-05-2025 20:30:00",19.56,0.01,0,1480.38
283,"03-05-2025 21:00:00",19.74,0.01,0,1480.93
284,"03-05-2025 21:30:00",19.94,0.01,0,1481.58
285,"03-05-2025 22:00:00",20.15,0.01,0,1482.22
286,"03-05-2025 22:30:00",20.36,0.01,0,1482.85
287,"03-05-2025 23:00:00",20.65,0.01,0,1483.75
288,"03-05-2025 23:30:00",21,0.01,0,1484.83
289,"04-05-2025 00:00:00",21.29,0.01,0,1485.71
290,"04-05-2025 00:30:00",21.44,0.01,0,1486.15
291,"04-05-2025 01:00:00",21.59,0.01,0,1486.59
292,"04-05-2025 01:30:00",21.73,0.01,0,1487.02
293,"04-05-2025 02:00:00",21.76,0.01,0,1487.11
294,"04-05-2025 02:30:00",21.79,0.01,0,1487.2
295,"04-05-2025 03:00:00",21.91,0.01,0,1487.55
296,"04-05-2025 03:30:00",21.91,0.01,0,1487.55
297,"04-05-2025 04:00:00",21.91,0.01,0,1487.55
298,"04-05-2025 04:30:00",21.94,0.01,0,1487.63
299,"04-05-2025 05:00:00",21.91,0.01,0,1487.55
300,"04-05-2025 05:30:00",21.85,0.01,0,1487.37
301,"04-05-2025 06:00:00",21.88,0.01,0,1487.46
302,"04-05-2025 06:30:00",21.88,0.01,0,1487.46
303,"04-05-2025 07:00:00",21.82,0.01,0,1487.29
304,"04-05-2025 07:30:00",21.82,0.01,0,1487.29
305,"04-05-2025 08:00:00",21.85,0.01,0,1487.37
306,"04-05-2025 08:30:00",21.82,0.01,0,1487.29
307,"04-05-2025 09:00:00",21.76,0.01,0,1487.11
308,"04-05-2025 09:30:00",21.64,0.01,0,1486.76
309,"04-05-2025 10:00:00",21.44,0.01,0,1486.15
310,"04-05-2025 10:30:00",21.21,0.01,0,1485.45
311,"04-05-2025 11:00:00",21,0.01,0,1484.83
312,"04-05-2025 11:30:00",20.82,0.01,0,1484.29
313,"04-05-2025 12:00:00",20.71,0.01,0,1483.93
314,"04-05-2025 12:30:00",20.62,0.01,0,1483.66
315,"04-05-2025 13:00:00",20.53,0.01,0,1483.39
316,"04-05-2025 13:30:00",20.53,0.01,0,1483.39
317,"04-05-2025 14:00:00",20.53,0.01,0,1483.39
318,"04-05-2025 14:30:00",20.56,0.01,0,1483.48
319,"04-05-2025 15:00:00",20.59,0.01,0,1483.57
320,"04-05-2025 15:30:00",20.65,0.01,0,1483.75
321,"04-05-2025 16:00:00",20.71,0.01,0,1483.93
322,"04-05-2025 16:30:00",20.77,0.01,0,1484.11
323,"04-05-2025 17:00:00",20.85,0.01,0,1484.38
324,"04-05-2025 17:30:00",20.85,0.01,0,1484.38
325,"04-05-2025 18:00:00",20.8,0.01,0,1484.2
326,"04-05-2025 18:30:00",20.77,0.01,0,1484.11
327,"04-05-2025 19:00:00",20.8,0.01,0,1484.2
328,"04-05-2025 19:30:00",20.77,0.01,0,1484.11
329,"04-05-2025 20:00:00",20.77,0.01,0,1484.11
330,"04-05-2025 20:30:00",20.74,0.01,0,1484.02
331,"04-05-2025 21:00:00",20.74,0.01,0,1484.02
332,"04-05-2025 21:30:00",20.85,0.01,0,1484.38
333,"04-05-2025 22:00:00",21.06,0.01,0,1485
334,"04-05-2025 22:30:00",21.15,0.01,0,1485.27
335,"04-05-2025 23:00:00",21.38,0.01,0,1485.98
336,"04-05-2025 23:30:00",21.64,0.01,0,1486.76
337,"05-05-2025 00:00:00",21.73,0.01,0,1487.02
338,"05-05-2025 00:30:00",21.67,0.01,0,1486.85
339,"05-05-2025 01:00:00",21.53,0.01,0,1486.41
340,"05-05-2025 01:30:00",21.35,0.01,0,1485.89
341,"05-05-2025 02:00:00",21.15,0.01,0,1485.27
342,"05-05-2025 02:30:00",20.94,0.01,0,1484.65
343,"05-05-2025 03:00:00",20.74,0.01,0,1484.02
344,"05-05-2025 03:30:00",20.53,0.01,0,1483.39
345,"05-05-2025 04:00:00",20.36,0.01,0,1482.85
346,"05-05-2025 04:30:00",20.15,0.01,0,1482.22
347,"05-05-2025 05:00:00",19.97,0.01,0,1481.67
348,"05-05-2025 05:30:00",19.8,0.01,0,1481.12
349,"05-05-2025 06:00:00",19.65,0.01,0,1480.65
350,"05-05-2025 06:30:00",19.5,0.01,0,1480.19
351,"05-05-2025 07:00:00",19.35,0.01,0,1479.72
352,"05-05-2025 07:30:00",19.24,0.01,0,1479.35
353,"05-05-2025 08:00:00",19.12,0.01,0,1478.97
354,"05-05-2025 08:30:00",19.09,0.01,0,1478.88
355,"05-05-2025 09:00:00",19.27,0.01,0,1479.44
356,"05-05-2025 09:30:00",19.56,0.01,0,1480.38
357,"05-05-2025 10:00:00",19.77,0.01,0,1481.02
358,"05-05-2025 10:30:00",19.89,0.01,0,1481.39
359,"05-05-2025 11:00:00",19.94,0.01,0,1481.58
360,"05-05-2025 11:30:00",20.03,0.01,0,1481.85
361,"05-05-2025 12:00:00",20.12,0.01,0,1482.12
362,"05-05-2025 12:30:00",20.18,0.01,0,1482.31
363,"05-05-2025 13:00:00",20.21,0.01,0,1482.4
364,"05-05-2025 13:30:00",20.3,0.01,0,1482.67
365,"05-05-2025 14:00:00",20.47,0.01,0,1483.21
366,"05-05-2025 14:30:00",20.68,0.01,0,1483.84
367,"05-05-2025 15:00:00",20.85,0.01,0,1484.38
368,"05-05-2025 15:30:00",21.03,0.01,0,1484.91
369,"05-05-2025 16:00:00",21.18,0.01,0,1485.36
370,"05-05-2025 16:30:00",21.29,0.01,0,1485.71
371,"05-05-2025 17:00:00",21.35,0.01,0,1485.89
372,"05-05-2025 17:30:00",21.38,0.01,0,1485.98
373,"05-05-2025 18:00:00",21.38,0.01,0,1485.98
374,"05-05-2025 18:30:00",21.32,0.01,0,1485.8
375,"05-05-2025 19:00:00",21.23,0.01,0,1485.53
376,"05-05-2025 19:30:00",21.12,0.01,0,1485.18
377,"05-05-2025 20:00:00",20.97,0.01,0,1484.74
378,"05-05-2025 20:30:00",20.85,0.01,0,1484.38
379,"05-05-2025 21:00:00",20.74,0.01,0,1484.02
380,"05-05-2025 21:30:00",20.65,0.01,0,1483.75
381,"05-05-2025 22:00:00",20.53,0.01,0,1483.39
382,"05-05-2025 22:30:00",20.47,0.01,0,1483.21
383,"05-05-2025 23:00:00",20.44,0.01,0,1483.12
384,"05-05-2025 23:30:00",20.44,0.01,0,1483.12
385,"06-05-2025 00:00:00",20.41,0.01,0,1483.03
386,"06-05-2025 00:30:00",20.44,0.01,0,1483.12
387,"06-05-2025 01:00:00",20.44,0.01,0,1483.12
388,"06-05-2025 01:30:00",20.36,0.01,0,1482.85
389,"06-05-2025 02:00:00",20.27,0.01,0,1482.58
390,"06-05-2025 02:30:00",20.21,0.01,0,1482.4
391,"06-05-2025 03:00:00",20.12,0.01,0,1482.12
392,"06-05-2025 03:30:00",20.03,0.01,0,1481.85
393,"06-05-2025 04:00:00",19.94,0.01,0,1481.58
394,"06-05-2025 04:30:00",19.89,0.01,0,1481.39
395,"06-05-2025 05:00:00",19.77,0.01,0,1481.02
396,"06-05-2025 05:30:00",19.71,0.01,0,1480.84
397,"06-05-2025 06:00:00",19.62,0.01,0,1480.56
398,"06-05-2025 06:30:00",19.53,0.01,0,1480.28
399,"06-05-2025 07:00:00",19.59,0.01,0,1480.47
400,"06-05-2025 07:30:00",19.86,0.01,0,1481.3
401,"06-05-2025 08:00:00",20.21,0.01,0,1482.4
402,"06-05-2025 08:30:00",20.56,0.01,0,1483.48
403,"06-05-2025 09:00:00",20.88,0.01,0,1484.47
404,"06-05-2025 09:30:00",21.21,0.01,0,1485.45
405,"06-05-2025 10:00:00",21.44,0.01,0,1486.15
406,"06-05-2025 10:30:00",21.5,0.01,0,1486.33
407,"06-05-2025 11:00:00",21.73,0.01,0,1487.02
408,"06-05-2025 11:30:00",21.99,0.01,0,1487.8
409,"06-05-2025 12:00:00",22.02,0.01,0,1487.89
410,"06-05-2025 12:30:00",22.05,0.01,0,1487.98
411,"06-05-2025 13:00:00",22.2,0.01,0,1488.41
412,"06-05-2025 13:30:00",22.4,0.01,0,1489.01
413,"06-05-2025 14:00:00",22.4,0.01,0,1489.01
414,"06-05-2025 14:30:00",22.29,0.01,0,1488.66
415,"06-05-2025 15:00:00",22.14,0.01,0,1488.24
416,"06-05-2025 15:30:00",21.99,0.01,0,1487.8
417,"06-05-2025 16:00:00",21.85,0.01,0,1487.37
418,"06-05-2025 16:30:00",21.7,0.01,0,1486.94
419,"06-05-2025 17:00:00",21.61,0.01,0,1486.68
420,"06-05-2025 17:30:00",21.53,0.01,0,1486.41
421,"06-05-2025 18:00:00",21.5,0.01,0,1486.33
422,"06-05-2025 18:30:00",21.47,0.01,0,1486.24
423,"06-05-2025 19:00:00",21.44,0.01,0,1486.15
424,"06-05-2025 19:30:00",21.41,0.01,0,1486.06
425,"06-05-2025 20:00:00",21.38,0.01,0,1485.98
426,"06-05-2025 20:30:00",21.32,0.01,0,1485.8
427,"06-05-2025 21:00:00",21.29,0.01,0,1485.71
428,"06-05-2025 21:30:00",21.26,0.01,0,1485.62
429,"06-05-2025 22:00:00",21.23,0.01,0,1485.53
430,"06-05-2025 22:30:00",21.21,0.01,0,1485.45
431,"06-05-2025 23:00:00",21.21,0.01,0,1485.45
432,"06-05-2025 23:30:00",21.21,0.01,0,1485.45
433,"07-05-2025 00:00:00",21.26,0.01,0,1485.62
434,"07-05-2025 00:30:00",21.32,0.01,0,1485.8
435,"07-05-2025 01:00:00",21.38,0.01,0,1485.98
436,"07-05-2025 01:30:00",21.38,0.01,0,1485.98
437,"07-05-2025 02:00:00",21.38,0.01,0,1485.98
438,"07-05-2025 02:30:00",21.35,0.01,0,1485.89
439,"07-05-2025 03:00:00",21.32,0.01,0,1485.8
440,"07-05-2025 03:30:00",21.29,0.01,0,1485.71
441,"07-05-2025 04:00:00",21.26,0.01,0,1485.62
442,"07-05-2025 04:30:00",21.23,0.01,0,1485.53
443,"07-05-2025 05:00:00",21.21,0.01,0,1485.45
444,"07-05-2025 05:30:00",21.18,0.01,0,1485.36
445,"07-05-2025 06:00:00",21.15,0.01,0,1485.27
446,"07-05-2025 06:30:00",21.09,0.01,0,1485.09
447,"07-05-2025 07:00:00",21.03,0.01,0,1484.91
448,"07-05-2025 07:30:00",21,0.01,0,1484.83
449,"07-05-2025 08:00:00",20.94,0.01,0,1484.65
