"Number","Date-Time","Temp(°C)","Salinity(psu)","Conduct(mS/cm)","Velocity(m/sec)"
87,"29-04-2025 19:00:00",19.4,0.01,0,1479.86
88,"29-04-2025 19:30:00",19.46,0.01,0,1480.04
89,"29-04-2025 20:00:00",19.51,0.01,0,1480.23
90,"29-04-2025 20:30:00",19.54,0.01,0,1480.32
91,"29-04-2025 21:00:00",19.51,0.01,0,1480.23
92,"29-04-2025 21:30:00",19.49,0.01,0,1480.14
93,"29-04-2025 22:00:00",19.43,0.01,0,1479.95
94,"29-04-2025 22:30:00",19.37,0.01,0,1479.77
95,"29-04-2025 23:00:00",19.28,0.01,0,1479.49
96,"29-04-2025 23:30:00",19.19,0.01,0,1479.21
97,"30-04-2025 00:00:00",19.1,0.01,0,1478.92
98,"30-04-2025 00:30:00",19.04,0.01,0,1478.74
99,"30-04-2025 01:00:00",18.96,0.01,0,1478.45
100,"30-04-2025 01:30:00",18.9,0.01,0,1478.27
101,"30-04-2025 02:00:00",18.84,0.01,0,1478.08
102,"30-04-2025 02:30:00",18.78,0.01,0,1477.89
103,"30-04-2025 03:00:00",18.72,0.01,0,1477.7
104,"30-04-2025 03:30:00",18.69,0.01,0,1477.6
105,"30-04-2025 04:00:00",18.66,0.01,0,1477.51
106,"30-04-2025 04:30:00",18.66,0.01,0,1477.51
107,"30-04-2025 05:00:00",18.63,0.01,0,1477.41
108,"30-04-2025 05:30:00",18.63,0.01,0,1477.41
109,"30-04-2025 06:00:00",18.6,0.01,0,1477.32
110,"30-04-2025 06:30:00",18.6,0.01,0,1477.32
111,"30-04-2025 07:00:00",18.54,0.01,0,1477.13
112,"30-04-2025 07:30:00",18.54,0.01,0,1477.13
113,"30-04-2025 08:00:00",18.54,0.01,0,1477.13
114,"30-04-2025 08:30:00",18.54,0.01,0,1477.13
115,"30-04-2025 09:00:00",18.54,0.01,0,1477.13
116,"30-04-2025 09:30:00",18.51,0.01,0,1477.03
117,"30-04-2025 10:00:00",18.51,0.01,0,1477.03
118,"30-04-2025 10:30:00",18.54,0.01,0,1477.13
119,"30-04-2025 11:00:00",18.54,0.01,0,1477.13
120,"30-04-2025 11:30:00",18.57,0.01,0,1477.22
121,"30-04-2025 12:00:00",18.6,0.01,0,1477.32
122,"30-04-2025 12:30:00",18.63,0.01,0,1477.41
123,"30-04-2025 13:00:00",18.69,0.01,0,1477.6
124,"30-04-2025 13:30:00",18.75,0.01,0,1477.79
125,"30-04-2025 14:00:00",18.84,0.01,0,1478.08
126,"30-04-2025 14:30:00",18.93,0.01,0,1478.36
127,"30-04-2025 15:00:00",19.01,0.01,0,1478.64
128,"30-04-2025 15:30:00",19.07,0.01,0,1478.83
129,"30-04-2025 16:00:00",19.16,0.01,0,1479.11
130,"30-04-2025 16:30:00",19.25,0.01,0,1479.39
131,"30-04-2025 17:00:00",19.37,0.01,0,1479.77
132,"30-04-2025 17:30:00",19.46,0.01,0,1480.04
133,"30-04-2025 18:00:00",19.54,0.01,0,1480.32
134,"30-04-2025 18:30:00",19.63,0.01,0,1480.6
135,"30-04-2025 19:00:00",19.72,0.01,0,1480.88
136,"30-04-2025 19:30:00",19.81,0.01,0,1481.15
137,"30-04-2025 20:00:00",19.87,0.01,0,1481.34
138,"30-04-2025 20:30:00",19.9,0.01,0,1481.43
139,"30-04-2025 21:00:00",19.9,0.01,0,1481.43
140,"30-04-2025 21:30:00",19.87,0.01,0,1481.34
141,"30-04-2025 22:00:00",19.81,0.01,0,1481.15
142,"30-04-2025 22:30:00",19.75,0.01,0,1480.97
143,"30-04-2025 23:00:00",19.66,0.01,0,1480.69
144,"30-04-2025 23:30:00",19.54,0.01,0,1480.32
145,"01-05-2025 00:00:00",19.46,0.01,0,1480.04
146,"01-05-2025 00:30:00",19.37,0.01,0,1479.77
147,"01-05-2025 01:00:00",19.25,0.01,0,1479.39
148,"01-05-2025 01:30:00",19.16,0.01,0,1479.11
149,"01-05-2025 02:00:00",19.07,0.01,0,1478.83
150,"01-05-2025 02:30:00",18.98,0.01,0,1478.55
151,"01-05-2025 03:00:00",18.9,0.01,0,1478.27
152,"01-05-2025 03:30:00",18.84,0.01,0,1478.08
153,"01-05-2025 04:00:00",18.75,0.01,0,1477.79
154,"01-05-2025 04:30:00",18.69,0.01,0,1477.6
155,"01-05-2025 05:00:00",18.63,0.01,0,1477.41
156,"01-05-2025 05:30:00",18.57,0.01,0,1477.22
157,"01-05-2025 06:00:00",18.51,0.01,0,1477.03
158,"01-05-2025 06:30:00",18.45,0.01,0,1476.84
159,"01-05-2025 07:00:00",18.36,0.01,0,1476.55
160,"01-05-2025 07:30:00",18.28,0.01,0,1476.26
161,"01-05-2025 08:00:00",18.22,0.01,0,1476.07
162,"01-05-2025 08:30:00",18.22,0.01,0,1476.07
163,"01-05-2025 09:00:00",18.25,0.01,0,1476.17
164,"01-05-2025 09:30:00",18.28,0.01,0,1476.26
165,"01-05-2025 10:00:00",18.31,0.01,0,1476.36
166,"01-05-2025 10:30:00",18.39,0.01,0,1476.65
167,"01-05-2025 11:00:00",18.48,0.01,0,1476.94
168,"01-05-2025 11:30:00",18.54,0.01,0,1477.13
169,"01-05-2025 12:00:00",18.6,0.01,0,1477.32
170,"01-05-2025 12:30:00",18.66,0.01,0,1477.51
171,"01-05-2025 13:00:00",18.72,0.01,0,1477.7
172,"01-05-2025 13:30:00",18.78,0.01,0,1477.89
173,"01-05-2025 14:00:00",18.87,0.01,0,1478.17
174,"01-05-2025 14:30:00",18.96,0.01,0,1478.45
175,"01-05-2025 15:00:00",19.1,0.01,0,1478.92
176,"01-05-2025 15:30:00",19.22,0.01,0,1479.3
177,"01-05-2025 16:00:00",19.31,0.01,0,1479.58
178,"01-05-2025 16:30:00",19.46,0.01,0,1480.04
179,"01-05-2025 17:00:00",19.57,0.01,0,1480.41
180,"01-05-2025 17:30:00",19.69,0.01,0,1480.78
181,"01-05-2025 18:00:00",19.84,0.01,0,1481.24
182,"01-05-2025 18:30:00",19.96,0.01,0,1481.61
183,"01-05-2025 19:00:00",20.04,0.01,0,1481.88
184,"01-05-2025 19:30:00",20.16,0.01,0,1482.25
185,"01-05-2025 20:00:00",20.28,0.01,0,1482.61
186,"01-05-2025 20:30:00",20.37,0.01,0,1482.88
187,"01-05-2025 21:00:00",20.39,0.01,0,1482.97
188,"01-05-2025 21:30:00",20.42,0.01,0,1483.06
189,"01-05-2025 22:00:00",20.42,0.01,0,1483.06
190,"01-05-2025 22:30:00",20.37,0.01,0,1482.88
191,"01-05-2025 23:00:00",20.31,0.01,0,1482.7
192,"01-05-2025 23:30:00",20.25,0.01,0,1482.52
193,"02-05-2025 00:00:00",20.19,0.01,0,1482.34
194,"02-05-2025 00:30:00",20.07,0.01,0,1481.97
195,"02-05-2025 01:00:00",19.98,0.01,0,1481.7
196,"02-05-2025 01:30:00",19.87,0.01,0,1481.34
197,"02-05-2025 02:00:00",19.75,0.01,0,1480.97
198,"02-05-2025 02:30:00",19.6,0.01,0,1480.51
199,"02-05-2025 03:00:00",19.49,0.01,0,1480.14
200,"02-05-2025 03:30:00",19.37,0.01,0,1479.77
201,"02-05-2025 04:00:00",19.22,0.01,0,1479.3
202,"02-05-2025 04:30:00",19.13,0.01,0,1479.02
203,"02-05-2025 05:00:00",19.04,0.01,0,1478.74
204,"02-05-2025 05:30:00",18.98,0.01,0,1478.55
205,"02-05-2025 06:00:00",18.93,0.01,0,1478.36
206,"02-05-2025 06:30:00",18.9,0.01,0,1478.27
207,"02-05-2025 07:00:00",18.84,0.01,0,1478.08
208,"02-05-2025 07:30:00",18.81,0.01,0,1477.98
209,"02-05-2025 08:00:00",18.84,0.01,0,1478.08
210,"02-05-2025 08:30:00",18.87,0.01,0,1478.17
211,"02-05-2025 09:00:00",18.93,0.01,0,1478.36
212,"02-05-2025 09:30:00",18.96,0.01,0,1478.45
213,"02-05-2025 10:00:00",18.96,0.01,0,1478.45
214,"02-05-2025 10:30:00",18.98,0.01,0,1478.55
215,"02-05-2025 11:00:00",19.01,0.01,0,1478.64
216,"02-05-2025 11:30:00",20.04,0.01,0,1481.88
217,"02-05-2025 12:00:00",20.48,0.01,0,1483.24
218,"02-05-2025 12:30:00",20.63,0.01,0,1483.69
219,"02-05-2025 13:00:00",21.15,0.01,0,1485.29
220,"02-05-2025 13:30:00",21.18,0.01,0,1485.38
221,"02-05-2025 14:00:00",21.12,0.01,0,1485.2
222,"02-05-2025 14:30:00",20.95,0.01,0,1484.67
223,"02-05-2025 15:00:00",20.95,0.01,0,1484.67
224,"02-05-2025 15:30:00",20.89,0.01,0,1484.49
225,"02-05-2025 16:00:00",20.54,0.01,0,1483.42
226,"02-05-2025 16:30:00",20.19,0.01,0,1482.34
227,"02-05-2025 17:00:00",19.81,0.01,0,1481.15
228,"02-05-2025 17:30:00",19.51,0.01,0,1480.23
229,"02-05-2025 18:00:00",19.28,0.01,0,1479.49
230,"02-05-2025 18:30:00",19.04,0.01,0,1478.74
231,"02-05-2025 19:00:00",19.04,0.01,0,1478.74
232,"02-05-2025 19:30:00",19.13,0.01,0,1479.02
233,"02-05-2025 20:00:00",19.31,0.01,0,1479.58
234,"02-05-2025 20:30:00",19.46,0.01,0,1480.04
235,"02-05-2025 21:00:00",19.54,0.01,0,1480.32
236,"02-05-2025 21:30:00",19.6,0.01,0,1480.51
237,"02-05-2025 22:00:00",19.66,0.01,0,1480.69
238,"02-05-2025 22:30:00",19.63,0.01,0,1480.6
239,"02-05-2025 23:00:00",19.51,0.01,0,1480.23
240,"02-05-2025 23:30:00",19.4,0.01,0,1479.86
241,"03-05-2025 00:00:00",19.28,0.01,0,1479.49
242,"03-05-2025 00:30:00",19.16,0.01,0,1479.11
243,"03-05-2025 01:00:00",19.01,0.01,0,1478.64
244,"03-05-2025 01:30:00",18.87,0.01,0,1478.17
245,"03-05-2025 02:00:00",18.72,0.01,0,1477.7
246,"03-05-2025 02:30:00",18.57,0.01,0,1477.22
247,"03-05-2025 03:00:00",18.42,0.01,0,1476.74
248,"03-05-2025 03:30:00",18.28,0.01,0,1476.26
249,"03-05-2025 04:00:00",18.13,0.01,0,1475.78
250,"03-05-2025 04:30:00",18.01,0.01,0,1475.39
251,"03-05-2025 05:00:00",17.89,0.01,0,1475.01
252,"03-05-2025 05:30:00",17.74,0.01,0,1474.52
253,"03-05-2025 06:00:00",17.62,0.01,0,1474.13
254,"03-05-2025 06:30:00",17.47,0.01,0,1473.63
255,"03-05-2025 07:00:00",17.32,0.01,0,1473.14
256,"03-05-2025 07:30:00",17.24,0.01,0,1472.84
257,"03-05-2025 08:00:00",17.18,0.01,0,1472.64
258,"03-05-2025 08:30:00",17.18,0.01,0,1472.64
259,"03-05-2025 09:00:00",17.29,0.01,0,1473.04
260,"03-05-2025 09:30:00",17.5,0.01,0,1473.73
261,"03-05-2025 10:00:00",17.65,0.01,0,1474.22
262,"03-05-2025 10:30:00",17.77,0.01,0,1474.62
263,"03-05-2025 11:00:00",17.92,0.01,0,1475.1
264,"03-05-2025 11:30:00",18.04,0.01,0,1475.49
265,"03-05-2025 12:00:00",18.22,0.01,0,1476.07
266,"03-05-2025 12:30:00",18.42,0.01,0,1476.74
267,"03-05-2025 13:00:00",18.72,0.01,0,1477.7
268,"03-05-2025 13:30:00",18.36,0.01,0,1476.55
269,"03-05-2025 14:00:00",17.89,0.01,0,1475.01
270,"03-05-2025 14:30:00",17.56,0.01,0,1473.93
271,"03-05-2025 15:00:00",17.21,0.01,0,1472.74
272,"03-05-2025 15:30:00",16.76,0.01,0,1471.24
273,"03-05-2025 16:00:00",16.91,0.01,0,1471.74
274,"03-05-2025 16:30:00",17.21,0.01,0,1472.74
275,"03-05-2025 17:00:00",17.53,0.01,0,1473.83
276,"03-05-2025 17:30:00",17.83,0.01,0,1474.81
277,"03-05-2025 18:00:00",18.04,0.01,0,1475.49
278,"03-05-2025 18:30:00",18.31,0.01,0,1476.36
279,"03-05-2025 19:00:00",18.45,0.01,0,1476.84
280,"03-05-2025 19:30:00",18.57,0.01,0,1477.22
281,"03-05-2025 20:00:00",18.66,0.01,0,1477.51
282,"03-05-2025 20:30:00",18.66,0.01,0,1477.51
283,"03-05-2025 21:00:00",18.51,0.01,0,1477.03
284,"03-05-2025 21:30:00",18.25,0.01,0,1476.17
285,"03-05-2025 22:00:00",18.04,0.01,0,1475.49
286,"03-05-2025 22:30:00",17.83,0.01,0,1474.81
287,"03-05-2025 23:00:00",17.68,0.01,0,1474.32
288,"03-05-2025 23:30:00",17.53,0.01,0,1473.83
289,"04-05-2025 00:00:00",17.38,0.01,0,1473.34
290,"04-05-2025 00:30:00",17.24,0.01,0,1472.84
291,"04-05-2025 01:00:00",17.09,0.01,0,1472.34
292,"04-05-2025 01:30:00",16.94,0.01,0,1471.84
293,"04-05-2025 02:00:00",16.82,0.01,0,1471.44
294,"04-05-2025 02:30:00",16.7,0.01,0,1471.03
295,"04-05-2025 03:00:00",16.55,0.01,0,1470.53
296,"04-05-2025 03:30:00",16.43,0.01,0,1470.12
297,"04-05-2025 04:00:00",16.34,0.01,0,1469.81
298,"04-05-2025 04:30:00",16.22,0.01,0,1469.4
299,"04-05-2025 05:00:00",16.13,0.01,0,1469.09
300,"04-05-2025 05:30:00",16.04,0.01,0,1468.78
301,"04-05-2025 06:00:00",15.95,0.01,0,1468.47
302,"04-05-2025 06:30:00",15.85,0.01,0,1468.16
303,"04-05-2025 07:00:00",15.82,0.01,0,1468.06
304,"04-05-2025 07:30:00",15.79,0.01,0,1467.95
305,"04-05-2025 08:00:00",15.95,0.01,0,1468.47
306,"04-05-2025 08:30:00",16.16,0.01,0,1469.2
307,"04-05-2025 09:00:00",16.58,0.01,0,1470.63
308,"04-05-2025 09:30:00",16.85,0.01,0,1471.54
309,"04-05-2025 10:00:00",16.97,0.01,0,1471.94
310,"04-05-2025 10:30:00",17.12,0.01,0,1472.44
311,"04-05-2025 11:00:00",17.24,0.01,0,1472.84
312,"04-05-2025 11:30:00",17.41,0.01,0,1473.44
313,"04-05-2025 12:00:00",17.62,0.01,0,1474.13
314,"04-05-2025 12:30:00",17.89,0.01,0,1475.01
315,"04-05-2025 13:00:00",18.19,0.01,0,1475.98
316,"04-05-2025 13:30:00",18.42,0.01,0,1476.74
317,"04-05-2025 14:00:00",18.6,0.01,0,1477.32
318,"04-05-2025 14:30:00",18.87,0.01,0,1478.17
319,"04-05-2025 15:00:00",19.01,0.01,0,1478.64
320,"04-05-2025 15:30:00",18.87,0.01,0,1478.17
321,"04-05-2025 16:00:00",18.66,0.01,0,1477.51
322,"04-05-2025 16:30:00",18.45,0.01,0,1476.84
323,"04-05-2025 17:00:00",18.33,0.01,0,1476.46
324,"04-05-2025 17:30:00",18.13,0.01,0,1475.78
325,"04-05-2025 18:00:00",18.1,0.01,0,1475.69
326,"04-05-2025 18:30:00",18.28,0.01,0,1476.26
327,"04-05-2025 19:00:00",18.36,0.01,0,1476.55
328,"04-05-2025 19:30:00",18.45,0.01,0,1476.84
329,"04-05-2025 20:00:00",18.54,0.01,0,1477.13
330,"04-05-2025 20:30:00",18.57,0.01,0,1477.22
331,"04-05-2025 21:00:00",18.54,0.01,0,1477.13
332,"04-05-2025 21:30:00",18.33,0.01,0,1476.46
333,"04-05-2025 22:00:00",18.1,0.01,0,1475.69
334,"04-05-2025 22:30:00",17.89,0.01,0,1475.01
335,"04-05-2025 23:00:00",17.68,0.01,0,1474.32
336,"04-05-2025 23:30:00",17.5,0.01,0,1473.73
337,"05-05-2025 00:00:00",17.29,0.01,0,1473.04
338,"05-05-2025 00:30:00",17.15,0.01,0,1472.54
339,"05-05-2025 01:00:00",17,0.01,0,1472.04
340,"05-05-2025 01:30:00",16.82,0.01,0,1471.44
341,"05-05-2025 02:00:00",16.67,0.01,0,1470.93
342,"05-05-2025 02:30:00",16.52,0.01,0,1470.43
343,"05-05-2025 03:00:00",16.4,0.01,0,1470.02
344,"05-05-2025 03:30:00",16.25,0.01,0,1469.5
345,"05-05-2025 04:00:00",16.16,0.01,0,1469.2
346,"05-05-2025 04:30:00",16.01,0.01,0,1468.68
347,"05-05-2025 05:00:00",15.92,0.01,0,1468.37
348,"05-05-2025 05:30:00",15.79,0.01,0,1467.95
349,"05-05-2025 06:00:00",15.7,0.01,0,1467.64
350,"05-05-2025 06:30:00",15.61,0.01,0,1467.32
351,"05-05-2025 07:00:00",15.55,0.01,0,1467.11
352,"05-05-2025 07:30:00",15.61,0.01,0,1467.32
353,"05-05-2025 08:00:00",15.85,0.01,0,1468.16
354,"05-05-2025 08:30:00",16.73,0.01,0,1471.14
355,"05-05-2025 09:00:00",16.85,0.01,0,1471.54
356,"05-05-2025 09:30:00",16.91,0.01,0,1471.74
357,"05-05-2025 10:00:00",17,0.01,0,1472.04
358,"05-05-2025 10:30:00",17.09,0.01,0,1472.34
359,"05-05-2025 11:00:00",17.18,0.01,0,1472.64
360,"05-05-2025 11:30:00",17.29,0.01,0,1473.04
361,"05-05-2025 12:00:00",17.44,0.01,0,1473.53
362,"05-05-2025 12:30:00",17.71,0.01,0,1474.42
363,"05-05-2025 13:00:00",17.95,0.01,0,1475.2
364,"05-05-2025 13:30:00",18.13,0.01,0,1475.78
365,"05-05-2025 14:00:00",18.45,0.01,0,1476.84
366,"05-05-2025 14:30:00",18.87,0.01,0,1478.17
367,"05-05-2025 15:00:00",19.07,0.01,0,1478.83
368,"05-05-2025 15:30:00",19.07,0.01,0,1478.83
369,"05-05-2025 16:00:00",19.04,0.01,0,1478.74
370,"05-05-2025 16:30:00",19.01,0.01,0,1478.64
371,"05-05-2025 17:00:00",19.04,0.01,0,1478.74
372,"05-05-2025 17:30:00",19.01,0.01,0,1478.64
373,"05-05-2025 18:00:00",19.04,0.01,0,1478.74
374,"05-05-2025 18:30:00",18.98,0.01,0,1478.55
375,"05-05-2025 19:00:00",18.87,0.01,0,1478.17
376,"05-05-2025 19:30:00",18.78,0.01,0,1477.89
377,"05-05-2025 20:00:00",18.72,0.01,0,1477.7
378,"05-05-2025 20:30:00",18.66,0.01,0,1477.51
379,"05-05-2025 21:00:00",18.81,0.01,0,1477.98
380,"05-05-2025 21:30:00",18.51,0.01,0,1477.03
381,"05-05-2025 22:00:00",18.25,0.01,0,1476.17
382,"05-05-2025 22:30:00",18.07,0.01,0,1475.59
383,"05-05-2025 23:00:00",17.92,0.01,0,1475.1
384,"05-05-2025 23:30:00",17.74,0.01,0,1474.52
385,"06-05-2025 00:00:00",17.62,0.01,0,1474.13
386,"06-05-2025 00:30:00",17.47,0.01,0,1473.63
387,"06-05-2025 01:00:00",17.35,0.01,0,1473.24
388,"06-05-2025 01:30:00",17.24,0.01,0.01,1472.84
389,"06-05-2025 02:00:00",17.18,0.01,0,1472.64
390,"06-05-2025 02:30:00",17.12,0.01,0,1472.44
391,"06-05-2025 03:00:00",17,0.01,0,1472.04
392,"06-05-2025 03:30:00",16.88,0.01,0,1471.64
393,"06-05-2025 04:00:00",16.76,0.01,0,1471.24
394,"06-05-2025 04:30:00",16.64,0.01,0,1470.83
395,"06-05-2025 05:00:00",16.52,0.01,0,1470.43
396,"06-05-2025 05:30:00",16.4,0.01,0,1470.02
397,"06-05-2025 06:00:00",16.31,0.01,0,1469.71
398,"06-05-2025 06:30:00",16.22,0.01,0,1469.4
399,"06-05-2025 07:00:00",16.19,0.01,0,1469.3
400,"06-05-2025 07:30:00",16.46,0.01,0,1470.22
401,"06-05-2025 08:00:00",16.82,0.01,0,1471.44
402,"06-05-2025 08:30:00",17.15,0.01,0,1472.54
403,"06-05-2025 09:00:00",15.49,25.14,32.22,1496.58
404,"06-05-2025 09:30:00",12.04,26.15,30.78,1486.18
405,"06-05-2025 10:00:00",12.26,25.78,30.56,1486.5
406,"06-05-2025 10:30:00",12.63,24.86,29.83,1486.7
407,"06-05-2025 11:00:00",12.76,24.81,29.87,1487.07
408,"06-05-2025 11:30:00",13.29,24.13,29.5,1488.07
409,"06-05-2025 12:00:00",13.47,24.05,29.53,1488.6
410,"06-05-2025 12:30:00",13.32,24.22,29.61,1488.28
411,"06-05-2025 13:00:00",13.38,24.08,29.5,1488.32
412,"06-05-2025 13:30:00",13.38,24.05,29.47,1488.29
413,"06-05-2025 14:00:00",13.63,24.06,29.65,1489.14
414,"06-05-2025 14:30:00",13.5,24.08,29.59,1488.74
415,"06-05-2025 15:00:00",13.1,24.75,30.05,1488.18
416,"06-05-2025 15:30:00",13.29,24.82,30.26,1488.9
417,"06-05-2025 16:00:00",13.38,24.84,30.34,1489.24
418,"06-05-2025 16:30:00",13.44,24.43,29.94,1488.96
419,"06-05-2025 17:00:00",13.47,24.57,30.11,1489.23
420,"06-05-2025 17:30:00",13.5,24.92,30.52,1489.75
421,"06-05-2025 18:00:00",13.1,25.44,30.81,1489.01
422,"06-05-2025 18:30:00",12.73,25.5,30.59,1487.79
423,"06-05-2025 19:00:00",12.76,25.45,30.57,1487.84
424,"06-05-2025 19:30:00",12.69,25.71,30.8,1487.94
425,"06-05-2025 20:00:00",13.97,24.45,30.33,1490.75
426,"06-05-2025 20:30:00",13.1,25.47,30.83,1489.04
427,"06-05-2025 21:00:00",12.54,25.76,30.74,1487.46
428,"06-05-2025 21:30:00",13.47,24.52,30.05,1489.17
429,"06-05-2025 22:00:00",12.79,25.59,30.74,1488.12
430,"06-05-2025 22:30:00",12.66,25.51,30.56,1487.59
431,"06-05-2025 23:00:00",13.72,23.87,29.5,1489.23
432,"06-05-2025 23:30:00",13.41,24.29,29.76,1488.69
433,"07-05-2025 00:00:00",13.97,23.85,29.66,1490.04
434,"07-05-2025 00:30:00",13.5,24.34,29.88,1489.06
435,"07-05-2025 01:00:00",13.22,24.52,29.87,1488.32
436,"07-05-2025 01:30:00",13.29,24.45,29.85,1488.45
437,"07-05-2025 02:00:00",13.53,24.14,29.68,1488.92
438,"07-05-2025 02:30:00",13.41,24.5,29.99,1488.94
439,"07-05-2025 03:00:00",13.16,24.74,30.08,1488.37
440,"07-05-2025 03:30:00",12.98,24.86,30.07,1487.88
441,"07-05-2025 04:00:00",12.32,25.63,30.44,1486.54
442,"07-05-2025 04:30:00",12,25.95,30.55,1485.83
443,"07-05-2025 05:00:00",11.78,26.21,30.66,1485.37
444,"07-05-2025 05:30:00",11.78,26.27,30.72,1485.43
445,"07-05-2025 06:00:00",11.69,26.33,30.72,1485.18
