"Number","Date-Time","Temp(°C)","Salinity(psu)","Conduct(mS/cm)","Velocity(m/sec)"
101,"30-04-2025 02:00:00",19.43,0.01,0,1479.97
102,"30-04-2025 02:30:00",19.43,0.01,0,1479.97
103,"30-04-2025 03:00:00",19.43,0.01,0,1479.97
104,"30-04-2025 03:30:00",19.52,0.01,0,1480.25
105,"30-04-2025 04:00:00",19.61,0.01,0,1480.53
106,"30-04-2025 04:30:00",19.73,0.01,0,1480.89
107,"30-04-2025 05:00:00",19.84,0.01,0,1481.26
108,"30-04-2025 05:30:00",19.99,0.01,0,1481.72
109,"30-04-2025 06:00:00",20.08,0.01,0,1481.99
110,"30-04-2025 06:30:00",20.14,0.01,0,1482.17
111,"30-04-2025 07:00:00",20.22,0.01,0,1482.44
112,"30-04-2025 07:30:00",20.28,0.01,0,1482.62
113,"30-04-2025 08:00:00",20.31,0.01,0,1482.72
114,"30-04-2025 08:30:00",20.37,0.01,0,1482.9
115,"30-04-2025 09:00:00",21.13,0.01,0,1485.21
116,"30-04-2025 09:30:00",21.04,0.01,0,1484.95
117,"30-04-2025 10:00:00",20.78,0.01,0,1484.15
118,"30-04-2025 10:30:00",20.63,0.01,0,1483.7
119,"30-04-2025 11:00:00",20.6,0.01,0,1483.61
120,"30-04-2025 11:30:00",20.63,0.01,0,1483.7
121,"30-04-2025 12:00:00",20.66,0.01,0,1483.79
122,"30-04-2025 12:30:00",20.69,0.01,0,1483.88
123,"30-04-2025 13:00:00",20.75,0.01,0,1484.06
124,"30-04-2025 13:30:00",20.78,0.01,0,1484.15
125,"30-04-2025 14:00:00",20.81,0.01,0,1484.24
126,"30-04-2025 14:30:00",20.84,0.01,0,1484.33
127,"30-04-2025 15:00:00",20.87,0.01,0,1484.42
128,"30-04-2025 15:30:00",20.89,0.01,0,1484.51
129,"30-04-2025 16:00:00",20.92,0.01,0,1484.59
130,"30-04-2025 16:30:00",20.95,0.01,0,1484.68
131,"30-04-2025 17:00:00",21.01,0.01,0,1484.86
132,"30-04-2025 17:30:00",21.07,0.01,0,1485.04
133,"30-04-2025 18:00:00",21.16,0.01,0,1485.3
134,"30-04-2025 18:30:00",21.22,0.01,0,1485.48
135,"30-04-2025 19:00:00",21.27,0.01,0,1485.65
136,"30-04-2025 19:30:00",21.3,0.01,0,1485.74
137,"30-04-2025 20:00:00",21.33,0.01,0,1485.83
138,"30-04-2025 20:30:00",21.42,0.01,0,1486.09
139,"30-04-2025 21:00:00",21.54,0.01,0,1486.44
140,"30-04-2025 21:30:00",21.62,0.01,0,1486.7
141,"30-04-2025 22:00:00",21.54,0.01,0,1486.44
142,"30-04-2025 22:30:00",21.27,0.01,0,1485.65
143,"30-04-2025 23:00:00",20.98,0.01,0,1484.77
144,"30-04-2025 23:30:00",20.72,0.01,0,1483.97
145,"01-05-2025 00:00:00",20.52,0.01,0,1483.35
146,"01-05-2025 00:30:00",20.37,0.01,0,1482.9
147,"01-05-2025 01:00:00",20.22,0.01,0,1482.44
148,"01-05-2025 01:30:00",20.08,0.01,0,1481.99
149,"01-05-2025 02:00:00",19.96,0.01,0,1481.63
150,"01-05-2025 02:30:00",19.84,0.01,0,1481.26
151,"01-05-2025 03:00:00",19.76,0.01,0,1480.99
152,"01-05-2025 03:30:00",19.7,0.01,0,1480.8
153,"01-05-2025 04:00:00",19.67,0.01,0,1480.71
154,"01-05-2025 04:30:00",19.67,0.01,0,1480.71
155,"01-05-2025 05:00:00",19.7,0.01,0,1480.8
156,"01-05-2025 05:30:00",19.76,0.01,0,1480.99
157,"01-05-2025 06:00:00",19.81,0.01,0,1481.17
158,"01-05-2025 06:30:00",19.87,0.01,0,1481.35
159,"01-05-2025 07:00:00",19.96,0.01,0,1481.63
160,"01-05-2025 07:30:00",20.02,0.01,0,1481.81
161,"01-05-2025 08:00:00",20.08,0.01,0,1481.99
162,"01-05-2025 08:30:00",20.17,0.01,0,1482.26
163,"01-05-2025 09:00:00",20.28,0.01,0,1482.62
164,"01-05-2025 09:30:00",20.4,0.01,0,1482.99
165,"01-05-2025 10:00:00",20.57,0.01,0,1483.52
166,"01-05-2025 10:30:00",20.78,0.01,0,1484.15
167,"01-05-2025 11:00:00",21.01,0.01,0,1484.86
168,"01-05-2025 11:30:00",21.24,0.01,0,1485.57
169,"01-05-2025 12:00:00",21.48,0.01,0,1486.27
170,"01-05-2025 12:30:00",21.68,0.01,0,1486.88
171,"01-05-2025 13:00:00",21.86,0.01,0,1487.39
172,"01-05-2025 13:30:00",22,0.01,0,1487.83
173,"01-05-2025 14:00:00",22.09,0.01,0,1488.08
174,"01-05-2025 14:30:00",22.17,0.01,0,1488.34
175,"01-05-2025 15:00:00",22.23,0.01,0,1488.51
176,"01-05-2025 15:30:00",22.29,0.01,0,1488.68
177,"01-05-2025 16:00:00",22.32,0.01,0,1488.77
178,"01-05-2025 16:30:00",22.41,0.01,0,1489.02
179,"01-05-2025 17:00:00",22.47,0.01,0,1489.19
180,"01-05-2025 17:30:00",22.55,0.01,0,1489.45
181,"01-05-2025 18:00:00",22.64,0.01,0,1489.7
182,"01-05-2025 18:30:00",22.7,0.01,0,1489.87
183,"01-05-2025 19:00:00",22.73,0.01,0,1489.95
184,"01-05-2025 19:30:00",22.76,0.01,0,1490.04
185,"01-05-2025 20:00:00",22.76,0.01,0,1490.04
186,"01-05-2025 20:30:00",22.76,0.01,0,1490.04
187,"01-05-2025 21:00:00",22.84,0.01,0,1490.29
188,"01-05-2025 21:30:00",22.93,0.01,0,1490.54
189,"01-05-2025 22:00:00",23.05,0.01,0,1490.88
190,"01-05-2025 22:30:00",23.16,0.01,0,1491.21
191,"01-05-2025 23:00:00",23.22,0.01,0,1491.38
192,"01-05-2025 23:30:00",23.25,0.01,0,1491.46
193,"02-05-2025 00:00:00",23.19,0.01,0,1491.29
194,"02-05-2025 00:30:00",23.13,0.01,0,1491.13
195,"02-05-2025 01:00:00",23.05,0.01,0,1490.88
196,"02-05-2025 01:30:00",22.93,0.01,0,1490.54
197,"02-05-2025 02:00:00",22.84,0.01,0,1490.29
198,"02-05-2025 02:30:00",22.73,0.01,0,1489.95
199,"02-05-2025 03:00:00",22.61,0.01,0,1489.62
200,"02-05-2025 03:30:00",22.49,0.01,0,1489.28
201,"02-05-2025 04:00:00",22.41,0.01,0,1489.02
202,"02-05-2025 04:30:00",22.29,0.01,0,1488.68
203,"02-05-2025 05:00:00",22.17,0.01,0,1488.34
204,"02-05-2025 05:30:00",22.06,0.01,0,1488
205,"02-05-2025 06:00:00",21.94,0.01,0,1487.65
206,"02-05-2025 06:30:00",21.86,0.01,0,1487.39
207,"02-05-2025 07:00:00",21.77,0.01,0,1487.14
208,"02-05-2025 07:30:00",21.45,0.01,0,1486.18
209,"02-05-2025 08:00:00",21.01,0.01,0,1484.86
210,"02-05-2025 08:30:00",20.66,0.01,0,1483.79
211,"02-05-2025 09:00:00",20.49,0.01,0,1483.26
212,"02-05-2025 09:30:00",20.4,0.01,0,1482.99
213,"02-05-2025 10:00:00",20.43,0.01,0,1483.08
214,"02-05-2025 10:30:00",20.49,0.01,0,1483.26
215,"02-05-2025 11:00:00",20.6,0.01,0,1483.61
216,"02-05-2025 11:30:00",20.72,0.01,0,1483.97
217,"02-05-2025 12:00:00",20.87,0.01,0,1484.42
218,"02-05-2025 12:30:00",21.01,0.01,0,1484.86
219,"02-05-2025 13:00:00",21.16,0.01,0,1485.3
220,"02-05-2025 13:30:00",21.33,0.01,0,1485.83
221,"02-05-2025 14:00:00",21.45,0.01,0,1486.18
222,"02-05-2025 14:30:00",21.56,0.01,0,1486.53
223,"02-05-2025 15:00:00",21.68,0.01,0,1486.88
224,"02-05-2025 15:30:00",22.52,0.01,0,1489.36
225,"02-05-2025 16:00:00",21.48,0.01,0,1486.27
226,"02-05-2025 16:30:00",20.87,0.01,0,1484.42
227,"02-05-2025 17:00:00",20.52,0.01,0,1483.35
228,"02-05-2025 17:30:00",20.31,0.01,0,1482.72
229,"02-05-2025 18:00:00",20.22,0.01,0,1482.44
230,"02-05-2025 18:30:00",20.17,0.01,0,1482.26
231,"02-05-2025 19:00:00",20.11,0.01,0,1482.08
232,"02-05-2025 19:30:00",20.08,0.01,0,1481.99
233,"02-05-2025 20:00:00",20.02,0.01,0,1481.81
234,"02-05-2025 20:30:00",19.96,0.01,0,1481.63
235,"02-05-2025 21:00:00",19.9,0.01,0,1481.44
236,"02-05-2025 21:30:00",19.81,0.01,0,1481.17
237,"02-05-2025 22:00:00",19.73,0.01,0,1480.89
238,"02-05-2025 22:30:00",19.61,0.01,0,1480.53
239,"02-05-2025 23:00:00",19.49,0.01,0,1480.16
240,"02-05-2025 23:30:00",19.37,0.01,0,1479.79
241,"03-05-2025 00:00:00",19.26,0.01,0,1479.41
242,"03-05-2025 00:30:00",19.14,0.01,0,1479.04
243,"03-05-2025 01:00:00",19.05,0.01,0,1478.76
244,"03-05-2025 01:30:00",18.96,0.01,0,1478.48
245,"03-05-2025 02:00:00",18.84,0.01,0,1478.1
246,"03-05-2025 02:30:00",18.76,0.01,0,1477.82
247,"03-05-2025 03:00:00",18.67,0.01,0,1477.53
248,"03-05-2025 03:30:00",18.58,0.01,0,1477.25
249,"03-05-2025 04:00:00",18.46,0.01,0,1476.87
250,"03-05-2025 04:30:00",18.37,0.01,0,1476.58
251,"03-05-2025 05:00:00",18.26,0.01,0,1476.2
252,"03-05-2025 05:30:00",18.14,0.01,0,1475.81
253,"03-05-2025 06:00:00",18.02,0.01,0,1475.43
254,"03-05-2025 06:30:00",17.87,0.01,0,1474.94
255,"03-05-2025 07:00:00",17.75,0.01,0,1474.55
256,"03-05-2025 07:30:00",17.63,0.01,0,1474.16
257,"03-05-2025 08:00:00",17.54,0.01,0,1473.87
258,"03-05-2025 08:30:00",17.51,0.01,0,1473.77
259,"03-05-2025 09:00:00",17.51,0.01,0,1473.77
260,"03-05-2025 09:30:00",17.57,0.01,0,1473.96
261,"03-05-2025 10:00:00",17.72,0.01,0,1474.45
262,"03-05-2025 10:30:00",17.9,0.01,0,1475.04
263,"03-05-2025 11:00:00",18.14,0.01,0,1475.81
264,"03-05-2025 11:30:00",18.37,0.01,0,1476.58
265,"03-05-2025 12:00:00",18.61,0.01,0,1477.34
266,"03-05-2025 12:30:00",18.82,0.01,0,1478.01
267,"03-05-2025 13:00:00",18.99,0.01,0,1478.57
268,"03-05-2025 13:30:00",19.14,0.01,0,1479.04
269,"03-05-2025 14:00:00",19.26,0.01,0,1479.41
270,"03-05-2025 14:30:00",19.37,0.01,0,1479.79
271,"03-05-2025 15:00:00",19.46,0.01,0,1480.06
272,"03-05-2025 15:30:00",19.52,0.01,0,1480.25
273,"03-05-2025 16:00:00",19.58,0.01,0,1480.43
274,"03-05-2025 16:30:00",19.64,0.01,0,1480.62
275,"03-05-2025 17:00:00",19.67,0.01,0,1480.71
276,"03-05-2025 17:30:00",19.67,0.01,0,1480.71
277,"03-05-2025 18:00:00",19.67,0.01,0,1480.71
278,"03-05-2025 18:30:00",19.67,0.01,0,1480.71
279,"03-05-2025 19:00:00",19.64,0.01,0,1480.62
280,"03-05-2025 19:30:00",19.61,0.01,0,1480.53
281,"03-05-2025 20:00:00",19.55,0.01,0,1480.34
282,"03-05-2025 20:30:00",19.46,0.01,0,1480.06
283,"03-05-2025 21:00:00",19.37,0.01,0,1479.79
284,"03-05-2025 21:30:00",19.26,0.01,0,1479.41
285,"03-05-2025 22:00:00",19.14,0.01,0,1479.04
286,"03-05-2025 22:30:00",19.02,0.01,0,1478.67
287,"03-05-2025 23:00:00",18.87,0.01,0,1478.2
288,"03-05-2025 23:30:00",18.76,0.01,0,1477.82
289,"04-05-2025 00:00:00",18.64,0.01,0,1477.44
290,"04-05-2025 00:30:00",18.49,0.01,0,1476.96
291,"04-05-2025 01:00:00",18.37,0.01,0,1476.58
292,"04-05-2025 01:30:00",18.26,0.01,0,1476.2
293,"04-05-2025 02:00:00",18.14,0.01,0,1475.81
294,"04-05-2025 02:30:00",18.02,0.01,0,1475.43
295,"04-05-2025 03:00:00",17.87,0.01,0,1474.94
296,"04-05-2025 03:30:00",17.72,0.01,0,1474.45
297,"04-05-2025 04:00:00",17.6,0.01,0,1474.06
298,"04-05-2025 04:30:00",17.46,0.01,0,1473.57
299,"04-05-2025 05:00:00",17.31,0.01,0,1473.08
300,"04-05-2025 05:30:00",17.19,0.01,0,1472.68
301,"04-05-2025 06:00:00",17.04,0.01,0,1472.18
302,"04-05-2025 06:30:00",16.92,0.01,0,1471.78
303,"04-05-2025 07:00:00",16.8,0.01,0,1471.38
304,"04-05-2025 07:30:00",16.68,0.01,0,1470.98
305,"04-05-2025 08:00:00",16.62,0.01,0,1470.78
306,"04-05-2025 08:30:00",16.59,0.01,0,1470.67
307,"04-05-2025 09:00:00",16.65,0.01,0,1470.88
308,"04-05-2025 09:30:00",16.71,0.01,0,1471.08
309,"04-05-2025 10:00:00",16.8,0.01,0,1471.38
310,"04-05-2025 10:30:00",16.95,0.01,0,1471.88
311,"04-05-2025 11:00:00",17.16,0.01,0,1472.58
312,"04-05-2025 11:30:00",17.4,0.01,0,1473.37
313,"04-05-2025 12:00:00",17.66,0.01,0,1474.26
314,"04-05-2025 12:30:00",17.96,0.01,0,1475.23
315,"04-05-2025 13:00:00",18.23,0.01,0,1476.1
316,"04-05-2025 13:30:00",18.49,0.01,0,1476.96
317,"04-05-2025 14:00:00",18.7,0.01,0,1477.63
318,"04-05-2025 14:30:00",18.9,0.01,0,1478.29
319,"04-05-2025 15:00:00",19.08,0.01,0,1478.85
320,"04-05-2025 15:30:00",19.26,0.01,0,1479.41
321,"04-05-2025 16:00:00",19.37,0.01,0,1479.79
322,"04-05-2025 16:30:00",19.49,0.01,0,1480.16
323,"04-05-2025 17:00:00",19.58,0.01,0,1480.43
324,"04-05-2025 17:30:00",19.67,0.01,0,1480.71
325,"04-05-2025 18:00:00",19.73,0.01,0,1480.89
326,"04-05-2025 18:30:00",19.78,0.01,0,1481.08
327,"04-05-2025 19:00:00",19.84,0.01,0,1481.26
328,"04-05-2025 19:30:00",19.9,0.01,0,1481.44
329,"04-05-2025 20:00:00",19.93,0.01,0,1481.54
330,"04-05-2025 20:30:00",19.93,0.01,0,1481.54
331,"04-05-2025 21:00:00",19.9,0.01,0,1481.44
332,"04-05-2025 21:30:00",19.87,0.01,0,1481.35
333,"04-05-2025 22:00:00",19.78,0.01,0,1481.08
334,"04-05-2025 22:30:00",19.64,0.01,0,1480.62
335,"04-05-2025 23:00:00",19.52,0.01,0,1480.25
336,"04-05-2025 23:30:00",19.34,0.01,0,1479.69
337,"05-05-2025 00:00:00",19.2,0.01,0,1479.23
338,"05-05-2025 00:30:00",19.02,0.01,0,1478.67
339,"05-05-2025 01:00:00",18.87,0.01,0,1478.2
340,"05-05-2025 01:30:00",18.7,0.01,0,1477.63
341,"05-05-2025 02:00:00",18.58,0.01,0,1477.25
342,"05-05-2025 02:30:00",18.43,0.01,0,1476.77
343,"05-05-2025 03:00:00",18.28,0.01,0,1476.29
344,"05-05-2025 03:30:00",18.17,0.01,0,1475.91
345,"05-05-2025 04:00:00",18.05,0.01,0,1475.52
346,"05-05-2025 04:30:00",17.93,0.01,0,1475.14
347,"05-05-2025 05:00:00",17.81,0.01,0,1474.75
348,"05-05-2025 05:30:00",17.72,0.01,0,1474.45
349,"05-05-2025 06:00:00",17.63,0.01,0,1474.16
350,"05-05-2025 06:30:00",17.54,0.01,0,1473.87
351,"05-05-2025 07:00:00",17.46,0.01,0,1473.57
352,"05-05-2025 07:30:00",17.4,0.01,0,1473.37
353,"05-05-2025 08:00:00",17.37,0.01,0,1473.28
354,"05-05-2025 08:30:00",17.43,0.01,0,1473.47
355,"05-05-2025 09:00:00",17.54,0.01,0,1473.87
356,"05-05-2025 09:30:00",17.69,0.01,0,1474.36
357,"05-05-2025 10:00:00",17.9,0.01,0,1475.04
358,"05-05-2025 10:30:00",18.08,0.01,0,1475.62
359,"05-05-2025 11:00:00",18.23,0.01,0,1476.1
360,"05-05-2025 11:30:00",18.4,0.01,0,1476.68
361,"05-05-2025 12:00:00",18.58,0.01,0,1477.25
362,"05-05-2025 12:30:00",18.73,0.01,0,1477.72
363,"05-05-2025 13:00:00",18.9,0.01,0,1478.29
364,"05-05-2025 13:30:00",19.11,0.01,0,1478.95
365,"05-05-2025 14:00:00",19.43,0.01,0,1479.97
366,"05-05-2025 14:30:00",19.61,0.01,0,1480.53
367,"05-05-2025 15:00:00",19.52,0.01,0,1480.25
368,"05-05-2025 15:30:00",19.78,0.01,0,1481.08
369,"05-05-2025 16:00:00",20.17,0.01,0,1482.26
370,"05-05-2025 16:30:00",20.28,0.01,0,1482.62
371,"05-05-2025 17:00:00",20.34,0.01,0,1482.81
372,"05-05-2025 17:30:00",20.49,0.01,0,1483.26
373,"05-05-2025 18:00:00",20.69,0.01,0,1483.88
374,"05-05-2025 18:30:00",20.92,0.01,0,1484.59
375,"05-05-2025 19:00:00",21.04,0.01,0,1484.95
376,"05-05-2025 19:30:00",21.22,0.01,0,1485.48
377,"05-05-2025 20:00:00",21.39,0.01,0,1486
378,"05-05-2025 20:30:00",21.42,0.01,0,1486.09
379,"05-05-2025 21:00:00",21.27,0.01,0,1485.65
380,"05-05-2025 21:30:00",21.04,0.01,0,1484.95
381,"05-05-2025 22:00:00",20.84,0.01,0,1484.33
382,"05-05-2025 22:30:00",20.6,0.01,0,1483.61
383,"05-05-2025 23:00:00",20.43,0.01,0,1483.08
384,"05-05-2025 23:30:00",20.22,0.01,0,1482.44
385,"06-05-2025 00:00:00",19.81,0.01,0,1481.17
386,"06-05-2025 00:30:00",19.37,0.01,0.01,1479.79
387,"06-05-2025 01:00:00",19.14,0.01,0,1479.04
388,"06-05-2025 01:30:00",19.11,0.01,0,1478.95
389,"06-05-2025 02:00:00",19.17,0.01,0,1479.13
390,"06-05-2025 02:30:00",19.34,0.01,0,1479.69
391,"06-05-2025 03:00:00",19.14,0.01,0,1479.04
392,"06-05-2025 03:30:00",18.96,0.01,0,1478.48
393,"06-05-2025 04:00:00",19.02,0.01,0,1478.67
394,"06-05-2025 04:30:00",19.11,0.01,0,1478.95
395,"06-05-2025 05:00:00",19.17,0.01,0,1479.13
396,"06-05-2025 05:30:00",19.37,0.01,0,1479.79
397,"06-05-2025 06:00:00",19.58,0.01,0,1480.43
398,"06-05-2025 06:30:00",19.7,0.01,0,1480.8
399,"06-05-2025 07:00:00",19.78,0.01,0,1481.08
400,"06-05-2025 07:30:00",19.9,0.01,0,1481.44
401,"06-05-2025 08:00:00",20.05,0.01,0,1481.9
402,"06-05-2025 08:30:00",20.17,0.01,0,1482.26
403,"06-05-2025 09:00:00",20.28,0.01,0,1482.62
404,"06-05-2025 09:30:00",20.4,0.01,0,1482.99
405,"06-05-2025 10:00:00",20.49,0.01,0,1483.26
406,"06-05-2025 10:30:00",20.57,0.01,0,1483.52
407,"06-05-2025 11:00:00",20.72,0.01,0,1483.97
408,"06-05-2025 11:30:00",20.87,0.01,0,1484.42
409,"06-05-2025 12:00:00",21.04,0.01,0,1484.95
410,"06-05-2025 12:30:00",21.19,0.01,0,1485.39
411,"06-05-2025 13:00:00",21.27,0.01,0,1485.65
412,"06-05-2025 13:30:00",21.27,0.01,0,1485.65
413,"06-05-2025 14:00:00",21.22,0.01,0,1485.48
414,"06-05-2025 14:30:00",21.22,0.01,0,1485.48
415,"06-05-2025 15:00:00",21.19,0.01,0,1485.39
416,"06-05-2025 15:30:00",21.22,0.01,0,1485.48
417,"06-05-2025 16:00:00",21.24,0.01,0,1485.57
418,"06-05-2025 16:30:00",21.3,0.01,0,1485.74
419,"06-05-2025 17:00:00",21.36,0.01,0,1485.92
420,"06-05-2025 17:30:00",21.45,0.01,0,1486.18
421,"06-05-2025 18:00:00",21.51,0.01,0,1486.35
422,"06-05-2025 18:30:00",21.59,0.01,0,1486.61
423,"06-05-2025 19:00:00",21.68,0.01,0,1486.88
424,"06-05-2025 19:30:00",21.68,0.01,0,1486.88
425,"06-05-2025 20:00:00",21.68,0.01,0,1486.88
426,"06-05-2025 20:30:00",21.68,0.01,0,1486.88
427,"06-05-2025 21:00:00",21.68,0.01,0,1486.88
428,"06-05-2025 21:30:00",21.68,0.01,0,1486.88
429,"06-05-2025 22:00:00",21.65,0.01,0,1486.79
430,"06-05-2025 22:30:00",21.62,0.01,0,1486.7
431,"06-05-2025 23:00:00",21.62,0.01,0,1486.7
432,"06-05-2025 23:30:00",21.59,0.01,0,1486.61
433,"07-05-2025 00:00:00",21.59,0.01,0,1486.61
434,"07-05-2025 00:30:00",21.59,0.01,0,1486.61
435,"07-05-2025 01:00:00",21.59,0.01,0,1486.61
436,"07-05-2025 01:30:00",21.62,0.01,0,1486.7
437,"07-05-2025 02:00:00",21.68,0.01,0,1486.88
438,"07-05-2025 02:30:00",21.71,0.01,0,1486.96
439,"07-05-2025 03:00:00",21.74,0.01,0,1487.05
440,"07-05-2025 03:30:00",21.71,0.01,0,1486.96
441,"07-05-2025 04:00:00",21.71,0.01,0,1486.96
442,"07-05-2025 04:30:00",21.71,0.01,0,1486.96
443,"07-05-2025 05:00:00",21.68,0.01,0,1486.88
444,"07-05-2025 05:30:00",21.59,0.01,0,1486.61
445,"07-05-2025 06:00:00",20.98,0.01,0,1484.77
446,"07-05-2025 06:30:00",20.28,0.01,0,1482.62
447,"07-05-2025 07:00:00",19.73,0.01,0,1480.89
448,"07-05-2025 07:30:00",18.93,0.01,0,1478.38
