"Plot Title: 21153573_PSEC"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21153573, SEN S/N: 21153573)","Stopped (LGR S/N: 21153573, SEN S/N: 21153573)","End Of File (LGR S/N: 21153573, SEN S/N: 21153573)"
86,04/16/22 02:10:00  AM,8.32,,
87,04/16/22 02:20:00  AM,8.32,,
88,04/16/22 02:30:00  AM,8.36,,
89,04/16/22 02:40:00  AM,8.47,,
90,04/16/22 02:50:00  AM,8.51,,
91,04/16/22 03:00:00  AM,8.50,,
92,04/16/22 03:10:00  AM,8.46,,
93,04/16/22 03:20:00  AM,8.45,,
94,04/16/22 03:30:00  AM,8.45,,
95,04/16/22 03:40:00  AM,8.45,,
96,04/16/22 03:50:00  AM,8.43,,
97,04/16/22 04:00:00  AM,8.39,,
98,04/16/22 04:10:00  AM,8.42,,
99,04/16/22 04:20:00  AM,8.39,,
100,04/16/22 04:30:00  AM,8.35,,
101,04/16/22 04:40:00  AM,8.34,,
102,04/16/22 04:50:00  AM,8.34,,
103,04/16/22 05:00:00  AM,8.28,,
104,04/16/22 05:10:00  AM,8.17,,
105,04/16/22 05:20:00  AM,8.20,,
106,04/16/22 05:30:00  AM,8.19,,
107,04/16/22 05:40:00  AM,8.16,,
108,04/16/22 05:50:00  AM,8.14,,
109,04/16/22 06:00:00  AM,8.16,,
110,04/16/22 06:10:00  AM,8.17,,
111,04/16/22 06:20:00  AM,8.16,,
112,04/16/22 06:30:00  AM,8.15,,
113,04/16/22 06:40:00  AM,7.94,,
114,04/16/22 06:50:00  AM,7.79,,
115,04/16/22 07:00:00  AM,7.89,,
116,04/16/22 07:10:00  AM,7.90,,
117,04/16/22 07:20:00  AM,7.89,,
118,04/16/22 07:30:00  AM,7.67,,
119,04/16/22 07:40:00  AM,7.68,,
120,04/16/22 07:50:00  AM,7.52,,
121,04/16/22 08:00:00  AM,7.10,,
122,04/16/22 08:10:00  AM,7.04,,
123,04/16/22 08:20:00  AM,7.22,,
124,04/16/22 08:30:00  AM,7.30,,
125,04/16/22 08:40:00  AM,7.22,,
126,04/16/22 08:50:00  AM,7.14,,
127,04/16/22 09:00:00  AM,7.25,,
128,04/16/22 09:10:00  AM,7.18,,
129,04/16/22 09:20:00  AM,7.27,,
130,04/16/22 09:30:00  AM,7.28,,
131,04/16/22 09:40:00  AM,7.29,,
132,04/16/22 09:50:00  AM,7.29,,
133,04/16/22 10:00:00  AM,7.34,,
134,04/16/22 10:10:00  AM,7.32,,
135,04/16/22 10:20:00  AM,7.37,,
136,04/16/22 10:30:00  AM,7.37,,
137,04/16/22 10:40:00  AM,7.45,,
138,04/16/22 10:50:00  AM,7.54,,
139,04/16/22 11:00:00  AM,7.59,,
140,04/16/22 11:10:00  AM,7.87,,
141,04/16/22 11:20:00  AM,7.97,,
142,04/16/22 11:30:00  AM,8.04,,
143,04/16/22 11:40:00  AM,8.21,,
144,04/16/22 11:50:00  AM,8.31,,
145,04/16/22 12:00:00  PM,8.33,,
146,04/16/22 12:10:00  PM,8.34,,
147,04/16/22 12:20:00  PM,8.35,,
148,04/16/22 12:30:00  PM,8.43,,
149,04/16/22 12:40:00  PM,8.49,,
150,04/16/22 12:50:00  PM,8.59,,
151,04/16/22 01:00:00  PM,8.62,,
152,04/16/22 01:10:00  PM,8.65,,
153,04/16/22 01:20:00  PM,8.75,,
154,04/16/22 01:30:00  PM,8.76,,
155,04/16/22 01:40:00  PM,8.88,,
156,04/16/22 01:50:00  PM,8.75,,
157,04/16/22 02:00:00  PM,8.82,,
158,04/16/22 02:10:00  PM,8.78,,
159,04/16/22 02:20:00  PM,8.91,,
160,04/16/22 02:30:00  PM,8.72,,
161,04/16/22 02:40:00  PM,9.07,,
162,04/16/22 02:50:00  PM,8.75,,
163,04/16/22 03:00:00  PM,8.68,,
164,04/16/22 03:10:00  PM,8.68,,
165,04/16/22 03:20:00  PM,8.66,,
166,04/16/22 03:30:00  PM,8.73,,
167,04/16/22 03:40:00  PM,8.74,,
168,04/16/22 03:50:00  PM,8.67,,
169,04/16/22 04:00:00  PM,8.58,,
170,04/16/22 04:10:00  PM,8.57,,
171,04/16/22 04:20:00  PM,8.51,,
172,04/16/22 04:30:00  PM,8.80,,
173,04/16/22 04:40:00  PM,8.59,,
174,04/16/22 04:50:00  PM,8.56,,
175,04/16/22 05:00:00  PM,8.53,,
176,04/16/22 05:10:00  PM,8.49,,
177,04/16/22 05:20:00  PM,8.45,,
178,04/16/22 05:30:00  PM,8.39,,
179,04/16/22 05:40:00  PM,8.38,,
180,04/16/22 05:50:00  PM,8.38,,
181,04/16/22 06:00:00  PM,8.41,,
182,04/16/22 06:10:00  PM,8.37,,
183,04/16/22 06:20:00  PM,8.37,,
184,04/16/22 06:30:00  PM,8.34,,
185,04/16/22 06:40:00  PM,8.35,,
186,04/16/22 06:50:00  PM,8.32,,
187,04/16/22 07:00:00  PM,8.31,,
188,04/16/22 07:10:00  PM,8.30,,
189,04/16/22 07:20:00  PM,8.31,,
190,04/16/22 07:30:00  PM,8.31,,
191,04/16/22 07:40:00  PM,8.29,,
192,04/16/22 07:50:00  PM,8.29,,
193,04/16/22 08:00:00  PM,8.27,,
194,04/16/22 08:10:00  PM,8.29,,
195,04/16/22 08:20:00  PM,8.29,,
196,04/16/22 08:30:00  PM,8.29,,
197,04/16/22 08:40:00  PM,8.42,,
198,04/16/22 08:50:00  PM,8.55,,
199,04/16/22 09:00:00  PM,8.57,,
200,04/16/22 09:10:00  PM,8.58,,
201,04/16/22 09:20:00  PM,8.66,,
202,04/16/22 09:30:00  PM,8.71,,
203,04/16/22 09:40:00  PM,8.70,,
204,04/16/22 09:50:00  PM,8.71,,
205,04/16/22 10:00:00  PM,8.70,,
206,04/16/22 10:10:00  PM,8.68,,
207,04/16/22 10:20:00  PM,8.71,,
208,04/16/22 10:30:00  PM,8.67,,
209,04/16/22 10:40:00  PM,8.68,,
210,04/16/22 10:50:00  PM,8.67,,
211,04/16/22 11:00:00  PM,8.65,,
212,04/16/22 11:10:00  PM,8.66,,
213,04/16/22 11:20:00  PM,8.66,,
214,04/16/22 11:30:00  PM,8.67,,
215,04/16/22 11:40:00  PM,8.64,,
216,04/16/22 11:50:00  PM,8.65,,
217,04/17/22 12:00:00  AM,8.66,,
218,04/17/22 12:10:00  AM,8.66,,
219,04/17/22 12:20:00  AM,8.62,,
220,04/17/22 12:30:00  AM,8.63,,
221,04/17/22 12:40:00  AM,8.67,,
222,04/17/22 12:50:00  AM,8.53,,
223,04/17/22 01:00:00  AM,8.48,,
224,04/17/22 01:10:00  AM,8.45,,
225,04/17/22 01:20:00  AM,8.47,,
226,04/17/22 01:30:00  AM,8.45,,
227,04/17/22 01:40:00  AM,8.45,,
228,04/17/22 01:50:00  AM,8.47,,
229,04/17/22 02:00:00  AM,8.45,,
230,04/17/22 02:10:00  AM,8.43,,
231,04/17/22 02:20:00  AM,8.43,,
232,04/17/22 02:30:00  AM,8.38,,
233,04/17/22 02:40:00  AM,8.38,,
234,04/17/22 02:50:00  AM,8.32,,
235,04/17/22 03:00:00  AM,8.30,,
236,04/17/22 03:10:00  AM,8.31,,
237,04/17/22 03:20:00  AM,8.29,,
238,04/17/22 03:30:00  AM,8.28,,
239,04/17/22 03:40:00  AM,8.29,,
240,04/17/22 03:50:00  AM,8.35,,
241,04/17/22 04:00:00  AM,8.33,,
242,04/17/22 04:10:00  AM,8.34,,
243,04/17/22 04:20:00  AM,8.31,,
244,04/17/22 04:30:00  AM,8.28,,
245,04/17/22 04:40:00  AM,8.27,,
246,04/17/22 04:50:00  AM,8.27,,
247,04/17/22 05:00:00  AM,8.24,,
248,04/17/22 05:10:00  AM,8.21,,
249,04/17/22 05:20:00  AM,8.19,,
250,04/17/22 05:30:00  AM,8.18,,
251,04/17/22 05:40:00  AM,8.27,,
252,04/17/22 05:50:00  AM,8.29,,
253,04/17/22 06:00:00  AM,8.26,,
254,04/17/22 06:10:00  AM,8.29,,
255,04/17/22 06:20:00  AM,8.27,,
256,04/17/22 06:30:00  AM,8.23,,
257,04/17/22 06:40:00  AM,8.24,,
258,04/17/22 06:50:00  AM,8.19,,
259,04/17/22 07:00:00  AM,8.18,,
260,04/17/22 07:10:00  AM,8.15,,
261,04/17/22 07:20:00  AM,8.18,,
262,04/17/22 07:30:00  AM,8.17,,
263,04/17/22 07:40:00  AM,8.22,,
264,04/17/22 07:50:00  AM,8.23,,
265,04/17/22 08:00:00  AM,8.20,,
266,04/17/22 08:10:00  AM,8.15,,
267,04/17/22 08:20:00  AM,8.15,,
268,04/17/22 08:30:00  AM,8.17,,
269,04/17/22 08:40:00  AM,8.18,,
270,04/17/22 08:50:00  AM,8.16,,
271,04/17/22 09:00:00  AM,8.32,,
272,04/17/22 09:10:00  AM,8.33,,
273,04/17/22 09:20:00  AM,8.37,,
274,04/17/22 09:30:00  AM,8.35,,
275,04/17/22 09:40:00  AM,8.35,,
276,04/17/22 09:50:00  AM,8.37,,
277,04/17/22 10:00:00  AM,8.38,,
278,04/17/22 10:10:00  AM,8.44,,
279,04/17/22 10:20:00  AM,8.45,,
280,04/17/22 10:30:00  AM,8.47,,
281,04/17/22 10:40:00  AM,8.49,,
282,04/17/22 10:50:00  AM,8.51,,
283,04/17/22 11:00:00  AM,8.57,,
284,04/17/22 11:10:00  AM,8.64,,
285,04/17/22 11:20:00  AM,8.68,,
286,04/17/22 11:30:00  AM,8.71,,
287,04/17/22 11:40:00  AM,8.74,,
288,04/17/22 11:50:00  AM,8.85,,
289,04/17/22 12:00:00  PM,9.06,,
290,04/17/22 12:10:00  PM,9.23,,
291,04/17/22 12:20:00  PM,9.07,,
292,04/17/22 12:30:00  PM,8.85,,
293,04/17/22 12:40:00  PM,8.73,,
294,04/17/22 12:50:00  PM,8.97,,
295,04/17/22 01:00:00  PM,9.36,,
296,04/17/22 01:10:00  PM,9.24,,
297,04/17/22 01:20:00  PM,9.17,,
298,04/17/22 01:30:00  PM,9.11,,
299,04/17/22 01:40:00  PM,9.11,,
300,04/17/22 01:50:00  PM,9.20,,
301,04/17/22 02:00:00  PM,9.16,,
302,04/17/22 02:10:00  PM,9.48,,
303,04/17/22 02:20:00  PM,9.19,,
304,04/17/22 02:30:00  PM,8.93,,
305,04/17/22 02:40:00  PM,8.94,,
306,04/17/22 02:50:00  PM,8.95,,
307,04/17/22 03:00:00  PM,9.03,,
308,04/17/22 03:10:00  PM,8.92,,
309,04/17/22 03:20:00  PM,8.72,,
310,04/17/22 03:30:00  PM,8.75,,
311,04/17/22 03:40:00  PM,8.72,,
312,04/17/22 03:50:00  PM,8.66,,
313,04/17/22 04:00:00  PM,8.66,,
314,04/17/22 04:10:00  PM,8.73,,
315,04/17/22 04:20:00  PM,8.73,,
316,04/17/22 04:30:00  PM,8.81,,
317,04/17/22 04:40:00  PM,8.80,,
318,04/17/22 04:50:00  PM,8.75,,
319,04/17/22 05:00:00  PM,8.98,,
320,04/17/22 05:10:00  PM,8.96,,
321,04/17/22 05:20:00  PM,9.10,,
322,04/17/22 05:30:00  PM,9.23,,
323,04/17/22 05:40:00  PM,9.27,,
324,04/17/22 05:50:00  PM,9.29,,
325,04/17/22 06:00:00  PM,9.31,,
326,04/17/22 06:10:00  PM,9.26,,
327,04/17/22 06:20:00  PM,9.29,,
328,04/17/22 06:30:00  PM,9.31,,
329,04/17/22 06:40:00  PM,9.34,,
330,04/17/22 06:50:00  PM,9.34,,
331,04/17/22 07:00:00  PM,9.29,,
332,04/17/22 07:10:00  PM,9.29,,
333,04/17/22 07:20:00  PM,9.30,,
334,04/17/22 07:30:00  PM,9.29,,
335,04/17/22 07:40:00  PM,9.15,,
336,04/17/22 07:50:00  PM,9.22,,
337,04/17/22 08:00:00  PM,9.17,,
338,04/17/22 08:10:00  PM,9.05,,
339,04/17/22 08:20:00  PM,9.08,,
340,04/17/22 08:30:00  PM,9.10,,
341,04/17/22 08:40:00  PM,9.07,,
342,04/17/22 08:50:00  PM,9.12,,
343,04/17/22 09:00:00  PM,9.11,,
344,04/17/22 09:10:00  PM,9.11,,
345,04/17/22 09:20:00  PM,9.09,,
346,04/17/22 09:30:00  PM,9.10,,
347,04/17/22 09:40:00  PM,9.07,,
348,04/17/22 09:50:00  PM,9.08,,
349,04/17/22 10:00:00  PM,9.05,,
350,04/17/22 10:10:00  PM,9.06,,
351,04/17/22 10:20:00  PM,9.07,,
352,04/17/22 10:30:00  PM,9.16,,
353,04/17/22 10:40:00  PM,9.10,,
354,04/17/22 10:50:00  PM,8.86,,
355,04/17/22 11:00:00  PM,8.94,,
356,04/17/22 11:10:00  PM,8.94,,
357,04/17/22 11:20:00  PM,8.95,,
358,04/17/22 11:30:00  PM,8.96,,
359,04/17/22 11:40:00  PM,8.93,,
360,04/17/22 11:50:00  PM,8.97,,
361,04/18/22 12:00:00  AM,8.97,,
362,04/18/22 12:10:00  AM,9.04,,
363,04/18/22 12:20:00  AM,8.94,,
364,04/18/22 12:30:00  AM,8.89,,
365,04/18/22 12:40:00  AM,8.90,,
366,04/18/22 12:50:00  AM,8.83,,
367,04/18/22 01:00:00  AM,8.83,,
368,04/18/22 01:10:00  AM,8.86,,
369,04/18/22 01:20:00  AM,8.85,,
370,04/18/22 01:30:00  AM,8.85,,
371,04/18/22 01:40:00  AM,8.85,,
372,04/18/22 01:50:00  AM,8.85,,
373,04/18/22 02:00:00  AM,8.80,,
374,04/18/22 02:10:00  AM,8.83,,
375,04/18/22 02:20:00  AM,8.85,,
376,04/18/22 02:30:00  AM,8.85,,
377,04/18/22 02:40:00  AM,8.83,,
378,04/18/22 02:50:00  AM,8.81,,
379,04/18/22 03:00:00  AM,8.80,,
380,04/18/22 03:10:00  AM,8.80,,
381,04/18/22 03:20:00  AM,8.79,,
382,04/18/22 03:30:00  AM,8.81,,
383,04/18/22 03:40:00  AM,8.83,,
384,04/18/22 03:50:00  AM,8.85,,
385,04/18/22 04:00:00  AM,8.85,,
386,04/18/22 04:10:00  AM,8.81,,
387,04/18/22 04:20:00  AM,8.81,,
388,04/18/22 04:30:00  AM,8.85,,
389,04/18/22 04:40:00  AM,8.85,,
390,04/18/22 04:50:00  AM,8.81,,
391,04/18/22 05:00:00  AM,8.80,,
392,04/18/22 05:10:00  AM,8.85,,
393,04/18/22 05:20:00  AM,8.79,,
394,04/18/22 05:30:00  AM,8.76,,
395,04/18/22 05:40:00  AM,8.75,,
396,04/18/22 05:50:00  AM,8.74,,
397,04/18/22 06:00:00  AM,8.73,,
398,04/18/22 06:10:00  AM,8.76,,
399,04/18/22 06:20:00  AM,8.77,,
400,04/18/22 06:30:00  AM,8.78,,
401,04/18/22 06:40:00  AM,8.76,,
402,04/18/22 06:50:00  AM,8.76,,
403,04/18/22 07:00:00  AM,8.71,,
404,04/18/22 07:10:00  AM,8.64,,
405,04/18/22 07:20:00  AM,8.65,,
406,04/18/22 07:30:00  AM,8.64,,
407,04/18/22 07:40:00  AM,8.63,,
408,04/18/22 07:50:00  AM,8.62,,
409,04/18/22 08:00:00  AM,8.65,,
410,04/18/22 08:10:00  AM,8.63,,
411,04/18/22 08:20:00  AM,8.65,,
412,04/18/22 08:30:00  AM,8.65,,
413,04/18/22 08:40:00  AM,8.65,,
414,04/18/22 08:50:00  AM,8.62,,
415,04/18/22 09:00:00  AM,8.62,,
416,04/18/22 09:10:00  AM,8.62,,
417,04/18/22 09:20:00  AM,8.63,,
418,04/18/22 09:30:00  AM,8.65,,
419,04/18/22 09:40:00  AM,8.63,,
420,04/18/22 09:50:00  AM,8.65,,
421,04/18/22 10:00:00  AM,8.66,,
422,04/18/22 10:10:00  AM,8.62,,
423,04/18/22 10:20:00  AM,8.62,,
424,04/18/22 10:30:00  AM,8.62,,
425,04/18/22 10:40:00  AM,8.63,,
426,04/18/22 10:50:00  AM,8.64,,
427,04/18/22 11:00:00  AM,8.64,,
428,04/18/22 11:10:00  AM,8.65,,
429,04/18/22 11:20:00  AM,8.65,,
430,04/18/22 11:30:00  AM,8.67,,
431,04/18/22 11:40:00  AM,8.67,,
432,04/18/22 11:50:00  AM,8.70,,
433,04/18/22 12:00:00  PM,8.71,,
434,04/18/22 12:10:00  PM,8.72,,
435,04/18/22 12:20:00  PM,8.70,,
436,04/18/22 12:30:00  PM,8.73,,
437,04/18/22 12:40:00  PM,8.72,,
438,04/18/22 12:50:00  PM,8.70,,
439,04/18/22 01:00:00  PM,8.74,,
440,04/18/22 01:10:00  PM,8.70,,
441,04/18/22 01:20:00  PM,8.74,,
442,04/18/22 01:30:00  PM,8.71,,
443,04/18/22 01:40:00  PM,8.76,,
444,04/18/22 01:50:00  PM,8.76,,
445,04/18/22 02:00:00  PM,8.76,,
446,04/18/22 02:10:00  PM,8.75,,
447,04/18/22 02:20:00  PM,8.73,,
448,04/18/22 02:30:00  PM,8.73,,
449,04/18/22 02:40:00  PM,8.74,,
450,04/18/22 02:50:00  PM,8.71,,
451,04/18/22 03:00:00  PM,8.72,,
452,04/18/22 03:10:00  PM,8.72,,
453,04/18/22 03:20:00  PM,8.72,,
454,04/18/22 03:30:00  PM,8.68,,
455,04/18/22 03:40:00  PM,8.74,,
456,04/18/22 03:50:00  PM,8.74,,
457,04/18/22 04:00:00  PM,8.65,,
458,04/18/22 04:10:00  PM,8.63,,
459,04/18/22 04:20:00  PM,8.60,,
460,04/18/22 04:30:00  PM,8.59,,
461,04/18/22 04:40:00  PM,8.67,,
462,04/18/22 04:50:00  PM,8.68,,
463,04/18/22 05:00:00  PM,8.66,,
464,04/18/22 05:10:00  PM,8.62,,
465,04/18/22 05:20:00  PM,8.64,,
466,04/18/22 05:30:00  PM,8.65,,
467,04/18/22 05:40:00  PM,8.64,,
468,04/18/22 05:50:00  PM,8.62,,
469,04/18/22 06:00:00  PM,8.62,,
470,04/18/22 06:10:00  PM,8.63,,
471,04/18/22 06:20:00  PM,8.61,,
472,04/18/22 06:30:00  PM,8.61,,
473,04/18/22 06:40:00  PM,8.59,,
474,04/18/22 06:50:00  PM,8.58,,
475,04/18/22 07:00:00  PM,8.62,,
476,04/18/22 07:10:00  PM,8.60,,
477,04/18/22 07:20:00  PM,8.56,,
478,04/18/22 07:30:00  PM,8.60,,
479,04/18/22 07:40:00  PM,8.64,,
480,04/18/22 07:50:00  PM,8.66,,
481,04/18/22 08:00:00  PM,8.66,,
482,04/18/22 08:10:00  PM,8.62,,
483,04/18/22 08:20:00  PM,8.64,,
484,04/18/22 08:30:00  PM,8.62,,
485,04/18/22 08:40:00  PM,8.64,,
486,04/18/22 08:50:00  PM,8.62,,
487,04/18/22 09:00:00  PM,8.66,,
488,04/18/22 09:10:00  PM,8.64,,
489,04/18/22 09:20:00  PM,8.62,,
490,04/18/22 09:30:00  PM,8.64,,
491,04/18/22 09:40:00  PM,8.66,,
492,04/18/22 09:50:00  PM,8.64,,
493,04/18/22 10:00:00  PM,8.66,,
494,04/18/22 10:10:00  PM,8.66,,
495,04/18/22 10:20:00  PM,8.63,,
496,04/18/22 10:30:00  PM,8.64,,
497,04/18/22 10:40:00  PM,8.65,,
498,04/18/22 10:50:00  PM,8.63,,
499,04/18/22 11:00:00  PM,8.60,,
500,04/18/22 11:10:00  PM,8.62,,
501,04/18/22 11:20:00  PM,8.62,,
502,04/18/22 11:30:00  PM,8.62,,
503,04/18/22 11:40:00  PM,8.61,,
504,04/18/22 11:50:00  PM,8.63,,
505,04/19/22 12:00:00  AM,8.58,,
506,04/19/22 12:10:00  AM,8.55,,
507,04/19/22 12:20:00  AM,8.53,,
508,04/19/22 12:30:00  AM,8.55,,
509,04/19/22 12:40:00  AM,8.58,,
510,04/19/22 12:50:00  AM,8.59,,
511,04/19/22 01:00:00  AM,8.61,,
512,04/19/22 01:10:00  AM,8.59,,
513,04/19/22 01:20:00  AM,8.58,,
514,04/19/22 01:30:00  AM,8.55,,
515,04/19/22 01:40:00  AM,8.56,,
516,04/19/22 01:50:00  AM,8.48,,
517,04/19/22 02:00:00  AM,8.48,,
518,04/19/22 02:10:00  AM,8.50,,
519,04/19/22 02:20:00  AM,8.51,,
520,04/19/22 02:30:00  AM,8.51,,
521,04/19/22 02:40:00  AM,8.53,,
522,04/19/22 02:50:00  AM,8.53,,
523,04/19/22 03:00:00  AM,8.56,,
524,04/19/22 03:10:00  AM,8.53,,
525,04/19/22 03:20:00  AM,8.51,,
526,04/19/22 03:30:00  AM,8.52,,
527,04/19/22 03:40:00  AM,8.52,,
528,04/19/22 03:50:00  AM,8.52,,
529,04/19/22 04:00:00  AM,8.46,,
530,04/19/22 04:10:00  AM,8.48,,
531,04/19/22 04:20:00  AM,8.45,,
532,04/19/22 04:30:00  AM,8.46,,
533,04/19/22 04:40:00  AM,8.47,,
534,04/19/22 04:50:00  AM,8.48,,
535,04/19/22 05:00:00  AM,8.51,,
536,04/19/22 05:10:00  AM,8.47,,
537,04/19/22 05:20:00  AM,8.43,,
538,04/19/22 05:30:00  AM,8.38,,
539,04/19/22 05:40:00  AM,8.37,,
540,04/19/22 05:50:00  AM,8.34,,
541,04/19/22 06:00:00  AM,8.30,,
542,04/19/22 06:10:00  AM,8.19,,
543,04/19/22 06:20:00  AM,8.21,,
544,04/19/22 06:30:00  AM,8.24,,
545,04/19/22 06:40:00  AM,8.29,,
546,04/19/22 06:50:00  AM,8.28,,
547,04/19/22 07:00:00  AM,8.28,,
548,04/19/22 07:10:00  AM,8.28,,
549,04/19/22 07:20:00  AM,8.29,,
550,04/19/22 07:30:00  AM,8.31,,
551,04/19/22 07:40:00  AM,8.34,,
552,04/19/22 07:50:00  AM,8.29,,
553,04/19/22 08:00:00  AM,8.31,,
554,04/19/22 08:10:00  AM,8.32,,
555,04/19/22 08:20:00  AM,8.35,,
556,04/19/22 08:30:00  AM,8.36,,
557,04/19/22 08:40:00  AM,8.37,,
558,04/19/22 08:50:00  AM,8.38,,
559,04/19/22 09:00:00  AM,8.42,,
560,04/19/22 09:10:00  AM,8.42,,
561,04/19/22 09:20:00  AM,8.44,,
562,04/19/22 09:30:00  AM,8.44,,
563,04/19/22 09:40:00  AM,8.50,,
564,04/19/22 09:50:00  AM,8.51,,
565,04/19/22 10:00:00  AM,8.53,,
566,04/19/22 10:10:00  AM,8.57,,
567,04/19/22 10:20:00  AM,8.55,,
568,04/19/22 10:30:00  AM,8.60,,
569,04/19/22 10:40:00  AM,8.60,,
570,04/19/22 10:50:00  AM,8.62,,
571,04/19/22 11:00:00  AM,8.66,,
572,04/19/22 11:10:00  AM,8.70,,
573,04/19/22 11:20:00  AM,8.87,,
574,04/19/22 11:30:00  AM,8.90,,
575,04/19/22 11:40:00  AM,8.93,,
576,04/19/22 11:50:00  AM,8.91,,
577,04/19/22 12:00:00  PM,8.87,,
578,04/19/22 12:10:00  PM,8.98,,
579,04/19/22 12:20:00  PM,8.96,,
580,04/19/22 12:30:00  PM,8.95,,
581,04/19/22 12:40:00  PM,9.11,,
582,04/19/22 12:50:00  PM,9.07,,
583,04/19/22 01:00:00  PM,9.09,,
584,04/19/22 01:10:00  PM,8.91,,
585,04/19/22 01:20:00  PM,9.17,,
586,04/19/22 01:30:00  PM,9.18,,
587,04/19/22 01:40:00  PM,9.18,,
588,04/19/22 01:50:00  PM,9.07,,
589,04/19/22 02:00:00  PM,9.10,,
590,04/19/22 02:10:00  PM,9.14,,
591,04/19/22 02:20:00  PM,9.12,,
592,04/19/22 02:30:00  PM,9.18,,
593,04/19/22 02:40:00  PM,9.11,,
594,04/19/22 02:50:00  PM,9.25,,
595,04/19/22 03:00:00  PM,9.45,,
596,04/19/22 03:10:00  PM,9.48,,
597,04/19/22 03:20:00  PM,8.98,,
