"Plot Title: 21291010_descanso"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21291010, SEN S/N: 21291010)","Stopped (LGR S/N: 21291010, SEN S/N: 21291010)","End Of File (LGR S/N: 21291010, SEN S/N: 21291010)"
263,08/03/22 03:00:00  PM,19.38,,
264,08/03/22 03:10:00  PM,19.48,,
265,08/03/22 03:20:00  PM,18.69,,
266,08/03/22 03:30:00  PM,19.45,,
267,08/03/22 03:40:00  PM,19.24,,
268,08/03/22 03:50:00  PM,18.74,,
269,08/03/22 04:00:00  PM,19.15,,
270,08/03/22 04:10:00  PM,19.25,,
271,08/03/22 04:20:00  PM,19.25,,
272,08/03/22 04:30:00  PM,19.52,,
273,08/03/22 04:40:00  PM,19.53,,
274,08/03/22 04:50:00  PM,19.81,,
275,08/03/22 05:00:00  PM,19.57,,
276,08/03/22 05:10:00  PM,19.09,,
277,08/03/22 05:20:00  PM,19.00,,
278,08/03/22 05:30:00  PM,19.31,,
279,08/03/22 05:40:00  PM,19.48,,
280,08/03/22 05:50:00  PM,19.32,,
281,08/03/22 06:00:00  PM,19.72,,
282,08/03/22 06:10:00  PM,19.67,,
283,08/03/22 06:20:00  PM,19.70,,
284,08/03/22 06:30:00  PM,19.80,,
285,08/03/22 06:40:00  PM,19.83,,
286,08/03/22 06:50:00  PM,19.67,,
287,08/03/22 07:00:00  PM,19.74,,
288,08/03/22 07:10:00  PM,19.97,,
289,08/03/22 07:20:00  PM,19.51,,
290,08/03/22 07:30:00  PM,19.77,,
291,08/03/22 07:40:00  PM,19.92,,
292,08/03/22 07:50:00  PM,19.98,,
293,08/03/22 08:00:00  PM,19.58,,
294,08/03/22 08:10:00  PM,19.62,,
295,08/03/22 08:20:00  PM,19.26,,
296,08/03/22 08:30:00  PM,19.32,,
297,08/03/22 08:40:00  PM,19.29,,
298,08/03/22 08:50:00  PM,19.29,,
299,08/03/22 09:00:00  PM,19.25,,
300,08/03/22 09:10:00  PM,19.25,,
301,08/03/22 09:20:00  PM,19.23,,
302,08/03/22 09:30:00  PM,19.21,,
303,08/03/22 09:40:00  PM,19.09,,
304,08/03/22 09:50:00  PM,18.87,,
305,08/03/22 10:00:00  PM,19.01,,
306,08/03/22 10:10:00  PM,19.03,,
307,08/03/22 10:20:00  PM,18.84,,
308,08/03/22 10:30:00  PM,18.73,,
309,08/03/22 10:40:00  PM,18.81,,
310,08/03/22 10:50:00  PM,18.84,,
311,08/03/22 11:00:00  PM,18.81,,
312,08/03/22 11:10:00  PM,18.94,,
313,08/03/22 11:20:00  PM,18.93,,
314,08/03/22 11:30:00  PM,18.88,,
315,08/03/22 11:40:00  PM,18.49,,
316,08/03/22 11:50:00  PM,18.43,,
317,08/04/22 12:00:00  AM,18.15,,
318,08/04/22 12:10:00  AM,17.98,,
319,08/04/22 12:20:00  AM,18.09,,
320,08/04/22 12:30:00  AM,17.72,,
321,08/04/22 12:40:00  AM,17.29,,
322,08/04/22 12:50:00  AM,18.12,,
323,08/04/22 01:00:00  AM,18.29,,
324,08/04/22 01:10:00  AM,18.41,,
325,08/04/22 01:20:00  AM,18.51,,
326,08/04/22 01:30:00  AM,18.53,,
327,08/04/22 01:40:00  AM,18.54,,
328,08/04/22 01:50:00  AM,18.54,,
329,08/04/22 02:00:00  AM,18.57,,
330,08/04/22 02:10:00  AM,18.63,,
331,08/04/22 02:20:00  AM,18.66,,
332,08/04/22 02:30:00  AM,18.69,,
333,08/04/22 02:40:00  AM,18.70,,
334,08/04/22 02:50:00  AM,18.65,,
335,08/04/22 03:00:00  AM,18.63,,
336,08/04/22 03:10:00  AM,18.58,,
337,08/04/22 03:20:00  AM,18.50,,
338,08/04/22 03:30:00  AM,18.40,,
339,08/04/22 03:40:00  AM,18.39,,
340,08/04/22 03:50:00  AM,18.39,,
341,08/04/22 04:00:00  AM,18.29,,
342,08/04/22 04:10:00  AM,18.21,,
343,08/04/22 04:20:00  AM,18.17,,
344,08/04/22 04:30:00  AM,18.21,,
345,08/04/22 04:40:00  AM,18.21,,
346,08/04/22 04:50:00  AM,18.19,,
347,08/04/22 05:00:00  AM,18.14,,
348,08/04/22 05:10:00  AM,18.11,,
349,08/04/22 05:20:00  AM,18.13,,
350,08/04/22 05:30:00  AM,17.84,,
351,08/04/22 05:40:00  AM,17.97,,
352,08/04/22 05:50:00  AM,18.08,,
353,08/04/22 06:00:00  AM,18.09,,
354,08/04/22 06:10:00  AM,17.81,,
355,08/04/22 06:20:00  AM,17.98,,
356,08/04/22 06:30:00  AM,17.88,,
357,08/04/22 06:40:00  AM,17.61,,
358,08/04/22 06:50:00  AM,17.72,,
359,08/04/22 07:00:00  AM,17.81,,
360,08/04/22 07:10:00  AM,17.95,,
361,08/04/22 07:20:00  AM,17.90,,
362,08/04/22 07:30:00  AM,17.64,,
363,08/04/22 07:40:00  AM,17.92,,
364,08/04/22 07:50:00  AM,17.74,,
365,08/04/22 08:00:00  AM,17.83,,
366,08/04/22 08:10:00  AM,17.93,,
367,08/04/22 08:20:00  AM,17.99,,
368,08/04/22 08:30:00  AM,17.90,,
369,08/04/22 08:40:00  AM,17.85,,
370,08/04/22 08:50:00  AM,17.87,,
371,08/04/22 09:00:00  AM,17.77,,
372,08/04/22 09:10:00  AM,17.85,,
373,08/04/22 09:20:00  AM,18.02,,
374,08/04/22 09:30:00  AM,18.05,,
375,08/04/22 09:40:00  AM,18.03,,
376,08/04/22 09:50:00  AM,17.76,,
377,08/04/22 10:00:00  AM,17.92,,
378,08/04/22 10:10:00  AM,17.76,,
379,08/04/22 10:20:00  AM,17.63,,
380,08/04/22 10:30:00  AM,17.68,,
381,08/04/22 10:40:00  AM,17.61,,
382,08/04/22 10:50:00  AM,17.64,,
383,08/04/22 11:00:00  AM,17.78,,
384,08/04/22 11:10:00  AM,17.98,,
385,08/04/22 11:20:00  AM,17.98,,
386,08/04/22 11:30:00  AM,17.89,,
387,08/04/22 11:40:00  AM,17.82,,
388,08/04/22 11:50:00  AM,17.83,,
389,08/04/22 12:00:00  PM,17.78,,
390,08/04/22 12:10:00  PM,17.62,,
391,08/04/22 12:20:00  PM,17.79,,
392,08/04/22 12:30:00  PM,17.94,,
393,08/04/22 12:40:00  PM,17.96,,
394,08/04/22 12:50:00  PM,18.08,,
395,08/04/22 01:00:00  PM,18.30,,
396,08/04/22 01:10:00  PM,18.25,,
397,08/04/22 01:20:00  PM,18.10,,
398,08/04/22 01:30:00  PM,18.02,,
399,08/04/22 01:40:00  PM,18.10,,
400,08/04/22 01:50:00  PM,18.03,,
401,08/04/22 02:00:00  PM,17.69,,
402,08/04/22 02:10:00  PM,17.83,,
403,08/04/22 02:20:00  PM,17.96,,
404,08/04/22 02:30:00  PM,17.81,,
405,08/04/22 02:40:00  PM,17.59,,
406,08/04/22 02:50:00  PM,17.45,,
407,08/04/22 03:00:00  PM,17.90,,
408,08/04/22 03:10:00  PM,17.83,,
409,08/04/22 03:20:00  PM,17.72,,
410,08/04/22 03:30:00  PM,17.97,,
411,08/04/22 03:40:00  PM,18.35,,
412,08/04/22 03:50:00  PM,18.18,,
413,08/04/22 04:00:00  PM,17.94,,
414,08/04/22 04:10:00  PM,17.88,,
415,08/04/22 04:20:00  PM,17.80,,
416,08/04/22 04:30:00  PM,18.17,,
417,08/04/22 04:40:00  PM,17.87,,
418,08/04/22 04:50:00  PM,18.42,,
419,08/04/22 05:00:00  PM,18.18,,
420,08/04/22 05:10:00  PM,17.83,,
421,08/04/22 05:20:00  PM,17.66,,
422,08/04/22 05:30:00  PM,17.82,,
423,08/04/22 05:40:00  PM,18.07,,
424,08/04/22 05:50:00  PM,17.54,,
425,08/04/22 06:00:00  PM,17.98,,
426,08/04/22 06:10:00  PM,18.06,,
427,08/04/22 06:20:00  PM,18.23,,
428,08/04/22 06:30:00  PM,18.20,,
429,08/04/22 06:40:00  PM,18.25,,
430,08/04/22 06:50:00  PM,18.18,,
431,08/04/22 07:00:00  PM,17.78,,
432,08/04/22 07:10:00  PM,18.20,,
433,08/04/22 07:20:00  PM,18.10,,
434,08/04/22 07:30:00  PM,18.15,,
435,08/04/22 07:40:00  PM,18.19,,
436,08/04/22 07:50:00  PM,18.11,,
437,08/04/22 08:00:00  PM,18.22,,
438,08/04/22 08:10:00  PM,18.21,,
439,08/04/22 08:20:00  PM,18.37,,
440,08/04/22 08:30:00  PM,18.20,,
441,08/04/22 08:40:00  PM,18.18,,
442,08/04/22 08:50:00  PM,18.20,,
443,08/04/22 09:00:00  PM,18.17,,
444,08/04/22 09:10:00  PM,18.23,,
445,08/04/22 09:20:00  PM,18.23,,
446,08/04/22 09:30:00  PM,18.20,,
447,08/04/22 09:40:00  PM,18.19,,
448,08/04/22 09:50:00  PM,18.19,,
449,08/04/22 10:00:00  PM,18.14,,
450,08/04/22 10:10:00  PM,18.12,,
451,08/04/22 10:20:00  PM,17.84,,
452,08/04/22 10:30:00  PM,18.03,,
453,08/04/22 10:40:00  PM,17.87,,
454,08/04/22 10:50:00  PM,17.77,,
455,08/04/22 11:00:00  PM,17.88,,
456,08/04/22 11:10:00  PM,17.87,,
457,08/04/22 11:20:00  PM,17.80,,
458,08/04/22 11:30:00  PM,17.54,,
459,08/04/22 11:40:00  PM,17.54,,
460,08/04/22 11:50:00  PM,17.54,,
461,08/05/22 12:00:00  AM,17.58,,
462,08/05/22 12:10:00  AM,17.60,,
463,08/05/22 12:20:00  AM,17.52,,
464,08/05/22 12:30:00  AM,17.48,,
465,08/05/22 12:40:00  AM,17.51,,
466,08/05/22 12:50:00  AM,17.50,,
467,08/05/22 01:00:00  AM,17.47,,
468,08/05/22 01:10:00  AM,17.54,,
469,08/05/22 01:20:00  AM,17.61,,
470,08/05/22 01:30:00  AM,17.60,,
471,08/05/22 01:40:00  AM,17.59,,
472,08/05/22 01:50:00  AM,17.59,,
473,08/05/22 02:00:00  AM,17.60,,
474,08/05/22 02:10:00  AM,17.56,,
475,08/05/22 02:20:00  AM,17.52,,
476,08/05/22 02:30:00  AM,17.51,,
477,08/05/22 02:40:00  AM,17.48,,
478,08/05/22 02:50:00  AM,17.44,,
479,08/05/22 03:00:00  AM,17.40,,
480,08/05/22 03:10:00  AM,17.39,,
481,08/05/22 03:20:00  AM,17.35,,
482,08/05/22 03:30:00  AM,17.36,,
483,08/05/22 03:40:00  AM,17.38,,
484,08/05/22 03:50:00  AM,17.37,,
485,08/05/22 04:00:00  AM,17.38,,
486,08/05/22 04:10:00  AM,17.43,,
487,08/05/22 04:20:00  AM,17.76,,
488,08/05/22 04:30:00  AM,17.93,,
489,08/05/22 04:40:00  AM,18.06,,
490,08/05/22 04:50:00  AM,18.15,,
491,08/05/22 05:00:00  AM,18.23,,
492,08/05/22 05:10:00  AM,18.29,,
493,08/05/22 05:20:00  AM,18.34,,
494,08/05/22 05:30:00  AM,18.28,,
495,08/05/22 05:40:00  AM,18.33,,
496,08/05/22 05:50:00  AM,18.51,,
497,08/05/22 06:00:00  AM,18.56,,
498,08/05/22 06:10:00  AM,18.61,,
499,08/05/22 06:20:00  AM,18.59,,
500,08/05/22 06:30:00  AM,18.64,,
501,08/05/22 06:40:00  AM,18.55,,
502,08/05/22 06:50:00  AM,18.54,,
503,08/05/22 07:00:00  AM,18.54,,
504,08/05/22 07:10:00  AM,18.55,,
505,08/05/22 07:20:00  AM,18.47,,
506,08/05/22 07:30:00  AM,18.50,,
507,08/05/22 07:40:00  AM,18.48,,
508,08/05/22 07:50:00  AM,18.29,,
509,08/05/22 08:00:00  AM,18.38,,
510,08/05/22 08:10:00  AM,18.44,,
511,08/05/22 08:20:00  AM,18.35,,
512,08/05/22 08:30:00  AM,18.46,,
513,08/05/22 08:40:00  AM,18.47,,
514,08/05/22 08:50:00  AM,18.51,,
515,08/05/22 09:00:00  AM,18.47,,
516,08/05/22 09:10:00  AM,18.47,,
517,08/05/22 09:20:00  AM,18.55,,
518,08/05/22 09:30:00  AM,18.50,,
519,08/05/22 09:40:00  AM,18.51,,
520,08/05/22 09:50:00  AM,18.55,,
521,08/05/22 10:00:00  AM,18.67,,
522,08/05/22 10:10:00  AM,18.57,,
523,08/05/22 10:20:00  AM,18.55,,
524,08/05/22 10:30:00  AM,18.69,,
525,08/05/22 10:40:00  AM,18.76,,
526,08/05/22 10:50:00  AM,18.80,,
527,08/05/22 11:00:00  AM,18.74,,
528,08/05/22 11:10:00  AM,18.86,,
529,08/05/22 11:20:00  AM,18.80,,
530,08/05/22 11:30:00  AM,18.59,,
531,08/05/22 11:40:00  AM,18.85,,
532,08/05/22 11:50:00  AM,18.86,,
533,08/05/22 12:00:00  PM,18.87,,
534,08/05/22 12:10:00  PM,18.88,,
535,08/05/22 12:20:00  PM,19.04,,
536,08/05/22 12:30:00  PM,18.97,,
537,08/05/22 12:40:00  PM,18.93,,
538,08/05/22 12:50:00  PM,19.07,,
539,08/05/22 01:00:00  PM,19.11,,
540,08/05/22 01:10:00  PM,19.11,,
541,08/05/22 01:20:00  PM,19.08,,
542,08/05/22 01:30:00  PM,19.04,,
543,08/05/22 01:40:00  PM,19.15,,
544,08/05/22 01:50:00  PM,19.15,,
545,08/05/22 02:00:00  PM,19.13,,
546,08/05/22 02:10:00  PM,19.12,,
547,08/05/22 02:20:00  PM,19.27,,
548,08/05/22 02:30:00  PM,19.14,,
549,08/05/22 02:40:00  PM,19.03,,
550,08/05/22 02:50:00  PM,19.11,,
551,08/05/22 03:00:00  PM,19.17,,
552,08/05/22 03:10:00  PM,19.17,,
553,08/05/22 03:20:00  PM,19.22,,
554,08/05/22 03:30:00  PM,19.14,,
555,08/05/22 03:40:00  PM,19.30,,
556,08/05/22 03:50:00  PM,19.10,,
557,08/05/22 04:00:00  PM,19.27,,
558,08/05/22 04:10:00  PM,19.33,,
559,08/05/22 04:20:00  PM,19.32,,
560,08/05/22 04:30:00  PM,19.25,,
561,08/05/22 04:40:00  PM,19.13,,
562,08/05/22 04:50:00  PM,19.29,,
563,08/05/22 05:00:00  PM,19.20,,
564,08/05/22 05:10:00  PM,19.25,,
565,08/05/22 05:20:00  PM,19.24,,
566,08/05/22 05:30:00  PM,19.25,,
567,08/05/22 05:40:00  PM,19.24,,
568,08/05/22 05:50:00  PM,19.20,,
569,08/05/22 06:00:00  PM,19.18,,
570,08/05/22 06:10:00  PM,19.18,,
571,08/05/22 06:20:00  PM,19.18,,
572,08/05/22 06:30:00  PM,19.11,,
573,08/05/22 06:40:00  PM,19.14,,
574,08/05/22 06:50:00  PM,19.11,,
575,08/05/22 07:00:00  PM,19.11,,
576,08/05/22 07:10:00  PM,19.10,,
577,08/05/22 07:20:00  PM,19.08,,
578,08/05/22 07:30:00  PM,19.11,,
579,08/05/22 07:40:00  PM,19.12,,
580,08/05/22 07:50:00  PM,19.15,,
581,08/05/22 08:00:00  PM,19.17,,
582,08/05/22 08:10:00  PM,19.20,,
583,08/05/22 08:20:00  PM,19.21,,
584,08/05/22 08:30:00  PM,19.22,,
585,08/05/22 08:40:00  PM,19.24,,
586,08/05/22 08:50:00  PM,19.27,,
587,08/05/22 09:00:00  PM,19.27,,
588,08/05/22 09:10:00  PM,19.28,,
589,08/05/22 09:20:00  PM,19.32,,
590,08/05/22 09:30:00  PM,19.28,,
591,08/05/22 09:40:00  PM,19.29,,
592,08/05/22 09:50:00  PM,19.28,,
593,08/05/22 10:00:00  PM,19.25,,
594,08/05/22 10:10:00  PM,19.24,,
595,08/05/22 10:20:00  PM,19.28,,
596,08/05/22 10:30:00  PM,19.30,,
597,08/05/22 10:40:00  PM,19.30,,
