"Plot Title: 21153572_cortes"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21153572, SEN S/N: 21153572)","Stopped (LGR S/N: 21153572, SEN S/N: 21153572)","End Of File (LGR S/N: 21153572, SEN S/N: 21153572)"
93,04/16/22 03:20:00  AM,9.33,,
94,04/16/22 03:30:00  AM,9.31,,
95,04/16/22 03:40:00  AM,9.29,,
96,04/16/22 03:50:00  AM,9.25,,
97,04/16/22 04:00:00  AM,9.27,,
98,04/16/22 04:10:00  AM,9.25,,
99,04/16/22 04:20:00  AM,9.26,,
100,04/16/22 04:30:00  AM,9.09,,
101,04/16/22 04:40:00  AM,9.03,,
102,04/16/22 04:50:00  AM,9.07,,
103,04/16/22 05:00:00  AM,9.06,,
104,04/16/22 05:10:00  AM,9.06,,
105,04/16/22 05:20:00  AM,9.06,,
106,04/16/22 05:30:00  AM,9.10,,
107,04/16/22 05:40:00  AM,9.22,,
108,04/16/22 05:50:00  AM,9.04,,
109,04/16/22 06:00:00  AM,8.97,,
110,04/16/22 06:10:00  AM,9.00,,
111,04/16/22 06:20:00  AM,9.00,,
112,04/16/22 06:30:00  AM,9.07,,
113,04/16/22 06:40:00  AM,9.03,,
114,04/16/22 06:50:00  AM,8.97,,
115,04/16/22 07:00:00  AM,8.96,,
116,04/16/22 07:10:00  AM,8.89,,
117,04/16/22 07:20:00  AM,8.88,,
118,04/16/22 07:30:00  AM,8.86,,
119,04/16/22 07:40:00  AM,8.89,,
120,04/16/22 07:50:00  AM,8.96,,
121,04/16/22 08:00:00  AM,8.95,,
122,04/16/22 08:10:00  AM,8.98,,
123,04/16/22 08:20:00  AM,9.06,,
124,04/16/22 08:30:00  AM,9.07,,
125,04/16/22 08:40:00  AM,9.06,,
126,04/16/22 08:50:00  AM,9.07,,
127,04/16/22 09:00:00  AM,9.05,,
128,04/16/22 09:10:00  AM,9.05,,
129,04/16/22 09:20:00  AM,9.05,,
130,04/16/22 09:30:00  AM,9.04,,
131,04/16/22 09:40:00  AM,9.01,,
132,04/16/22 09:50:00  AM,9.02,,
133,04/16/22 10:00:00  AM,9.07,,
134,04/16/22 10:10:00  AM,9.11,,
135,04/16/22 10:20:00  AM,9.15,,
136,04/16/22 10:30:00  AM,9.17,,
137,04/16/22 10:40:00  AM,9.20,,
138,04/16/22 10:50:00  AM,9.20,,
139,04/16/22 11:00:00  AM,9.25,,
140,04/16/22 11:10:00  AM,9.29,,
141,04/16/22 11:20:00  AM,9.31,,
142,04/16/22 11:30:00  AM,9.35,,
143,04/16/22 11:40:00  AM,9.40,,
144,04/16/22 11:50:00  AM,9.38,,
145,04/16/22 12:00:00  PM,9.42,,
146,04/16/22 12:10:00  PM,9.37,,
147,04/16/22 12:20:00  PM,9.42,,
148,04/16/22 12:30:00  PM,9.49,,
149,04/16/22 12:40:00  PM,9.54,,
150,04/16/22 12:50:00  PM,9.47,,
151,04/16/22 01:00:00  PM,9.50,,
152,04/16/22 01:10:00  PM,9.62,,
153,04/16/22 01:20:00  PM,9.70,,
154,04/16/22 01:30:00  PM,9.77,,
155,04/16/22 01:40:00  PM,9.82,,
156,04/16/22 01:50:00  PM,9.88,,
157,04/16/22 02:00:00  PM,9.93,,
158,04/16/22 02:10:00  PM,9.97,,
159,04/16/22 02:20:00  PM,10.08,,
160,04/16/22 02:30:00  PM,10.13,,
161,04/16/22 02:40:00  PM,10.28,,
162,04/16/22 02:50:00  PM,10.35,,
163,04/16/22 03:00:00  PM,10.38,,
164,04/16/22 03:10:00  PM,10.36,,
165,04/16/22 03:20:00  PM,10.39,,
166,04/16/22 03:30:00  PM,10.41,,
167,04/16/22 03:40:00  PM,10.43,,
168,04/16/22 03:50:00  PM,10.48,,
169,04/16/22 04:00:00  PM,10.49,,
170,04/16/22 04:10:00  PM,10.46,,
171,04/16/22 04:20:00  PM,10.40,,
172,04/16/22 04:30:00  PM,10.48,,
173,04/16/22 04:40:00  PM,10.41,,
174,04/16/22 04:50:00  PM,10.53,,
175,04/16/22 05:00:00  PM,10.48,,
176,04/16/22 05:10:00  PM,10.26,,
177,04/16/22 05:20:00  PM,10.16,,
178,04/16/22 05:30:00  PM,10.19,,
179,04/16/22 05:40:00  PM,10.22,,
180,04/16/22 05:50:00  PM,10.24,,
181,04/16/22 06:00:00  PM,10.29,,
182,04/16/22 06:10:00  PM,10.33,,
183,04/16/22 06:20:00  PM,10.34,,
184,04/16/22 06:30:00  PM,10.29,,
185,04/16/22 06:40:00  PM,10.30,,
186,04/16/22 06:50:00  PM,10.30,,
187,04/16/22 07:00:00  PM,10.30,,
188,04/16/22 07:10:00  PM,10.34,,
189,04/16/22 07:20:00  PM,10.37,,
190,04/16/22 07:30:00  PM,10.36,,
191,04/16/22 07:40:00  PM,10.39,,
192,04/16/22 07:50:00  PM,10.42,,
193,04/16/22 08:00:00  PM,10.41,,
194,04/16/22 08:10:00  PM,10.44,,
195,04/16/22 08:20:00  PM,10.42,,
196,04/16/22 08:30:00  PM,10.44,,
197,04/16/22 08:40:00  PM,10.43,,
198,04/16/22 08:50:00  PM,10.40,,
199,04/16/22 09:00:00  PM,10.37,,
200,04/16/22 09:10:00  PM,10.34,,
201,04/16/22 09:20:00  PM,10.30,,
202,04/16/22 09:30:00  PM,10.30,,
203,04/16/22 09:40:00  PM,10.28,,
204,04/16/22 09:50:00  PM,10.25,,
205,04/16/22 10:00:00  PM,10.21,,
206,04/16/22 10:10:00  PM,10.19,,
207,04/16/22 10:20:00  PM,10.20,,
208,04/16/22 10:30:00  PM,10.18,,
209,04/16/22 10:40:00  PM,10.16,,
210,04/16/22 10:50:00  PM,10.15,,
211,04/16/22 11:00:00  PM,10.12,,
212,04/16/22 11:10:00  PM,10.12,,
213,04/16/22 11:20:00  PM,10.13,,
214,04/16/22 11:30:00  PM,10.12,,
215,04/16/22 11:40:00  PM,10.11,,
216,04/16/22 11:50:00  PM,10.05,,
217,04/17/22 12:00:00  AM,10.01,,
218,04/17/22 12:10:00  AM,9.97,,
219,04/17/22 12:20:00  AM,9.93,,
220,04/17/22 12:30:00  AM,9.92,,
221,04/17/22 12:40:00  AM,9.84,,
222,04/17/22 12:50:00  AM,9.82,,
223,04/17/22 01:00:00  AM,9.77,,
224,04/17/22 01:10:00  AM,9.78,,
225,04/17/22 01:20:00  AM,9.81,,
226,04/17/22 01:30:00  AM,9.74,,
227,04/17/22 01:40:00  AM,9.70,,
228,04/17/22 01:50:00  AM,9.68,,
229,04/17/22 02:00:00  AM,9.67,,
230,04/17/22 02:10:00  AM,9.67,,
231,04/17/22 02:20:00  AM,9.71,,
232,04/17/22 02:30:00  AM,9.71,,
233,04/17/22 02:40:00  AM,9.75,,
234,04/17/22 02:50:00  AM,9.70,,
235,04/17/22 03:00:00  AM,9.72,,
236,04/17/22 03:10:00  AM,9.70,,
237,04/17/22 03:20:00  AM,9.72,,
238,04/17/22 03:30:00  AM,9.75,,
239,04/17/22 03:40:00  AM,9.70,,
240,04/17/22 03:50:00  AM,9.68,,
241,04/17/22 04:00:00  AM,9.68,,
242,04/17/22 04:10:00  AM,9.64,,
243,04/17/22 04:20:00  AM,9.62,,
244,04/17/22 04:30:00  AM,9.61,,
245,04/17/22 04:40:00  AM,9.60,,
246,04/17/22 04:50:00  AM,9.53,,
247,04/17/22 05:00:00  AM,9.52,,
248,04/17/22 05:10:00  AM,9.45,,
249,04/17/22 05:20:00  AM,9.35,,
250,04/17/22 05:30:00  AM,9.38,,
251,04/17/22 05:40:00  AM,9.37,,
252,04/17/22 05:50:00  AM,9.37,,
253,04/17/22 06:00:00  AM,9.38,,
254,04/17/22 06:10:00  AM,9.35,,
255,04/17/22 06:20:00  AM,9.37,,
256,04/17/22 06:30:00  AM,9.39,,
257,04/17/22 06:40:00  AM,9.32,,
258,04/17/22 06:50:00  AM,9.35,,
259,04/17/22 07:00:00  AM,9.37,,
260,04/17/22 07:10:00  AM,9.37,,
261,04/17/22 07:20:00  AM,9.39,,
262,04/17/22 07:30:00  AM,9.39,,
263,04/17/22 07:40:00  AM,9.37,,
264,04/17/22 07:50:00  AM,9.35,,
265,04/17/22 08:00:00  AM,9.32,,
266,04/17/22 08:10:00  AM,9.33,,
267,04/17/22 08:20:00  AM,9.33,,
268,04/17/22 08:30:00  AM,9.36,,
269,04/17/22 08:40:00  AM,9.35,,
270,04/17/22 08:50:00  AM,9.38,,
271,04/17/22 09:00:00  AM,9.41,,
272,04/17/22 09:10:00  AM,9.40,,
273,04/17/22 09:20:00  AM,9.38,,
274,04/17/22 09:30:00  AM,9.42,,
275,04/17/22 09:40:00  AM,9.42,,
276,04/17/22 09:50:00  AM,9.45,,
277,04/17/22 10:00:00  AM,9.46,,
278,04/17/22 10:10:00  AM,9.49,,
279,04/17/22 10:20:00  AM,9.50,,
280,04/17/22 10:30:00  AM,9.61,,
281,04/17/22 10:40:00  AM,9.64,,
282,04/17/22 10:50:00  AM,9.85,,
283,04/17/22 11:00:00  AM,9.85,,
284,04/17/22 11:10:00  AM,9.88,,
285,04/17/22 11:20:00  AM,10.00,,
286,04/17/22 11:30:00  AM,9.97,,
287,04/17/22 11:40:00  AM,9.92,,
288,04/17/22 11:50:00  AM,9.92,,
289,04/17/22 12:00:00  PM,9.97,,
290,04/17/22 12:10:00  PM,10.05,,
291,04/17/22 12:20:00  PM,10.10,,
292,04/17/22 12:30:00  PM,10.28,,
293,04/17/22 12:40:00  PM,10.56,,
294,04/17/22 12:50:00  PM,10.23,,
295,04/17/22 01:00:00  PM,10.23,,
296,04/17/22 01:10:00  PM,10.37,,
297,04/17/22 01:20:00  PM,10.31,,
298,04/17/22 01:30:00  PM,10.28,,
299,04/17/22 01:40:00  PM,10.37,,
300,04/17/22 01:50:00  PM,10.52,,
301,04/17/22 02:00:00  PM,10.52,,
302,04/17/22 02:10:00  PM,10.48,,
303,04/17/22 02:20:00  PM,10.56,,
304,04/17/22 02:30:00  PM,10.55,,
305,04/17/22 02:40:00  PM,10.68,,
306,04/17/22 02:50:00  PM,10.64,,
307,04/17/22 03:00:00  PM,10.65,,
308,04/17/22 03:10:00  PM,10.78,,
309,04/17/22 03:20:00  PM,10.83,,
310,04/17/22 03:30:00  PM,10.87,,
311,04/17/22 03:40:00  PM,10.89,,
312,04/17/22 03:50:00  PM,10.95,,
313,04/17/22 04:00:00  PM,10.83,,
314,04/17/22 04:10:00  PM,10.83,,
315,04/17/22 04:20:00  PM,10.78,,
316,04/17/22 04:30:00  PM,10.77,,
317,04/17/22 04:40:00  PM,10.82,,
318,04/17/22 04:50:00  PM,10.86,,
319,04/17/22 05:00:00  PM,10.78,,
320,04/17/22 05:10:00  PM,10.75,,
321,04/17/22 05:20:00  PM,10.78,,
322,04/17/22 05:30:00  PM,10.85,,
323,04/17/22 05:40:00  PM,10.79,,
324,04/17/22 05:50:00  PM,10.86,,
325,04/17/22 06:00:00  PM,10.80,,
326,04/17/22 06:10:00  PM,10.74,,
327,04/17/22 06:20:00  PM,10.70,,
328,04/17/22 06:30:00  PM,10.70,,
329,04/17/22 06:40:00  PM,10.74,,
330,04/17/22 06:50:00  PM,10.66,,
331,04/17/22 07:00:00  PM,10.54,,
332,04/17/22 07:10:00  PM,10.42,,
333,04/17/22 07:20:00  PM,10.37,,
334,04/17/22 07:30:00  PM,10.36,,
335,04/17/22 07:40:00  PM,10.45,,
336,04/17/22 07:50:00  PM,10.45,,
337,04/17/22 08:00:00  PM,10.41,,
338,04/17/22 08:10:00  PM,10.38,,
339,04/17/22 08:20:00  PM,10.36,,
340,04/17/22 08:30:00  PM,10.31,,
341,04/17/22 08:40:00  PM,10.26,,
342,04/17/22 08:50:00  PM,10.26,,
343,04/17/22 09:00:00  PM,10.23,,
344,04/17/22 09:10:00  PM,10.21,,
345,04/17/22 09:20:00  PM,10.15,,
346,04/17/22 09:30:00  PM,10.01,,
347,04/17/22 09:40:00  PM,9.98,,
348,04/17/22 09:50:00  PM,10.07,,
349,04/17/22 10:00:00  PM,10.07,,
350,04/17/22 10:10:00  PM,9.99,,
351,04/17/22 10:20:00  PM,9.97,,
352,04/17/22 10:30:00  PM,9.97,,
353,04/17/22 10:40:00  PM,10.05,,
354,04/17/22 10:50:00  PM,10.07,,
355,04/17/22 11:00:00  PM,10.09,,
356,04/17/22 11:10:00  PM,10.11,,
357,04/17/22 11:20:00  PM,10.11,,
358,04/17/22 11:30:00  PM,10.09,,
359,04/17/22 11:40:00  PM,10.10,,
360,04/17/22 11:50:00  PM,10.09,,
361,04/18/22 12:00:00  AM,9.97,,
362,04/18/22 12:10:00  AM,9.97,,
363,04/18/22 12:20:00  AM,9.97,,
364,04/18/22 12:30:00  AM,10.03,,
365,04/18/22 12:40:00  AM,9.99,,
366,04/18/22 12:50:00  AM,9.88,,
367,04/18/22 01:00:00  AM,9.80,,
368,04/18/22 01:10:00  AM,9.54,,
369,04/18/22 01:20:00  AM,9.62,,
370,04/18/22 01:30:00  AM,9.80,,
371,04/18/22 01:40:00  AM,9.71,,
372,04/18/22 01:50:00  AM,9.81,,
373,04/18/22 02:00:00  AM,9.74,,
374,04/18/22 02:10:00  AM,9.79,,
375,04/18/22 02:20:00  AM,9.78,,
376,04/18/22 02:30:00  AM,9.82,,
377,04/18/22 02:40:00  AM,9.88,,
378,04/18/22 02:50:00  AM,9.82,,
379,04/18/22 03:00:00  AM,9.82,,
380,04/18/22 03:10:00  AM,9.83,,
381,04/18/22 03:20:00  AM,9.83,,
382,04/18/22 03:30:00  AM,9.84,,
383,04/18/22 03:40:00  AM,9.83,,
384,04/18/22 03:50:00  AM,9.83,,
385,04/18/22 04:00:00  AM,9.80,,
386,04/18/22 04:10:00  AM,9.79,,
387,04/18/22 04:20:00  AM,9.80,,
388,04/18/22 04:30:00  AM,9.78,,
389,04/18/22 04:40:00  AM,9.77,,
390,04/18/22 04:50:00  AM,9.76,,
391,04/18/22 05:00:00  AM,9.71,,
392,04/18/22 05:10:00  AM,9.67,,
393,04/18/22 05:20:00  AM,9.76,,
394,04/18/22 05:30:00  AM,9.77,,
395,04/18/22 05:40:00  AM,9.77,,
396,04/18/22 05:50:00  AM,9.74,,
397,04/18/22 06:00:00  AM,9.75,,
398,04/18/22 06:10:00  AM,9.72,,
399,04/18/22 06:20:00  AM,9.70,,
400,04/18/22 06:30:00  AM,9.70,,
401,04/18/22 06:40:00  AM,9.70,,
402,04/18/22 06:50:00  AM,9.67,,
403,04/18/22 07:00:00  AM,9.63,,
404,04/18/22 07:10:00  AM,9.62,,
405,04/18/22 07:20:00  AM,9.63,,
406,04/18/22 07:30:00  AM,9.62,,
407,04/18/22 07:40:00  AM,9.61,,
408,04/18/22 07:50:00  AM,9.65,,
409,04/18/22 08:00:00  AM,9.67,,
410,04/18/22 08:10:00  AM,9.65,,
411,04/18/22 08:20:00  AM,9.69,,
412,04/18/22 08:30:00  AM,9.67,,
413,04/18/22 08:40:00  AM,9.69,,
414,04/18/22 08:50:00  AM,9.70,,
415,04/18/22 09:00:00  AM,9.61,,
416,04/18/22 09:10:00  AM,9.47,,
417,04/18/22 09:20:00  AM,9.55,,
418,04/18/22 09:30:00  AM,9.59,,
419,04/18/22 09:40:00  AM,9.64,,
420,04/18/22 09:50:00  AM,9.65,,
421,04/18/22 10:00:00  AM,9.68,,
422,04/18/22 10:10:00  AM,9.65,,
423,04/18/22 10:20:00  AM,9.70,,
424,04/18/22 10:30:00  AM,9.67,,
425,04/18/22 10:40:00  AM,9.67,,
426,04/18/22 10:50:00  AM,9.65,,
427,04/18/22 11:00:00  AM,9.66,,
428,04/18/22 11:10:00  AM,9.68,,
429,04/18/22 11:20:00  AM,9.69,,
430,04/18/22 11:30:00  AM,9.69,,
431,04/18/22 11:40:00  AM,9.70,,
432,04/18/22 11:50:00  AM,9.70,,
433,04/18/22 12:00:00  PM,9.70,,
434,04/18/22 12:10:00  PM,9.71,,
435,04/18/22 12:20:00  PM,9.70,,
436,04/18/22 12:30:00  PM,9.71,,
437,04/18/22 12:40:00  PM,9.70,,
438,04/18/22 12:50:00  PM,9.67,,
439,04/18/22 01:00:00  PM,9.69,,
440,04/18/22 01:10:00  PM,9.69,,
441,04/18/22 01:20:00  PM,9.69,,
442,04/18/22 01:30:00  PM,9.67,,
443,04/18/22 01:40:00  PM,9.68,,
444,04/18/22 01:50:00  PM,9.68,,
445,04/18/22 02:00:00  PM,9.69,,
446,04/18/22 02:10:00  PM,9.70,,
447,04/18/22 02:20:00  PM,9.66,,
448,04/18/22 02:30:00  PM,9.65,,
449,04/18/22 02:40:00  PM,9.65,,
450,04/18/22 02:50:00  PM,9.64,,
451,04/18/22 03:00:00  PM,9.66,,
452,04/18/22 03:10:00  PM,9.65,,
453,04/18/22 03:20:00  PM,9.67,,
454,04/18/22 03:30:00  PM,9.68,,
455,04/18/22 03:40:00  PM,9.67,,
456,04/18/22 03:50:00  PM,9.70,,
457,04/18/22 04:00:00  PM,9.66,,
458,04/18/22 04:10:00  PM,9.66,,
459,04/18/22 04:20:00  PM,9.65,,
460,04/18/22 04:30:00  PM,9.63,,
461,04/18/22 04:40:00  PM,9.57,,
462,04/18/22 04:50:00  PM,9.51,,
463,04/18/22 05:00:00  PM,9.51,,
464,04/18/22 05:10:00  PM,9.38,,
465,04/18/22 05:20:00  PM,9.42,,
466,04/18/22 05:30:00  PM,9.50,,
467,04/18/22 05:40:00  PM,9.46,,
468,04/18/22 05:50:00  PM,9.45,,
469,04/18/22 06:00:00  PM,9.53,,
470,04/18/22 06:10:00  PM,9.45,,
471,04/18/22 06:20:00  PM,9.48,,
472,04/18/22 06:30:00  PM,9.47,,
473,04/18/22 06:40:00  PM,9.39,,
474,04/18/22 06:50:00  PM,9.40,,
475,04/18/22 07:00:00  PM,9.25,,
476,04/18/22 07:10:00  PM,9.25,,
477,04/18/22 07:20:00  PM,9.10,,
478,04/18/22 07:30:00  PM,9.04,,
479,04/18/22 07:40:00  PM,8.74,,
480,04/18/22 07:50:00  PM,8.61,,
481,04/18/22 08:00:00  PM,8.58,,
482,04/18/22 08:10:00  PM,8.60,,
483,04/18/22 08:20:00  PM,9.07,,
484,04/18/22 08:30:00  PM,9.21,,
485,04/18/22 08:40:00  PM,9.31,,
486,04/18/22 08:50:00  PM,9.32,,
487,04/18/22 09:00:00  PM,9.40,,
488,04/18/22 09:10:00  PM,9.38,,
489,04/18/22 09:20:00  PM,9.37,,
490,04/18/22 09:30:00  PM,9.42,,
491,04/18/22 09:40:00  PM,9.38,,
492,04/18/22 09:50:00  PM,9.34,,
493,04/18/22 10:00:00  PM,9.36,,
494,04/18/22 10:10:00  PM,9.40,,
495,04/18/22 10:20:00  PM,9.37,,
496,04/18/22 10:30:00  PM,9.30,,
497,04/18/22 10:40:00  PM,9.35,,
498,04/18/22 10:50:00  PM,9.38,,
499,04/18/22 11:00:00  PM,9.35,,
500,04/18/22 11:10:00  PM,9.40,,
501,04/18/22 11:20:00  PM,9.46,,
502,04/18/22 11:30:00  PM,9.42,,
503,04/18/22 11:40:00  PM,9.42,,
504,04/18/22 11:50:00  PM,9.39,,
505,04/19/22 12:00:00  AM,9.45,,
506,04/19/22 12:10:00  AM,9.44,,
507,04/19/22 12:20:00  AM,9.45,,
508,04/19/22 12:30:00  AM,9.45,,
509,04/19/22 12:40:00  AM,9.42,,
510,04/19/22 12:50:00  AM,9.38,,
511,04/19/22 01:00:00  AM,9.34,,
512,04/19/22 01:10:00  AM,9.32,,
513,04/19/22 01:20:00  AM,9.27,,
514,04/19/22 01:30:00  AM,9.17,,
515,04/19/22 01:40:00  AM,9.29,,
516,04/19/22 01:50:00  AM,9.19,,
517,04/19/22 02:00:00  AM,9.02,,
518,04/19/22 02:10:00  AM,9.00,,
519,04/19/22 02:20:00  AM,9.08,,
520,04/19/22 02:30:00  AM,9.27,,
521,04/19/22 02:40:00  AM,9.31,,
522,04/19/22 02:50:00  AM,9.34,,
523,04/19/22 03:00:00  AM,9.35,,
524,04/19/22 03:10:00  AM,9.39,,
525,04/19/22 03:20:00  AM,9.34,,
526,04/19/22 03:30:00  AM,9.29,,
527,04/19/22 03:40:00  AM,9.18,,
528,04/19/22 03:50:00  AM,9.33,,
529,04/19/22 04:00:00  AM,9.38,,
530,04/19/22 04:10:00  AM,9.41,,
531,04/19/22 04:20:00  AM,9.40,,
532,04/19/22 04:30:00  AM,9.41,,
533,04/19/22 04:40:00  AM,9.40,,
534,04/19/22 04:50:00  AM,9.42,,
535,04/19/22 05:00:00  AM,9.41,,
536,04/19/22 05:10:00  AM,9.42,,
537,04/19/22 05:20:00  AM,9.46,,
538,04/19/22 05:30:00  AM,9.40,,
539,04/19/22 05:40:00  AM,9.40,,
540,04/19/22 05:50:00  AM,9.44,,
541,04/19/22 06:00:00  AM,9.42,,
542,04/19/22 06:10:00  AM,9.40,,
543,04/19/22 06:20:00  AM,9.42,,
544,04/19/22 06:30:00  AM,9.38,,
545,04/19/22 06:40:00  AM,9.27,,
546,04/19/22 06:50:00  AM,9.30,,
547,04/19/22 07:00:00  AM,9.27,,
548,04/19/22 07:10:00  AM,9.02,,
549,04/19/22 07:20:00  AM,8.98,,
550,04/19/22 07:30:00  AM,8.83,,
551,04/19/22 07:40:00  AM,8.91,,
552,04/19/22 07:50:00  AM,8.97,,
553,04/19/22 08:00:00  AM,8.94,,
554,04/19/22 08:10:00  AM,8.96,,
555,04/19/22 08:20:00  AM,9.07,,
556,04/19/22 08:30:00  AM,9.14,,
557,04/19/22 08:40:00  AM,9.19,,
558,04/19/22 08:50:00  AM,8.95,,
559,04/19/22 09:00:00  AM,8.95,,
560,04/19/22 09:10:00  AM,9.10,,
561,04/19/22 09:20:00  AM,9.14,,
562,04/19/22 09:30:00  AM,9.16,,
563,04/19/22 09:40:00  AM,9.16,,
564,04/19/22 09:50:00  AM,9.22,,
565,04/19/22 10:00:00  AM,9.31,,
566,04/19/22 10:10:00  AM,9.34,,
567,04/19/22 10:20:00  AM,9.37,,
568,04/19/22 10:30:00  AM,9.35,,
569,04/19/22 10:40:00  AM,9.39,,
570,04/19/22 10:50:00  AM,9.37,,
571,04/19/22 11:00:00  AM,9.49,,
572,04/19/22 11:10:00  AM,9.57,,
573,04/19/22 11:20:00  AM,9.63,,
574,04/19/22 11:30:00  AM,9.61,,
575,04/19/22 11:40:00  AM,9.68,,
576,04/19/22 11:50:00  AM,9.74,,
577,04/19/22 12:00:00  PM,9.70,,
578,04/19/22 12:10:00  PM,9.67,,
579,04/19/22 12:20:00  PM,9.69,,
580,04/19/22 12:30:00  PM,9.64,,
581,04/19/22 12:40:00  PM,9.65,,
582,04/19/22 12:50:00  PM,9.53,,
583,04/19/22 01:00:00  PM,10.22,,
584,04/19/22 01:10:00  PM,10.53,,
585,04/19/22 01:20:00  PM,10.31,,
586,04/19/22 01:30:00  PM,10.51,,
587,04/19/22 01:40:00  PM,10.59,,
588,04/19/22 01:50:00  PM,10.67,,
589,04/19/22 02:00:00  PM,10.99,,
590,04/19/22 02:10:00  PM,11.36,,
591,04/19/22 02:20:00  PM,11.34,,
592,04/19/22 02:30:00  PM,11.31,,
593,04/19/22 02:40:00  PM,11.24,,
594,04/19/22 02:50:00  PM,11.12,,
595,04/19/22 03:00:00  PM,11.12,,
596,04/19/22 03:10:00  PM,11.11,,
597,04/19/22 03:20:00  PM,11.10,,
