"Plot Title: 21234311_PBS"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21234311)","Stopped (LGR S/N: 21234311)","End Of File (LGR S/N: 21234311)"
197,23/04/16 20:40:00,9.00,,
198,23/04/16 20:50:00,8.93,,
199,23/04/16 21:00:00,8.92,,
200,23/04/16 21:10:00,8.91,,
201,23/04/16 21:20:00,8.88,,
202,23/04/16 21:30:00,8.79,,
203,23/04/16 21:40:00,8.80,,
204,23/04/16 21:50:00,8.80,,
205,23/04/16 22:00:00,8.79,,
206,23/04/16 22:10:00,8.89,,
207,23/04/16 22:20:00,8.79,,
208,23/04/16 22:30:00,8.75,,
209,23/04/16 22:40:00,8.73,,
210,23/04/16 22:50:00,8.75,,
211,23/04/16 23:00:00,8.70,,
212,23/04/16 23:10:00,8.68,,
213,23/04/16 23:20:00,8.62,,
214,23/04/16 23:30:00,8.65,,
215,23/04/16 23:40:00,8.62,,
216,23/04/16 23:50:00,8.66,,
217,23/04/17 00:00:00,8.66,,
218,23/04/17 00:10:00,8.65,,
219,23/04/17 00:20:00,8.65,,
220,23/04/17 00:30:00,8.68,,
221,23/04/17 00:40:00,8.71,,
222,23/04/17 00:50:00,8.72,,
223,23/04/17 01:00:00,8.70,,
224,23/04/17 01:10:00,8.67,,
225,23/04/17 01:20:00,8.63,,
226,23/04/17 01:30:00,8.58,,
227,23/04/17 01:40:00,8.55,,
228,23/04/17 01:50:00,8.53,,
229,23/04/17 02:00:00,8.52,,
230,23/04/17 02:10:00,8.42,,
231,23/04/17 02:20:00,8.46,,
232,23/04/17 02:30:00,8.39,,
233,23/04/17 02:40:00,8.36,,
234,23/04/17 02:50:00,8.44,,
235,23/04/17 03:00:00,8.45,,
236,23/04/17 03:10:00,8.45,,
237,23/04/17 03:20:00,8.46,,
238,23/04/17 03:30:00,8.47,,
239,23/04/17 03:40:00,8.46,,
240,23/04/17 03:50:00,8.34,,
241,23/04/17 04:00:00,8.36,,
242,23/04/17 04:10:00,8.32,,
243,23/04/17 04:20:00,8.30,,
244,23/04/17 04:30:00,8.33,,
245,23/04/17 04:40:00,8.07,,
246,23/04/17 04:50:00,7.77,,
247,23/04/17 05:00:00,7.71,,
248,23/04/17 05:10:00,7.63,,
249,23/04/17 05:20:00,7.60,,
250,23/04/17 05:30:00,7.60,,
251,23/04/17 05:40:00,7.72,,
252,23/04/17 05:50:00,7.91,,
253,23/04/17 06:00:00,7.88,,
254,23/04/17 06:10:00,7.55,,
255,23/04/17 06:20:00,7.48,,
256,23/04/17 06:30:00,7.53,,
257,23/04/17 06:40:00,7.50,,
258,23/04/17 06:50:00,7.57,,
259,23/04/17 07:00:00,7.69,,
260,23/04/17 07:10:00,7.74,,
261,23/04/17 07:20:00,7.75,,
262,23/04/17 07:30:00,7.73,,
263,23/04/17 07:40:00,7.74,,
264,23/04/17 07:50:00,7.72,,
265,23/04/17 08:00:00,7.64,,
266,23/04/17 08:10:00,7.61,,
267,23/04/17 08:20:00,7.67,,
268,23/04/17 08:30:00,7.73,,
269,23/04/17 08:40:00,7.64,,
270,23/04/17 08:50:00,7.72,,
271,23/04/17 09:00:00,7.69,,
272,23/04/17 09:10:00,7.69,,
273,23/04/17 09:20:00,7.58,,
274,23/04/17 09:30:00,7.59,,
275,23/04/17 09:40:00,7.64,,
276,23/04/17 09:50:00,7.65,,
277,23/04/17 10:00:00,7.73,,
278,23/04/17 10:10:00,7.76,,
279,23/04/17 10:20:00,7.82,,
280,23/04/17 10:30:00,7.85,,
281,23/04/17 10:40:00,7.86,,
282,23/04/17 10:50:00,7.88,,
283,23/04/17 11:00:00,7.89,,
284,23/04/17 11:10:00,7.90,,
285,23/04/17 11:20:00,7.93,,
286,23/04/17 11:30:00,7.92,,
287,23/04/17 11:40:00,7.94,,
288,23/04/17 11:50:00,7.94,,
289,23/04/17 12:00:00,7.98,,
290,23/04/17 12:10:00,7.98,,
291,23/04/17 12:20:00,7.97,,
292,23/04/17 12:30:00,7.99,,
293,23/04/17 12:40:00,8.01,,
294,23/04/17 12:50:00,8.01,,
295,23/04/17 13:00:00,7.99,,
296,23/04/17 13:10:00,8.03,,
297,23/04/17 13:20:00,7.99,,
298,23/04/17 13:30:00,8.02,,
299,23/04/17 13:40:00,8.05,,
300,23/04/17 13:50:00,8.05,,
301,23/04/17 14:00:00,8.07,,
302,23/04/17 14:10:00,8.07,,
303,23/04/17 14:20:00,8.12,,
304,23/04/17 14:30:00,8.15,,
305,23/04/17 14:40:00,8.15,,
306,23/04/17 14:50:00,8.16,,
307,23/04/17 15:00:00,8.17,,
308,23/04/17 15:10:00,8.14,,
309,23/04/17 15:20:00,8.12,,
310,23/04/17 15:30:00,8.17,,
311,23/04/17 15:40:00,8.17,,
312,23/04/17 15:50:00,8.17,,
313,23/04/17 16:00:00,8.20,,
314,23/04/17 16:10:00,8.21,,
315,23/04/17 16:20:00,8.21,,
316,23/04/17 16:30:00,8.23,,
317,23/04/17 16:40:00,8.24,,
318,23/04/17 16:50:00,8.26,,
319,23/04/17 17:00:00,8.28,,
320,23/04/17 17:10:00,8.29,,
321,23/04/17 17:20:00,8.28,,
322,23/04/17 17:30:00,8.28,,
323,23/04/17 17:40:00,8.30,,
324,23/04/17 17:50:00,8.29,,
325,23/04/17 18:00:00,8.30,,
326,23/04/17 18:10:00,8.29,,
327,23/04/17 18:20:00,8.30,,
328,23/04/17 18:30:00,8.31,,
329,23/04/17 18:40:00,8.29,,
330,23/04/17 18:50:00,8.31,,
331,23/04/17 19:00:00,8.31,,
332,23/04/17 19:10:00,8.30,,
333,23/04/17 19:20:00,8.28,,
334,23/04/17 19:30:00,8.28,,
335,23/04/17 19:40:00,8.27,,
336,23/04/17 19:50:00,8.29,,
337,23/04/17 20:00:00,8.28,,
338,23/04/17 20:10:00,8.28,,
339,23/04/17 20:20:00,8.29,,
340,23/04/17 20:30:00,8.28,,
341,23/04/17 20:40:00,8.26,,
342,23/04/17 20:50:00,8.26,,
343,23/04/17 21:00:00,8.27,,
344,23/04/17 21:10:00,8.27,,
345,23/04/17 21:20:00,8.24,,
346,23/04/17 21:30:00,8.24,,
347,23/04/17 21:40:00,8.23,,
348,23/04/17 21:50:00,8.22,,
349,23/04/17 22:00:00,8.22,,
350,23/04/17 22:10:00,8.22,,
351,23/04/17 22:20:00,8.22,,
352,23/04/17 22:30:00,8.21,,
353,23/04/17 22:40:00,8.19,,
354,23/04/17 22:50:00,8.16,,
355,23/04/17 23:00:00,8.18,,
356,23/04/17 23:10:00,8.16,,
357,23/04/17 23:20:00,8.12,,
358,23/04/17 23:30:00,8.07,,
359,23/04/17 23:40:00,7.97,,
360,23/04/17 23:50:00,7.90,,
361,23/04/18 00:00:00,7.93,,
362,23/04/18 00:10:00,8.00,,
363,23/04/18 00:20:00,7.99,,
364,23/04/18 00:30:00,8.02,,
365,23/04/18 00:40:00,8.03,,
366,23/04/18 00:50:00,8.01,,
367,23/04/18 01:00:00,8.05,,
368,23/04/18 01:10:00,8.02,,
369,23/04/18 01:20:00,8.02,,
370,23/04/18 01:30:00,8.00,,
371,23/04/18 01:40:00,8.02,,
372,23/04/18 01:50:00,8.05,,
373,23/04/18 02:00:00,8.07,,
374,23/04/18 02:10:00,8.07,,
375,23/04/18 02:20:00,8.09,,
376,23/04/18 02:30:00,8.09,,
377,23/04/18 02:40:00,8.16,,
378,23/04/18 02:50:00,8.08,,
379,23/04/18 03:00:00,8.13,,
380,23/04/18 03:10:00,8.12,,
381,23/04/18 03:20:00,8.15,,
382,23/04/18 03:30:00,8.15,,
383,23/04/18 03:40:00,8.14,,
384,23/04/18 03:50:00,8.13,,
385,23/04/18 04:00:00,8.06,,
386,23/04/18 04:10:00,8.01,,
387,23/04/18 04:20:00,7.98,,
388,23/04/18 04:30:00,7.97,,
389,23/04/18 04:40:00,7.96,,
390,23/04/18 04:50:00,7.93,,
391,23/04/18 05:00:00,7.88,,
392,23/04/18 05:10:00,7.85,,
393,23/04/18 05:20:00,7.83,,
394,23/04/18 05:30:00,7.84,,
395,23/04/18 05:40:00,7.85,,
396,23/04/18 05:50:00,7.87,,
397,23/04/18 06:00:00,7.84,,
398,23/04/18 06:10:00,7.81,,
399,23/04/18 06:20:00,7.82,,
400,23/04/18 06:30:00,7.81,,
401,23/04/18 06:40:00,7.76,,
402,23/04/18 06:50:00,7.79,,
403,23/04/18 07:00:00,7.77,,
404,23/04/18 07:10:00,7.73,,
405,23/04/18 07:20:00,7.70,,
406,23/04/18 07:30:00,7.72,,
407,23/04/18 07:40:00,7.71,,
408,23/04/18 07:50:00,7.69,,
409,23/04/18 08:00:00,7.68,,
410,23/04/18 08:10:00,7.69,,
411,23/04/18 08:20:00,7.68,,
412,23/04/18 08:30:00,7.68,,
413,23/04/18 08:40:00,7.68,,
414,23/04/18 08:50:00,7.67,,
415,23/04/18 09:00:00,7.68,,
416,23/04/18 09:10:00,7.69,,
417,23/04/18 09:20:00,7.69,,
418,23/04/18 09:30:00,7.69,,
419,23/04/18 09:40:00,7.73,,
420,23/04/18 09:50:00,7.75,,
421,23/04/18 10:00:00,7.76,,
422,23/04/18 10:10:00,7.78,,
423,23/04/18 10:20:00,7.79,,
424,23/04/18 10:30:00,7.82,,
425,23/04/18 10:40:00,7.88,,
426,23/04/18 10:50:00,7.88,,
427,23/04/18 11:00:00,7.90,,
428,23/04/18 11:10:00,7.94,,
429,23/04/18 11:20:00,7.92,,
430,23/04/18 11:30:00,7.84,,
431,23/04/18 11:40:00,7.94,,
432,23/04/18 11:50:00,8.03,,
433,23/04/18 12:00:00,8.05,,
434,23/04/18 12:10:00,8.20,,
435,23/04/18 12:20:00,8.32,,
436,23/04/18 12:30:00,8.16,,
437,23/04/18 12:40:00,8.01,,
438,23/04/18 12:50:00,7.99,,
439,23/04/18 13:00:00,8.02,,
440,23/04/18 13:10:00,8.33,,
441,23/04/18 13:20:00,8.37,,
442,23/04/18 13:30:00,8.46,,
443,23/04/18 13:40:00,8.33,,
444,23/04/18 13:50:00,8.24,,
445,23/04/18 14:00:00,8.14,,
446,23/04/18 14:10:00,8.27,,
447,23/04/18 14:20:00,8.20,,
448,23/04/18 14:30:00,8.17,,
449,23/04/18 14:40:00,8.29,,
450,23/04/18 14:50:00,8.32,,
451,23/04/18 15:00:00,8.39,,
452,23/04/18 15:10:00,8.42,,
453,23/04/18 15:20:00,8.34,,
454,23/04/18 15:30:00,8.38,,
455,23/04/18 15:40:00,8.31,,
456,23/04/18 15:50:00,8.33,,
457,23/04/18 16:00:00,8.30,,
458,23/04/18 16:10:00,8.34,,
459,23/04/18 16:20:00,8.32,,
460,23/04/18 16:30:00,8.30,,
461,23/04/18 16:40:00,8.35,,
462,23/04/18 16:50:00,8.44,,
463,23/04/18 17:00:00,8.49,,
464,23/04/18 17:10:00,8.45,,
465,23/04/18 17:20:00,8.39,,
466,23/04/18 17:30:00,8.34,,
467,23/04/18 17:40:00,8.45,,
468,23/04/18 17:50:00,8.50,,
469,23/04/18 18:00:00,8.52,,
470,23/04/18 18:10:00,8.52,,
471,23/04/18 18:20:00,8.52,,
472,23/04/18 18:30:00,8.52,,
473,23/04/18 18:40:00,8.51,,
474,23/04/18 18:50:00,8.44,,
475,23/04/18 19:00:00,8.45,,
476,23/04/18 19:10:00,8.45,,
477,23/04/18 19:20:00,8.48,,
478,23/04/18 19:30:00,8.46,,
479,23/04/18 19:40:00,8.48,,
480,23/04/18 19:50:00,8.49,,
481,23/04/18 20:00:00,8.52,,
482,23/04/18 20:10:00,8.50,,
483,23/04/18 20:20:00,8.49,,
484,23/04/18 20:30:00,8.52,,
485,23/04/18 20:40:00,8.49,,
486,23/04/18 20:50:00,8.49,,
487,23/04/18 21:00:00,8.48,,
488,23/04/18 21:10:00,8.51,,
489,23/04/18 21:20:00,8.46,,
490,23/04/18 21:30:00,8.49,,
491,23/04/18 21:40:00,8.48,,
492,23/04/18 21:50:00,8.38,,
493,23/04/18 22:00:00,8.30,,
494,23/04/18 22:10:00,8.41,,
495,23/04/18 22:20:00,8.45,,
496,23/04/18 22:30:00,8.48,,
497,23/04/18 22:40:00,8.46,,
498,23/04/18 22:50:00,8.43,,
499,23/04/18 23:00:00,8.47,,
500,23/04/18 23:10:00,8.45,,
501,23/04/18 23:20:00,8.47,,
502,23/04/18 23:30:00,8.49,,
503,23/04/18 23:40:00,8.48,,
504,23/04/18 23:50:00,8.48,,
505,23/04/19 00:00:00,8.49,,
506,23/04/19 00:10:00,8.46,,
507,23/04/19 00:20:00,8.36,,
508,23/04/19 00:30:00,8.38,,
509,23/04/19 00:40:00,8.31,,
510,23/04/19 00:50:00,8.36,,
511,23/04/19 01:00:00,8.45,,
512,23/04/19 01:10:00,8.50,,
513,23/04/19 01:20:00,8.31,,
514,23/04/19 01:30:00,8.33,,
515,23/04/19 01:40:00,8.29,,
516,23/04/19 01:50:00,8.35,,
517,23/04/19 02:00:00,8.29,,
518,23/04/19 02:10:00,8.39,,
519,23/04/19 02:20:00,8.33,,
520,23/04/19 02:30:00,8.30,,
521,23/04/19 02:40:00,8.32,,
522,23/04/19 02:50:00,8.31,,
523,23/04/19 03:00:00,8.30,,
524,23/04/19 03:10:00,8.29,,
525,23/04/19 03:20:00,8.29,,
526,23/04/19 03:30:00,8.28,,
527,23/04/19 03:40:00,8.29,,
528,23/04/19 03:50:00,8.28,,
529,23/04/19 04:00:00,8.30,,
530,23/04/19 04:10:00,8.29,,
531,23/04/19 04:20:00,8.30,,
532,23/04/19 04:30:00,8.28,,
533,23/04/19 04:40:00,8.28,,
534,23/04/19 04:50:00,8.28,,
535,23/04/19 05:00:00,8.26,,
536,23/04/19 05:10:00,8.27,,
537,23/04/19 05:20:00,8.22,,
538,23/04/19 05:30:00,8.22,,
539,23/04/19 05:40:00,8.23,,
540,23/04/19 05:50:00,8.21,,
541,23/04/19 06:00:00,8.19,,
542,23/04/19 06:10:00,8.17,,
543,23/04/19 06:20:00,8.17,,
544,23/04/19 06:30:00,8.14,,
545,23/04/19 06:40:00,8.12,,
546,23/04/19 06:50:00,8.08,,
547,23/04/19 07:00:00,8.11,,
548,23/04/19 07:10:00,8.06,,
549,23/04/19 07:20:00,8.05,,
550,23/04/19 07:30:00,8.05,,
551,23/04/19 07:40:00,8.03,,
552,23/04/19 07:50:00,8.06,,
553,23/04/19 08:00:00,8.08,,
554,23/04/19 08:10:00,8.07,,
555,23/04/19 08:20:00,8.06,,
556,23/04/19 08:30:00,8.06,,
557,23/04/19 08:40:00,8.05,,
558,23/04/19 08:50:00,8.04,,
559,23/04/19 09:00:00,8.05,,
560,23/04/19 09:10:00,8.03,,
561,23/04/19 09:20:00,8.04,,
562,23/04/19 09:30:00,8.05,,
563,23/04/19 09:40:00,8.05,,
564,23/04/19 09:50:00,8.06,,
565,23/04/19 10:00:00,8.05,,
566,23/04/19 10:10:00,8.07,,
567,23/04/19 10:20:00,8.11,,
568,23/04/19 10:30:00,8.12,,
569,23/04/19 10:40:00,8.17,,
570,23/04/19 10:50:00,8.17,,
571,23/04/19 11:00:00,8.21,,
572,23/04/19 11:10:00,8.21,,
573,23/04/19 11:20:00,8.21,,
574,23/04/19 11:30:00,8.23,,
575,23/04/19 11:40:00,8.26,,
576,23/04/19 11:50:00,8.26,,
577,23/04/19 12:00:00,8.23,,
578,23/04/19 12:10:00,8.22,,
579,23/04/19 12:20:00,8.22,,
580,23/04/19 12:30:00,8.27,,
581,23/04/19 12:40:00,8.26,,
582,23/04/19 12:50:00,8.27,,
583,23/04/19 13:00:00,8.27,,
584,23/04/19 13:10:00,8.28,,
585,23/04/19 13:20:00,8.34,,
586,23/04/19 13:30:00,8.36,,
587,23/04/19 13:40:00,8.30,,
588,23/04/19 13:50:00,8.35,,
589,23/04/19 14:00:00,8.34,,
590,23/04/19 14:10:00,8.33,,
591,23/04/19 14:20:00,8.42,,
592,23/04/19 14:30:00,8.42,,
593,23/04/19 14:40:00,8.30,,
594,23/04/19 14:50:00,8.30,,
595,23/04/19 15:00:00,8.36,,
596,23/04/19 15:10:00,8.38,,
597,23/04/19 15:20:00,8.47,,
598,23/04/19 15:30:00,8.49,,
599,23/04/19 15:40:00,8.56,,
600,23/04/19 15:50:00,8.64,,
601,23/04/19 16:00:00,8.70,,
602,23/04/19 16:10:00,8.74,,
603,23/04/19 16:20:00,8.61,,
604,23/04/19 16:30:00,8.60,,
605,23/04/19 16:40:00,8.66,,
606,23/04/19 16:50:00,8.71,,
607,23/04/19 17:00:00,8.73,,
608,23/04/19 17:10:00,8.72,,
609,23/04/19 17:20:00,8.75,,
610,23/04/19 17:30:00,8.77,,
611,23/04/19 17:40:00,8.79,,
612,23/04/19 17:50:00,8.76,,
613,23/04/19 18:00:00,8.80,,
614,23/04/19 18:10:00,8.70,,
615,23/04/19 18:20:00,8.73,,
616,23/04/19 18:30:00,8.72,,
617,23/04/19 18:40:00,8.64,,
618,23/04/19 18:50:00,8.67,,
619,23/04/19 19:00:00,8.66,,
620,23/04/19 19:10:00,8.64,,
621,23/04/19 19:20:00,8.62,,
622,23/04/19 19:30:00,8.62,,
623,23/04/19 19:40:00,8.62,,
624,23/04/19 19:50:00,8.63,,
625,23/04/19 20:00:00,8.62,,
626,23/04/19 20:10:00,8.60,,
627,23/04/19 20:20:00,8.52,,
628,23/04/19 20:30:00,8.46,,
629,23/04/19 20:40:00,8.59,,
630,23/04/19 20:50:00,8.59,,
631,23/04/19 21:00:00,8.48,,
632,23/04/19 21:10:00,8.52,,
633,23/04/19 21:20:00,8.58,,
634,23/04/19 21:30:00,8.58,,
635,23/04/19 21:40:00,8.55,,
636,23/04/19 21:50:00,8.50,,
637,23/04/19 22:00:00,8.50,,
638,23/04/19 22:10:00,8.50,,
639,23/04/19 22:20:00,8.48,,
640,23/04/19 22:30:00,8.51,,
641,23/04/19 22:40:00,8.46,,
642,23/04/19 22:50:00,8.48,,
643,23/04/19 23:00:00,8.51,,
644,23/04/19 23:10:00,8.46,,
645,23/04/19 23:20:00,8.43,,
646,23/04/19 23:30:00,8.45,,
647,23/04/19 23:40:00,8.41,,
648,23/04/19 23:50:00,8.43,,
649,23/04/20 00:00:00,8.53,,
650,23/04/20 00:10:00,8.51,,
651,23/04/20 00:20:00,8.46,,
652,23/04/20 00:30:00,8.44,,
653,23/04/20 00:40:00,8.38,,
654,23/04/20 00:50:00,8.42,,
655,23/04/20 01:00:00,8.37,,
656,23/04/20 01:10:00,8.37,,
657,23/04/20 01:20:00,8.36,,
658,23/04/20 01:30:00,8.34,,
659,23/04/20 01:40:00,8.30,,
660,23/04/20 01:50:00,8.38,,
661,23/04/20 02:00:00,8.33,,
662,23/04/20 02:10:00,8.37,,
663,23/04/20 02:20:00,8.48,,
664,23/04/20 02:30:00,8.47,,
665,23/04/20 02:40:00,8.44,,
666,23/04/20 02:50:00,8.42,,
667,23/04/20 03:00:00,8.39,,
668,23/04/20 03:10:00,8.36,,
669,23/04/20 03:20:00,8.33,,
670,23/04/20 03:30:00,8.38,,
671,23/04/20 03:40:00,8.41,,
672,23/04/20 03:50:00,8.35,,
673,23/04/20 04:00:00,8.37,,
674,23/04/20 04:10:00,8.44,,
675,23/04/20 04:20:00,8.43,,
676,23/04/20 04:30:00,8.41,,
677,23/04/20 04:40:00,8.44,,
678,23/04/20 04:50:00,8.45,,
679,23/04/20 05:00:00,8.24,,
680,23/04/20 05:10:00,8.14,,
681,23/04/20 05:20:00,7.92,,
682,23/04/20 05:30:00,7.89,,
683,23/04/20 05:40:00,7.94,,
684,23/04/20 05:50:00,7.98,,
685,23/04/20 06:00:00,7.94,,
686,23/04/20 06:10:00,7.94,,
687,23/04/20 06:20:00,7.93,,
688,23/04/20 06:30:00,7.88,,
689,23/04/20 06:40:00,7.94,,
690,23/04/20 06:50:00,7.93,,
